verse	content
037	Maniring o tatasa jira am, Niwakwakan na o mata na no mavota tao am ikongo na ji ngiwakwaki ji Lasalo no keyngen na kaji na rana limanan.
038	Makaranes si Yeso do heseb na am meyngen o onowned na amnakenakem sya.
038	O heseb rana ori am asa ka azcip ori.
038	O ngoso no nang am nipasengsengan da so rako a veysen.
039	Maniring si Yeso am, Peylis kamo o veysen.
039	Maniring o kakteh na meyngaran si Marta am, Mo Panirsirngen, yajya kapat araw rana yanibobo a jyabo na kajyangotan no kataotao na.
040	Maniring si Yeso jya am, Nipanci ko na jimo asyo o, No si anoyngan mo am macita mo o mapeyzokab a oyowyat ni Ama ta do to, kwan ko imo asyoo.
041	Karahan am peylisen da o rako a veysen.
041	Maniring si Yeso a tomangara so hanit am, Mo Ama, ko isaray jimo an.
041	Ta yamo na nyamizing o ciring ko.
042	Ko katenngan mo kapangday a yaomamizing so ciring ko.
042	O ko peycirngan so sang am ko ipamizing so aro a tao a yamyan do katangked ko ito.
042	Ta no si ori pa o anoyngan da jyaken a yamo nipahanhan do teyrahem.
043	Mateyka na o ciring na am amlolos a manci no, Pakowbot rana mo Lasalo.
044	Karahan am makowbot rana si Lasalo.
044	O ai na kano lima na am mabedbed pa no milakayob.
044	O moing na am nipongosan da no milakayob.
044	Maniring si Yeso jira am, Ovai kamo rana kalam na rana.
045	Macita da o vazay ni Yeso no aro a tao do Yotay a nimangay tomazogaw ni Madiya am anoyngan da rana.
046	Am amyan so karwan da mangay manci no vazay ni Yeso do tao a macyagom do Vadisay.
047	Am ori o nipeykaygi da no tao a macyagom do Vadisay a kano panipanirsirngen da no mapatanatanang so nakem da si Ama ta do to.
047	Maniring sira do kaygi da am, Yatey yaro o mapeyzokab a vazay na mina vazay.
047	Meypanngonngo tamo.
048	No si to ta amyapya o tao ori a kato da miminan no tao a omanod jya am jyabo kaji da angayan no Loma mangay komavakava so rako a panaralayan ta kabalinas da rana jyaten a.
049	Amyan jira ang so asa ka tao a meyngaran so Keyava.
049	Iya rana ori am panirsirngen da no mapatanatanang so nakem da si Ama ta do to no kano nang.
049	Maniring ori am, Yabo nyo katenngan.
050	Manngwa, nyo jyatenngi o kapyapya na pa no keyyan no asa ka tao a mawakwak nyaten aro a tao do Yotay?
050	No si jyakman sang am jyabo kaji ta miminan a mabalinas a.
051	Am o ciring eya am beken a meyngongyod a ciring na.
051	Ta iya rana am panirsirngen da no mapatanatanang so nakem da si Ama ta do to no kano nang.
051	Am ori o nicyakma ney manoyonoyo so ciring ni Ama ta do to a manci ni Yeso a mangay mawakwak no tao do Yotay.
052	Beken a tao do Yotay o ikawakwak na, ta mangay na peylovolovoten o mavonong do peycyavanovanwan na omraralay ni Ama ta do to a tao akmey yasa rana.
053	Nimakalapo no kano nang o kanakenakem da no panipanirsirngen no tao do Yotay o kawakwak da si Yeso.
054	Am ori o ji na rana mangilili ni Yeso do Yotay.
054	So nimangay ni Yeso a kano macinanao jya do asa ka ili a meyngaran so Ivalyan a masngen do kabwan no nihakawan no tao a miseysan dang.
055	Omanam o Iyeci am aro tao a mangay do Yelosaleng a mangay mahap so iwawalam da omoyas do kataotao da.
056	No kanang am to da ngala si Yeso.
056	Maniring sira do kalwalovotan da rako a panaralayan am, Ala yaji ngai si Yeso a yamacipamaring so kanen ang.
057	Nipanci da na no tao a macyagom do Vadisay a kano panipanirsirngen no mapatanatanang so nakem da si Ama ta do to do aro a tao o kapanci da no yanan ni Yeso, ta mangay da rakpen.
