verse	content
017	Abo o tao a makapehes so inawan ko, ta yaken o yatomalamozong no kawakwak ko, kaji ko a wakwakan.
017	Nakenakem ko kangay no inawan ko.
017	To ko ngonongonongi o keypirwa ko a mavyay, ta nakenakem ni Ama o kahap ko so akman sang a vazay.
018	Mamizing da o aro a ciring ori no tao do Yotay am meyhatay sira so onowned a ji macipaswasovoy.
019	Aro jira manci no, Yakovotan ori.
019	Yazomyak.
019	Nyo amizngan sya.
020	Maniring o karwan da am, Mapatwaw na o akman sang a ciring no kovotan?
020	Ta to na makeywangi do mata no mavota tao no yakovotan ang.
021	Teyka sira mamaring so kanen do Yelosaleng do kaniomyavayo da so rako a panaralayan da no kakwa pa am zosok no ahemyan no kano nang.
022	Mangonong si Yeso do tezantehed no rako a panaralayan do ngaranan da Solomen am,
023	limoten da no tao do Yotay.
023	Maniring sira jya am, Yanamen ipeykawad imo.
023	Pancyan pala jyamen o mo ka Misayya.
024	Maniring si Yeso am, Nipanci ko na jinyo am nyo ji nganoyngi.
024	To nyo na novili o vazay a na nitoro jyaken ni Ama, ta ori o yongkad ko a yapo ji Ama ta do to.
025	O nyo ji nganoyngi jyaken am beken a kagling ko inyo.
026	O kagling ko am katenngan da o izezyak ko.
026	So ipakateneng ko jiraha.
026	So da ipacilolo jyaken.
027	Ipanta ko sira so to meyyonong a ikavyay no pahad da.
027	So ji rana meydednai jira no peyoyaoyyan na ni Ama ta do to.
027	So ikabo no tao a makapehes sira do lima ko.
028	Si Ama a yanitomoro nira jyaken am abo makahad sya.
028	So ikabo no tao a makapehes sira do lima na.
029	Namen akmey yasa si Ama.
030	Karahan am mangap sira o tao do Yotay so veysen a igseh da jya.
031	Maniring si Yeso jira am, Yaro rana o yanyo nimacita a ko pangarilawan a na nitoro a vazay na ni Ama.
031	Am ikongo yamarahet dang a vazay ko a yanyo kato meyvatwan nyaken.
032	Maniring sira o tao do Yotay am, Beken a vazay ang o namen agsahan jimo.
032	Ta imo rana am mo jyasnesnekan si Ama ta do to.
032	Ta yamo paka Tao do towen o kataotao mo a todna ka tao.
033	Maniring si Yeso am, Yadomket do vakong nyo o ciring na ni Ama ta do to.
033	Maniring am, Inyo am tao do to kamo.
034	Tamo katenngan o kato na meyyonongan a jyablis no Ciriciring na ni Ama ta do to do Seysyo.
034	Ipanci ni Ama ta do to o kakma dey tao do to no mahap so ciriciring na no kakwa pa.
035	Am yaken rana am na nitovoy yaken ni Ama do teyrahem.
035	Ko ipanci pa am Anak na yaken ni Ama ta do to.
035	Ikongo nyo pancyan nyaken a yajyaninig ni Ama ta do to.
036	No ko ji ngapa o vazay ni Ama am ji nyo nganoyngi yaken.
037	Am tana ji nyo nganoyngi yaken am anoyngan nyo o vazay ko an.
037	Ta ori o ipakateneng nyo ji Ama yamacikaop jyaken.
037	Ta yako macikaop jya.
038	Makarahan am naknakmen da o karakep da sya am kanikomaro na rana jira.
039	Karahan am mangay si Yeso do katovangan no meyngaran so Yotan a ayo do nipanaktakan ni Yowani a miseysan.
040	Aro tao a mangay komala sya.
040	Maniring sira am, Abo o mapeyzokab a vazay ni Yowani am manoyong o ciring na pakacirngen na do tao eya.
041	Aro tao do dang a niomanoyong ji Yeso.
