verse	content
018	To rana maciralay o paopaong na.
019	Amyan sira do karakwan no rako a meybebneng a ranom a mangaod o macinanao jya am macita da si Yeso a omalam do ranom a meypasngen jira.
019	Macita da am manyahey sira.
020	Maniring si Yeso jira am, Ji kamo anyahey, ta yaken.
021	Karahan am masaray sira mapazagpit si Yeso do tataloran da.
021	So ji da nimeyyahahai a makaranes do angayan da hevek.
022	Ikadwa na araw am katenngan da no aro a tao si Yeso a jya nimacihza do macinanao jya.
022	Ta nimacita da si Yeso a jya nimacikavang jira do tataloran no kakaod da sya no macinanao jya.
022	Ta asa o tataloran a nimacita da do dang.
023	Amyan so nimapo do Tipilyo a tataloran a manbong do masngen do nyahapan na ni Yeso so myanpaw a isaray ji Ama ta do to a nibsoyan na so aro a tao.
024	Katenngan da no aro a tao o kabo ni Yeso a kano macinanao jya am mavang sira do tataloran a mangay do Cyapaynong a komala sya.
025	Makala da si Yeso no aro a tao do katovangan no rako a meybebneng a ranom am maniring sira jya am, Mo Mangnanao, no kango kai mo do jya.
026	Maniring si Yeso am, To ko na macitangayan jinyo am o nyo kalan jyaken am beken a nyo kanimakacita so ko nipatwaw a yongkad do kanimapo ko ji Ama ta do to an.
026	Ta nyo kakzeben o nyo kabsoy.
027	Taosya o kaziknan nyo no ji mamayok a kanekanen.
027	Ta apyapya pa o kaziknan nyo no kanen a yapwan no to meyyonong a ikavyay no pahad nyo.
027	O kanen rana ori am yaken o yatomoro nya jinyo.
027	Ta yaken a Nipamnekan na ni Ama ta do to a tao o tomoro no akman sang jinyo.
027	Ta yarana amyan jyaken so oyowyat na ni Ama ta do to.
027	Ori rana am yongkad na no yanitomovoy jyaken.
028	Maniring sira am, Makongo namen a kanoyong namen a mahap so vazay na ni Ama ta do to.
029	Maniring si Yeso am, O na kakzeben jinyo a vazay nyo ni Ama ta do to am anoyngan nyo yaken a nitovoy na ni Ama ta do to.
030	Maniring sira am, No komwan am patwaw pala so yongkad mo a nimapo ji Ama ta do to.
030	Ta ori o anoyngan namen jimo.
031	Nikoman sira o ineynapo namen so mana do kabwan no nihakawan no tao.
031	Akman so ciring do Seysyo.
031	Ta maniring am, Nimapakas so kanen a apo do teyngato a nyakan da.
032	Maniring si Yeso jira am, To ko na macitangayan jinyo am jya nimapakas so kanen si Moyse, ta o apo do teyngato a kanen am si Ama ta do to o nitomoro nya.
033	O kanen rana yana nipakas ni Ama ta do to a yapo do teyngato am yapwan no to meyyonong a ikavyay no pahad no tao do karawan.
034	Maniring sira am, Mo kahakay, inaoy si masangib mo a itoro jyamen o akman sang a kanen.
035	Maniring si Yeso jira am, Yaken rana am akma koy kanen a ikavyay no pahad nyo.
035	O mai jyaken a tao am to meyyonong rana jyakcin.
035	Omanoyong jyaken am to meyyonong a jyawaw.
036	Nipanci ko na jinyo.
036	Nimacita nyo na yaken am nyo ji nganoyngi yaken.
037	O pasngenen na jyaken ni Ama a tao am anoyngan da yaken a onotan.
037	O mai jyaken a tao am ji ko likoji sira.
038	Ta yaken rana am ko apo do teyngato.
038	So ko ji to mangozai do nakenakem ko.
038	Ta ko pangozayan o nakenakem no yanitomovoy jyaken.
039	O nakenakem no yanitomovoy jyaken am apzatan ko sira o nipamnekan na ni Ama ta do to a macikaop jyaken.
039	Sira rana ori am avyain ko sira no marateng rana o araraw no kapeykapyapinpin na ni Ama ta do to so tao.
040	Ta o nakenakem ni Ama am mahap da o to meyyonong a ikavyay no pahad da no makateneng jyaken a kano omanoyong jyaken a tao, a kapeyvangon ko pa sira no makaranes rana o araraw no kapeykapyapinpin na ni Ama ta do to so tao.
041	Ikazyak da si Yeso no tao do Yotay do kapeyciring na so kakma ney kanen a apo do teyngato.
042	Maniring sira am, Beken a oya o anak ni Yoseyvo asyo?
042	Tamo katenngan o inyapwan na.
042	Am ikongo na pancyan no na kapo do teyngato.
043	Maniring si Yeso am, Ji nyo a zyakan.
044	No beken a si Ama a nitomovoy jyaken o yatomirara so tao am abo tao a mai jyaken.
044	O mai jyaken a tao am avyain ko sira no makaranes rana o araraw no kapeykapyapinpin na ni Ama ta do to so tao.
045	O ciring da no panoyonoywan na so ciring ni Ama ta do to am, Mamimin o tao a vavagan ni Ama ta do to.
045	Omamizing so nanao ni Ama a mapeyyan sya do onowned na am mamimin sira ori a mai jyaken.
046	Am abo tao a nimakacita si Ama ta do to.
046	O nimapo ji Ama ta do to am ori o nimakacita sya.
047	To ko na macitangayan jinyo am omanoyong jyaken a tao am mahap da o to meyyonong a ikavyay no pahad da.
048	Yaken am akma koy kanen a yapwan no to meyyonong a ikavyay no pahad nyo.
049	Tana nikoman sira o ineynapo nyo so mana do kabwan no nihakawan no tao am nimawakwak sira.
050	Am o apo do teyngato a kanen am no kanen no tao am mahap da o to meyyonong a ikavyay no pahad da.
051	Yaken rana am akma koy kanen a apo do teyngato a yapwan no to meyyonong a ikavyay no pahad nyo.
051	O koman so kanen eya a tao am mahap da o to meyyonong a ikavyay no pahad da do teyngato.
051	O itoro ko do tao a kanen da am kataotao ko, ta yangay ko inyo no inawan.
051	Ori rana am ipakahap no tao so to meyyonong a ikavyay no pahad da.
052	O ciring ni Yeso am nikazyak da no tao do Yotay.
052	Maniring sira am, Ikongo a kato na norwan no kataotao na jyaten a kanen ta.
053	Maniring si Yeso jira am, To ko na macitangayan jinyo am no si ji nyo nganna o kataotao ko a ji ngyop so rala ko a Nipamnekan na ni Ama ta do to a tao am abo jinyo o to meyyonong a ikavyay no pahad nyo.
054	O koman so kataotao ko a kano amyop so rala ko am amyan jira rana so to meyyonong a ikavyay no pahad da.
054	No makaranes rana o araraw no kapeykapyapinpin na ni Ama ta do to so tao am peyvangonen ko sira.
055	Ta o kataotao ko a kano rala ko am manoyong a kanen nyo am yopen nyo.
056	O koman so kataotao ko a kano amyop so rala ko a tao am macikaop sira jyaken.
056	So ikanoyong ko na macirapa do onowned da.
057	Yamacikaop jyaken si Ama a yanitomovoy jyaken do teyrahem a yana yapwan no to meyyonong a ikavyay no pahad no tao.
057	So icyakman da sang no koman so kataotao ko a macirapa jyaken so inawan.
058	O ko ipanci a kanen a apo do teyngato am ji meyyangay a kano nyakan da no ineynapo nyo a mana.
058	Ta nimawakwak sira a yanikoman so sang.
058	Am o koman so kanen a apo do teyngato am mahap da o to meyyonong a ikavyay no pahad da.
059	O ciring rana ori am ciring ni Yeso no kapangnanao na do peyneynozyan do Cyapaynong.
060	Mamizing da ori no macinanao jya am maniring sira am, Asyo nanao eya a yajyazab.
060	Sino makateneng do dang.
061	Katenngan ni Yeso sira mazyak nya am maniring jira am, Nyo ikarahet o ciring ang?
062	Mangay kapeyzokab nyo nyaken si macita nyo yaken a Nipamnekan na ni Ama ta do to a tao a meysinaoli do teyngato.
063	O yamanta no tao so to meyyonong a ikavyay no pahad na am Seyzi.
063	So ikabo no oyowyat no tao a ipakahap sya.
063	O ko ipanci jinyo a ciriciring am apo do Seyzi na ni Ama ta do to.
063	Ori rana am ikavyay ori.
064	Am yamyan jinyo so yaji manganoyong a tao.
064	O peycirngan na sang ni Yeso am nimeycicinda o kapakateneng na do ji manganoyong a tao a kano manazang nya a tao.
065	Maniring am, Ori o ko peycirngan so, No beken a si Ama ta do to o yatomirara sira am abo tao a mai jyaken.
066	Nimacipinda no kano nang o kapeymakaro da jya rana no aro a tao a ji rana nganop sya.
067	Maniring do rarwa so ikakarwan a macinanao jya am, Manngo kamo.
067	Akman kamo sira ori a mangay rana an?
068	Maniring si Simong Pite am, Mo Panirsirngen, imo saon na yanan no nanao no to meyyonong a ikavyay no pahad namen.
068	Sino pa o pacilolwan namen.
069	Namen anoyngan o yamo kanimapo ji Ama ta do to a ji meylimoteng so onowned.
070	Maniring si Yeso am, Ko inyo nipamnekan a yararwa so ikakarwan am yamyan jinyo so yasa ka tao a yana italamozong ni Satan.
071	O ciring rana ori am pakacirngen na ni Yeso do tao do Isecyadi a anak ni Simong a meyngaran so Yota.
071	Iya rana am ikararwa da so ikakarwan a omanam pa o kapanazang na ni Yeso.
