verse	content
022	Lumapit si Jacob kay Isaac na kanyang ama at hinawakan siya at sinabi, Ang tinig ay tinig ni Jacob, ngunit ang mga kamay ay mga kamay ni Esau.
023	Hindi niya nakilala si Jacob sapagkat ang kanyang kamay ay kagaya ng mabalahibong mga kamay ng kanyang kapatid na si Esau.
023	Kaya't siya'y binasbasan ni Isaac.
024	At sinabi niya, Ikaw nga ba ang aking anak na si Esau?
024	At sinabi ni Jacob, Ako nga.
025	Sinabi niya, Dalhin mo na sa akin upang makakain ako ng usa ng aking anak, upang mabasbasan ka.
025	Inilapit niya ito sa kanya at kumain siya, at siya'y dinalhan niya ng alak, at siya'y uminom.
026	Sinabi sa kanya ni Isaac na kanyang ama, Anak ko, lumapit ka ngayon at humalik ka sa akin.
027	At siya'y lumapit at humalik siya sa kanya at naamoy ng ama ang amoy ng kanyang mga suot.
027	Siya'y binasbasan, at sinabi,
028	Ang amoy ng aking anak
029	ay gaya ng amoy ng isang parang na pinagpala ng Panginoon .
030	Nawa'y bigyan ka ng Diyos ng hamog ng langit,
031	at ng taba ng lupa,
032	at ng saganang trigo at alak.
033	Ang mga bayan nawa ay maglingkod sa iyo,
034	at ang mga bansa ay magsiyukod sa iyo.
035	Maging panginoon ka nawa ng iyong mga kapatid,
036	at magsiyukod sa iyo ang mga anak ng iyong ina.
037	Sumpain nawa ang mga sumusumpa sa iyo,
038	at maging mapapalad ang mga magpapala sa iyo.
039	Katatapos pa lamang basbasan ni Isaac si Jacob, at bahagya pa lamang nakakaalis si Jacob sa harap ni Isaac na kanyang ama, ay dumating si Esau na kanyang kapatid na galing sa kanyang pangangaso.
040	Naghanda rin siya ng masarap na pagkain at dinala niya sa kanyang ama.
040	Sinabi niya sa kanyang ama, Bangon na, ama ko, at kumain ka ng usa ng iyong anak upang mabasbasan mo ako.
041	Sinabi ni Isaac na kanyang ama sa kanya, Sino ka?
041	At kanyang sinabi, Ako ang iyong anak, ang iyong panganay na si Esau.
042	At nanginig nang husto si Isaac, at sinabi, Sino nga iyong kumuha ng usa at dinala sa akin, at ako'y kumain noon bago ka dumating, at siya'y aking binasbasan?
042	Kaya't siya'y magiging mapalad!
043	Nang marinig ni Esau ang mga salita ng kanyang ama ay sumigaw siya nang malakas at umiyak na may kapaitan at sinabi sa kanyang ama, Basbasan mo rin ako, aking ama.
044	Ngunit sinabi niya, Pumarito ang iyong kapatid sa pamamagitan ng pandaraya, at kinuha ang basbas sa iyo.
045	At kanyang sinabi, Hindi ba't tumpak na ang pangalan niya ay Jacob?
045	Dalawang ulit niya akong inagawan.
045	Kinuha niya ang aking pagkapanganay at ngayo'y kinuha ang basbas sa akin.
045	At kanyang sinabi, Wala ka bang inilaang basbas para sa akin?
046	Sumagot si Isaac kay Esau.
046	Ginawa ko na siya bilang panginoon mo, at ibinigay ko sa kanya ang lahat niyang mga kapatid bilang mga lingkod, at binigyan ko siya ng trigo at alak.
046	Ano ngayon ang magagawa ko para sa iyo, anak ko?
047	Sinabi ni Esau sa kanyang ama, Wala ka na bang basbas maliban sa isa, ama ko?
047	Basbasan mo rin ako, ama ko.
047	At sumigaw si Esau at umiyak.
048	Sumagot si Isaac na kanyang ama,
049	Tingnan mo, papalayo sa taba ng lupa ang iyong tahanan,
050	at papalayo sa hamog ng langit sa itaas;
051	mabubuhay ka sa pamamagitan ng iyong tabak
052	at maglilingkod ka sa iyong kapatid,
053	at kapag ikaw ay lumaban,
054	babaliin mo ang kanyang pamatok na nasa iyong leeg.
055	Kaya't kinapootan ni Esau si Jacob dahil sa basbas na ibinigay sa kanya ng kanyang ama.
055	At sinabi ni Esau sa sarili, Malapit na ang mga araw ng pagluluksa sa aking ama;
055	pagkatapos ay papatayin ko si Jacob na aking kapatid.
056	Ngunit ang mga salita ni Esau na kanyang panganay ay naibalita kay Rebecca.
056	Kaya't siya'y nagsugo at ipinatawag si Jacob na kanyang bunso at sinabi sa kanya, Inaaliw ng iyong kapatid na si Esau ang kanyang sarili sa pagpaplanong ikaw ay patayin.
057	Ngayon, anak ko, sundin mo ang aking tinig;
057	bumangon ka at tumakas ka patungo sa aking kapatid na si Laban na nasa Haran.
058	Tumigil ka sa kanya nang ilang araw hanggang sa mapawi ang galit ng iyong kapatid,
059	hanggang sa mapawi ang galit sa iyo ng iyong kapatid at malimutan niya ang ginawa mo sa kanya.
059	Pagkatapos ay magsusugo ako at ipasusundo kita mula roon.
059	Bakit kailangang kapwa kayo mawala sa akin sa isang araw?
060	At sinabi ni Rebecca kay Isaac, Ako'y yamot na sa aking buhay, dahil sa mga anak na babae ni Het.
060	Kung si Jacob ay mag-aasawa mula sa mga anak ni Het na gaya ng mga ito mula sa mga anak ng lupain, ano pa ang kabuluhan ng buhay sa akin?
