verse	content
022	Dahil dito, hindi nila ipinagbili ang kanilang lupa.
023	Nang magkagayo'y sinabi ni Jose sa bayan, Ngayo'y binili ko kayo sa araw na ito at ang inyong mga lupa para sa Faraon.
023	Narito ang binhi para sa inyo;
023	hasikan ninyo ang lupa.
024	Sa panahon ng inyong pag-aani ay ibibigay ninyo ang ikalimang bahagi sa Faraon, at ang apat na bahagi ay para sa inyo, para sa binhi sa bukid at bilang pagkain ninyo, ng inyong mga kasambahay, at ng inyong mga anak.
025	Kanilang sinabi, Iniligtas mo ang aming buhay;
025	kung gugustuhin ng aking panginoon, kami ay magiging mga alipin ng Faraon.
026	Kaya't ginawang kautusan ni Jose sa lupain ng Ehipto hanggang sa araw na ito na ang ikalimang bahagi ay para kay Faraon.
026	Tanging ang lupa ng mga pari ang hindi naging kay Faraon.
027	Kaya't si Israel ay nanirahan sa lupain ng Ehipto, sa lupain ng Goshen;
027	at sila'y nagkaroon ng mga pag-aari roon, at sumagana at naging napakarami.
028	Si Jacob ay nanirahan sa lupain ng Ehipto ng labimpitong taon;
028	kaya't ang mga araw ni Jacob, ang mga taon ng kanyang buhay, ay isandaan at apatnapu't pitong taon.
029	Nang ang araw ng kamatayan ni Israel ay malapit na, tinawag niya ang kanyang anak na si Jose, at sinabi sa kanya, Kung ako ngayon ay makakatagpo ng biyaya sa iyong paningin, hinihiling ko na ilagay mo ang iyong kamay sa ilalim ng aking hita, at mangako kang maging tapat at tunay sa akin.
029	Huwag mo akong ililibing sa Ehipto.
030	Kapag ako'y humimlay na kasama ng aking mga ninuno, ilabas mo ako mula sa Ehipto, at ilibing mo ako sa kanilang libingan.
030	At sinabi ni Jose, Aking gagawin ang ayon sa iyong sinabi.
031	Kanyang sinabi, Sumumpa ka sa akin;
031	at sumumpa siya sa kanya.
031	At yumuko si Israel sa ulunan ng kanyang higaan.
