verse	content
021	Nang makain na nila ang mga iyon ay walang makapagsasabi na kinain nila ang mga iyon sapagkat ang kanilang anyo ay pangit ding gaya ng una.
021	At nagising ako.
022	Nakakita rin ako sa aking panaginip ng pitong uhay na umuusbong sa isang tangkay, mabibintog at malulusog;
023	at pitong uhay na lanta, payat at tinuyo ng hanging silangan ang umuusbong na kasunod ng mga iyon.
024	Nilamon ng mga uhay na lanta ang pitong uhay na mabibintog.
024	Isinalaysay ko ito sa mga salamangkero, subalit walang makapagpaliwanag ng kahulugan niyon sa akin.
025	Kaya't sinabi ni Jose sa Faraon, Ang panaginip ng Faraon ay iisa; ipinakita ng Diyos sa Faraon ang malapit na niyang gawin.
026	Ang pitong malulusog na baka ay pitong taon; at ang pitong mabibintog na uhay ay pitong taon.
026	Ito ay iisang panaginip.
027	At ang pitong payat at pangit na baka na umahong kasunod ng mga iyon ay pitong taon, gayundin ang pitong uhay na tinuyo ng hanging silangan; ang mga iyon ay pitong taong taggutom.
028	Ito ang aking sinabi sa Faraon.
028	Ang malapit nang gawin ng Diyos ay ipinaalam niya sa Faraon.
029	Magkakaroon ng pitong taong kasaganaan sa buong lupain ng Ehipto.
030	Pagkatapos ng mga iyon, magkakaroon ng pitong taong taggutom at ang lahat ng kasaganaan sa lupain ng Ehipto ay malilimutan at sasalantain ng taggutom ang lupain.
031	Ang kasaganaan sa lupain ay hindi maaalala dahil sa taggutom na susunod; sapagkat ito'y magiging napakatindi.
032	Tungkol sa pag-uulit ng panaginip sa Faraon na makalawa, ito ay nangangahulugan na ang bagay ay itinatag ng Diyos, at iyon ay madali nang gawin ng Diyos.
033	Ngayon nga'y pahanapin ang Faraon ng isang taong matalino at pantas at pamahalain siya sa lupain ng Ehipto.
034	Gawin ng Faraon na maglagay ng mga tagapamahala sa lupain, at kunin ang ikalimang bahagi ng bunga ng lupain ng Ehipto sa loob ng pitong taong kasaganaan.
035	Tipunin nilang lahat ang mga pagkain nitong dumarating na masasaganang taon, at ikamalig ang mga trigo sa ilalim ng kamay ng Faraon, bilang pagkain sa mga bayan, at itabi ang mga ito.
036	Ang pagkain ay maging laan para sa lupain sa pitong taong taggutom na mangyayari sa lupain ng Ehipto, upang huwag mapuksa ang lupain dahil sa taggutom.
037	Ang mungkahi ay ikinatuwa ng Faraon at ng kanyang mga lingkod.
038	Kaya't sinabi ng Faraon sa kanyang mga lingkod, Makakakita kaya tayo ng isang taong kagaya nito, na kinakasihan ng espiritu ng Diyos?
039	Sinabi ng Faraon kay Jose, Yamang itinuro sa iyo ng Diyos ang lahat ng ito, ay walang matalino o pantas na gaya mo.
040	Ikaw ang magiging pinuno sa aking bahay, at ayon sa iyong salita ay susunod ang aking buong bayan; tanging tungkol lamang sa pagkahari magiging mataas ako kaysa iyo.
041	Sinabi ng Faraon kay Jose, Ikaw ay inatasan ko upang mamahala sa buong lupain ng Ehipto.
042	Inalis ng Faraon sa kamay niya ang kanyang singsing at inilagay sa kamay ni Jose, at siya'y sinuotan ng pinong lino at inilagay ang isang kuwintas na ginto sa kanyang leeg.
043	Siya'y pinasakay niya sa karwahe na para sa ikalawang pinakamataas na pinuno; at sila'y sumisigaw sa unahan niya, Lumuhod kayo!
043	Sa gayo'y inilagay siya bilang puno sa buong lupain ng Ehipto.
044	Sinabi ng Faraon kay Jose, Ako ang Faraon, at kung walang pagsang-ayon mula sa iyo ay hindi magtataas ang sinumang tao ng kanyang kamay o ng kanyang paa sa buong lupain ng Ehipto.
045	Pinangalanan ng Faraon si Jose na Zafenat-panea, at ibinigay bilang asawa niya si Asenat, na anak ni Potifera, na pari sa On.
045	Sa gayo'y nagkaroon si Jose ng kapangyarihan sa lupain ng Ehipto.
046	Si Jose ay tatlumpung taong gulang na nang magsimulang maglingkod sa Faraon na hari ng Ehipto.
046	Si Jose ay umalis sa harapan ng Faraon, at nilibot ang buong lupain ng Ehipto.
047	Ang lupa ay nagbunga ng sagana sa loob ng pitong taon ng kasaganaan,
048	at tinipon niya ang lahat ng pagkain sa loob ng pitong taon na may kasaganaan sa lupain ng Ehipto, at inimbak ang pagkain sa mga bayan.
048	Ang pagkain sa mga bukid na nasa palibot ng bawat bayan ay inimbak sa bawat bayan.
049	Si Jose ay nag-imbak ng napakaraming trigo na gaya ng buhangin sa dagat, hanggang sa huminto siya sa pagtatala nito, sapagkat hindi na ito mabilang.
050	Bago dumating ang taon ng taggutom ay ipinanganak kay Jose ang dalawang lalaki, na ipinanganak sa kanya ni Asenat na anak ni Potifera, na pari sa On.
051	Tinawag ni Jose ang pangalan ng panganay na Manases, sapagkat sinabi niya, Ipinalimot ng Diyos sa akin ang lahat ng aking paghihirap at ang buong sambahayan ng aking ama.
052	At ang ipinangalan sa ikalawa ay Efraim sapagkat sinabi niya, Ako'y pinalago ng Diyos sa lupain ng aking pagdadalamhati.
053	Ang pitong taon ng kasaganaan na nasa lupain ng Ehipto ay natapos.
054	Nang ang pitong taon ng taggutom ay nagpasimulang dumating, ayon sa sinabi ni Jose, nagkagutom sa lahat ng lupain subalit sa buong lupain ng Ehipto ay may pagkain.
055	Nang ang buong lupain ng Ehipto ay nagutom, ang taong-bayan ay humingi ng pagkain sa Faraon.
055	Kaya't sinabi ng Faraon sa lahat ng mga Ehipcio, Pumunta kayo kay Jose; ang kanyang sabihin sa inyo ay inyong gawin.
056	Yamang ang taggutom ay lumaganap sa buong lupain, binuksan ni Jose ang lahat ng kamalig at ipinagbili sa mga Ehipcio, sapagkat matindi ang taggutom sa lupain ng Ehipto.
057	Bukod dito, lahat ng mga taga-ibang lupain ay dumating upang bumili ng trigo kay Jose sapagkat matindi ang taggutom sa buong daigdig.
