verse	content
029	Entonces no mas trambulica y no man lingasa pirmi si cosa ustedes ay toma y come,
030	cay el maga gente quien no conoce con Dios amo el quien ta man lingasa por causa de ese maga cosas.
030	Pero el Dios Padre sabe gayot que ustedes ta necesita todo ese maga cosas.
031	Poreso no pone atencion con esos maga cosas, sino prepara gayot por el venida del Dios para reina, y despues ele ay dale con ustedes el necesidad de todo el dia.
032	Masquin un poco lang ustedes, no tene miedo, cay el Padre na cielo ya escoje con ustedes para reina donde le ta reina.
033	Anda vende todo el que tiene ustedes, y dale el cen na maga pobre para el di ustedes riqueza ay esta na cielo donde nunca ay acaba, y donde no puede roba el maga ladron ni ay queda destrosao este maga riqueza por medio del maga pulilla.
034	Cay si donde el di ustedes riqueza, talla tamen el di ustedes pensamiento.
035	Esta alerto para masquin cosa man ay vene ustedes preparao.
035	Y arde siempre el di ustedes lampara.
036	Esta ustedes alerto igual como el maga ayudante quien ta espera lang con el di ila amo quien ta sale na casamiento.
036	Ta esta sila alerto para si ay volve el di ila amo y ay saluda le na puerta, ay abri sila dayun.
037	Bendicido el maga ayudante si dispierto sila y preparao si ay llega el di ila amo na casa.
037	Ta habla gayot yo claro que el di ila amo ay desnuda anay el di suyo buen ropa y ay visti otro, despues ay manda le senta con el di suyo maga ayudante na mesa para come, y ele amo ay sirvi canila.
038	Bendicido ese maga ayudante si el di ila amo ay encontra canila preparao, masquin ay volve le media noche o madrogada.
039	Acorda gayot este, si por ejemplo el dueo del casa ay sabe si cosa hora el ladron ay entra roba, ay esta gayot ele dispierto para sangga con ese ladron.
040	Poreso ustedes tamen esta preparao y alisto, cay derrepente lang ay vene ole el Hijo del Hombre.
041	Ya habla si Pedro, Seor, este cuento ta habla uste canamon, para di amon lang ba o para de todo?
042	El Seor ya contesta el di suyo pregunta por medio de ejemplo y ya habla, Cosa man clase de ayudante bien fiel y ajuiciao?
042	Ele un ayudante quien el dueo ta pone de cargo para maneja con el otro maga ayudante, y sabe gayot le el hora para dale racion de comida canila.
043	Bendicido ese ayudante si ay volve el di suyo amo y ay encontra con ese ta hace pa el di suyo trabajo.
044	Deverasan ta habla gayot yo, el di suyo amo ay hace con ele encargao de todo el di suyo maga propiedad.
045	Pero si aquel ayudante ta pensa que ay tarda pa man volve el di suyo amo, entonces ay principia ya le garrutia con el otro maga ayudante hombre y mujer, y despues ay principia ya tamen le come y toma hasta ay queda le bien borracho.
046	Despues derrepente lang el di suyo amo ay volve na casa y ay encontra le con el di suyo ayudante na mal condicion, despues el di suyo amo ay mata con ele por medio de espada, y el di suyo alma ay guinda na lugar junto con el maga otro desobediente.
047	El ayudante quien sabe el querer del di suyo amo pero hende ta prepara y hende tamen ta hace el cosa su amo quiere, entonces aquel ayudante ay recibi gayot fuerte latigaso.
048	Pero si el ayudante hende ta entende si cosa su amo quiere, y ta hace le el cosa hende amo, el di suyo amo ay castiga tamen con ele pero menos el golpe ay dale con ele.
048	Aquellos quien ya recibi mucho, Dios ta espera gayot que ay dale tamen sila mucho.
048	Y aquellos quien ya recibi el grande responsabilidad, el maga gente ta espera tamen que ay accepta sila mas responsabilidad.
049	Ya vene yo para causa fuego aqui na mundo, y ta roga gayot yo que ay arde ya gayot ese fuego.
049	El significacion de ese amo el division con el bueno y malo.
050	Pero tiene gayot yo un sufrimiento que necesita yo cumpli, y hende gayot mi resuello ay sinti bueno hasta acabar ya todo este.
051	No ustedes pensa que ya vene yo para el maga gente aqui na mundo ay tene paz.
051	Hende gayot yo ta dale paz, sino ay hace yo division entre uno y otro.
052	Por ejemplo, desde ahora un familia de cinco gente ay queda dividido, dos ay man contra con el tres y tres con el dos.
053	El tata y su hijo ay man contra con uno y otro, y el nana y su hija ay man contra tamen con uno y otro, y hasta el hierna y el suegra ansina tamen ay man contra con uno y otro.
054	Despues ya bira le para con el manada de gente alla y ya habla canila, Si ta mira ustedes cargao el oscurana na oeste, enseguidas ay habla ustedes, Ay tene kita ulan, y deveras ay tene gane.
055	Y si ta mira ustedes que bien claro el cielo, ay habla tamen ustedes, Ay!
055	Asegurao este dia bien caliente gayot!
055	Y deveras terrible el calor de ese dia.
056	Doble cara man ustedes!
056	Que bien sabiondo ustedes para habla si tiene ba buen tiempo o mal tiempo;
056	entonces porque man ustedes no puede entende el situacion de este tiempo?
057	Porque man ustedes mismo no puede dicidi si cosa bueno para hace?
058	Por ejemplo, si un gente quiere presenta demanda con ustedes na corte, precura anay arregla afuera del corte para hende na el gente esforsa lleva con ustedes na juez, cay el juez ay entrega con ustedes con el polis, y ay pone sila con ustedes na calaboso.
059	Poreso ta habla gayot yo claro, hende ustedes ay puede sale na calaboso hasta ay completa el di ustedes pago.
