verse	content
035	Si ta ama lang ustedes con aquellos quien tamen ta ama con ustedes, hende ustedes ay recibi bendicion de Dios, cay masquin gane el maga gente quien hende ta sigui el ley di Moises ta hace man ansina.
036	Si ta hace cosas bueno con aquellos quien ta hace bueno con ustedes, hende tamen ustedes ay recibi bendicion de Dios, cay masquin el maga gente con quien ta llama ustedes maga pecador, ta hace man tamen ansina.
037	Si ta dale lang presta con aquellos quien puede paga, hende man tamen ustedes ay recibi bendicion, cay sabe kita aquellos maga pecador ta man prestajan y ta paga man ole todo.
038	No hace ansina, sino ama con el di ustedes enemigo y lleva bueno canila, y dale presta canila y no mas espera el pago.
038	Despues ay tene ustedes grande recompensa y ay queda ustedes el maga verdadero anak del Dios bien poderoso, cay ele ta hace bueno masquin con el maga mal agradecido y canalla.
039	Tene compasion, igual como el Dios Padre tiene compasion con ustedes.
040	No jusga con otros y Dios hende ay jusga con ustedes.
040	No pone culpa con otros y Dios hende ay pone culpa con ustedes.
041	Dale con otros si cosa sila ta necesita y Dios ay dale tamen con ustedes.
041	Ay recibi ustedes abundancia, mas sobra que con el di ustedes necesidad.
041	Y conforme el cantidad ta dale ustedes con otros, Dios ay devolve tamen con ustedes el mismo cantidad.
042	Ya dale si Jesus canila este ejemplo y ya habla, Puede ba un gente bulak lleva na mano otro gente bulak?
042	Hende puede, cay sila dos ay guinda gayot na canal.
043	Sabe kita que nuay estudiante mas importante que con el di suyo maestro, pero cada estudiante si ay completa el di suyo estudio, ay queda tamen igual con el importancia del di suyo maestro.
044	Porque man ustedes quiere quita el diutay buling na ojos del di ustedes amigo pero hende ta puede sinti el mas grande buling na ojos di ustedes mismo?
045	Entonces paquemodo man ustedes habla con el di ustedes amigo, Amigo, puede ba yo quita el buling na di tuyo ojos, pero ustedes tiene mas grande buling na di ustedes mismo ojos?
045	Doble cara ustedes!
045	No man pa bueno, quita anay el buling na di ustedes mismo maga ojos, despues puede ya ustedes mira enbuenamente para quita el buling na ojos del di ustedes amigo.
046	Ta habla yo, un pono de palo bien robusto hende ta dale mal fruta, y un palo tiene enfermedad hende ta dale buen fruta.
047	Si ta mira kita con el fruta, ay puede kita sabe si cosa clase de pono ese, cay hende kita ta recoje higuera na siembra de sampinik, ni hende tamen ta recoje uvas entre talungun.
048	Ay dale yo otro ejemplo.
048	El corazon del gente como un bodega.
048	El gente bueno ta recoje maga cosas bueno para guarda, y un gente malo ta recoje maga cosas malo.
048	Y si ay conversa le, ay sabe kita si cosa clase de persona le, cay ta sale na su boca el cosa tiene le na su corazon.
049	Porque man ta llama conmigo, Seor, Seor y despues hende ta hace cosa yo ta manda?
050	Todo el quien ta vene conmigo para oi el di mio palabra y ta obedece gayot el cosa yo ta manda hace, ay habla yo con ustedes si con quien sila ta semeja.
051	Puede kita compara canila con el gente quien ta planta casa.
051	Ya abri le oyo bien hondo hasta ya alcansa na piedra, despues ya pone le fundacion alla.
051	Y cuando ya llega el avenida na rio ya guinda gayot hasta na casa, pero nuay gayot el casa man anut cay el fundacion del casa bien fuerte.
052	Pero el gente quien ta oi el di mio maga palabra y hende ta obedece el cosa yo ta habla, ele igual con el gente quien ta planta su casa na tierra lang y nuay hace hondo el oyo para pone el fundacion.
052	Y cuando ya vene el avenida grande ya tumba dayun su casa, y bien terrible gayot el destroso de aquel casa!
