verse	content
023	Cuando ya acaba ya si Juan bautisa con el maga gente na Rio de Jordan, y cuando ya bautisa tamen le con Jesus, ya principia si Jesus reza.
023	Y mientras ta reza le, el cielo ya abri
024	y el Espiritu Santo ya abaja con Jesus na forma de paloma, y el voz de Dios ta sale na cielo y ya habla, Tu el di mio Hijo con quien ta ama gayot yo, y bien alegre gayot yo contigo.
025	Cuando si Jesus ya principia hace el trabajo para con Dios, tiene le el edad de treinta aos, y el maga gente ya pensa gayot que ele deverasan anak di Jose, quien el anak di Eli.
026	Y si Eli amo el anak di Matat, y si Matat amo el anak di Levi, y si Levi amo el anak di Melqui, y si Melqui amo el anak di Jana, y si Jana amo el anak di Jose,
027	y si Jose amo el anak di Matatias, y si Matatias amo el anak di Amos, y si Amos amo el anak di Nahum, y si Nahum amo el anak di Esli, y si Esli amo el anak di Nagai,
028	y si Nagai amo el anak di Maat, y si Maat amo el anak di Matatias, y si Matatias amo el anak di Simein, y si Simein amo el anak di Jose, y si Jose amo el anak di Juda,
029	y si Juda amo el anak di Joanan, y si Joanan amo el anak di Resa, y si Resa amo el anak di Zerubabel, y si Zerubabel amo el anak di Salatiel, y si Salatiel amo el anak di Neri,
030	y si Neri amo el anak di Melqui, y si Melqui amo el anak di Adi, y si Adi amo el anak di Cosam, y si Cosam amo el anak di Elmadam, y si Elmadam amo el anak di Er,
031	y si Er amo el anak di Josue, y si Josue amo el anak di Eliezer, y si Eliezer amo el anak di Jorim, y si Jorim amo el anak di Matat, y si Matat amo el anak di Levi,
032	y si Levi amo el anak di Simeon, y si Simeon amo el anak di Juda, y si Juda amo el anak di Jose, y si Jose amo el anak di Jonan, y si Jonan amo el anak di Eliaquim,
033	y si Eliaquim amo el anak di Melea, y si Melea amo el anak di Mena, y si Mena amo el anak di Matata, y si Matata amo el anak di Natan, y si Natan amo el anak di David.
034	Si David amo el anak di Jesse, y si Jesse amo el anak di Obed, y si Obed amo el anak di Boaz, y si Boaz amo el anak di Salmon, y si Salmon amo el anak di Naason,
035	y si Naason amo el anak di Aminadab, y si Aminadab amo el anak di Ram, y si Ram amo el anak di Hezron, y si Hezron amo el anak di Perez, y si Perez amo el anak di Juda,
036	y si Juda amo el anak di Jacob, y si Jacob amo el anak di Isaac, y si Isaac amo el anak di Abraham, y si Abraham amo el anak di Terah, y si Terah amo el anak di Nacor,
037	y si Nacor amo el anak di Serug, y si Serug amo el anak di Reu, y si Reu amo el anak di Peleg, y si Peleg amo el anak di Eber, y si Eber amo el anak di Sala,
038	y si Sala amo el anak di Cainan, y si Cainan amo el anak di Arfaxad, y si Arfaxad amo el anak di Sem, y si Sem amo el anak di Noe, y si Noe amo el anak di Lamec,
039	y si Lamec amo el anak di Metusela, y si Metusela amo el anak di Enoc, y si Enoc amo el anak di Jared, y si Jared amo el anak di Mahalaleel, y si Mahalaleel amo el anak di Cainan,
040	y si Cainan amo el anak di Enos, y si Enos amo el anak di Seth, y si Seth amo el anak di Adan, y si Adan amo el anak de Dios.
