verse	content
034	Na, Jesus de Nazaret, cosa man uste quiere hace canamon?
034	Ya vene ba uste para destrosa canamon?
034	Conoce man yo si quien uste;
034	uste amo el quien ya sale con Dios.
035	Pero si Jesus ya ordena con el demonio y ya habla, Calla la boca, y sale alli na cuerpo de ese gente!
035	Despues el demonio ya hace tumba con el gente enfrente di ila y el demonio ya sale na di suyo cuerpo, pero nuay le hace sinti duele con ese.
036	Ya queda gayot bien estraao todo el maga gente, y ya habla sila con uno y otro, Ay!
036	Cosa ya gayot el maga palabra di suyo!
036	Este gente tiene poder y autoridad, cay ta dale lang ele orden con el maga demonio y ta sale gayot sila dayun.
037	El noticia acerca del trabajo di Jesus ya man calayat na entero lugar alrededor de Capernaum.
038	Despues ya sale si Jesus na iglesia, y ya anda le na casa di Simon Pedro.
038	El suegra di Pedro enfermo cay bien alto el calentura, y el maga pariente alla ya pidi favor con Jesus para hace bueno con ese mujer.
039	Entonces ya anda le na un lao del cama y ya dale orden para sale el calentura.
039	Y enseguidas ya sale el calentura, y el suegra di Pedro ya levanta para sirvi canila.
040	Cuando ta sumi ya el sol, aquellos quien tiene maga enfermo na di ila maga casa ya lleva con esos alla con Jesus.
040	Entonces ya pone le su mano na cada uno di ila y ya cura le todo el di ila maga enfermedad.
041	Ya queda bueno mucho gente que tiene demonio na di ila cuerpo, y mientras ta sale el maga demonio na di ila cuerpo ta grita gayot, Uste amo el Hijo de Dios!
042	Pero ya regaa si Jesus con el maga demonio y nuay le permiti canila habla, cay sabe gayot sila que ele amo el Cristo.
043	Ala maana temprano pa, si Jesus ya sale ya na pueblo y ya busca un lugar donde nuay gente.
043	Pero el maga gente ta principia busca con ele, y cuando ya encontra sila con ele no quiere gayot sila que anda le na otro lugar.
044	Pero ya habla le canila, Necesita gayot yo anda predica el Buen Noticia acerca del Reino de Dios na otro maga pueblo tamen, cay ese amo el cosa Dios ya manda conmigo hace.
045	Poreso ta continua le predica na maga iglesia del maga Judio na region de Judea.
