verse	content
056	Ya guarda le el promesa que ya habla con el di aton maga tatarabuelo y ya ayuda le con el maga gente del nacion Israel.
057	Ta tene tamen le lastima con Abraham y ay tene le lastima con el di suyo maga decendiente hasta para cuando!
058	Ya queda si Maria na casa di Elisabet como tres meses y despues ya volve ya le na di suyo casa.
059	Cuando ya llega ya el dia del parto di Elisabet, ya nace un bata hombre.
060	Y cuando el maga vecinos pati el maga pariente di Elisabet ya oi que Dios ya tene grande lastima con ele, todo sila ya queda bien alegre igual con el di suyo alegria.
061	Despues de ocho dias, todo el maga pariente ya llega para hace islam con el anak pati pone era nombre igual con el di suyo tata si Zacarias.
062	Pero el di suyo nana ya habla, Hende!
062	El di suyo nombre amo si Juan.
063	Ya habla sila con Elisabet, Nuay gane ni uno del di tuyo maga pariente ta lleva ese nombre!
064	Entonces ya hace sila seas con el tata para sabe sila si cosa nombre quiere le pone con el bata.
065	Ya hace tamen seas si Zacarias para dale con ele alguna cosa donde le ay escribi.
065	Despues ya escribi le, El di suyo nombre amo si Juan.
065	Ya espanta gayot sila todo.
066	Apenas lang ele acaba escribi ya puede le dayun conversa, y ya principia le alaba con Dios.
067	Despues el di ila maga vecinos ya tene gayot miedo, y el noticia de este suceso ya man calayat con el maga gente na entero lugar del maga gulut de Judea.
068	Todo el quien ya oi el noticia ta pensa que pensa gayot por causa de ese, y ya pregunta sila, Cosa man gaja ay queda ese bata despues?
068	Ya habla ansina cay bien claro gayot mira que el poder de Dios talla junto con el bata.
069	Despues el Espiritu Santo ya controla con Zacarias, y ya habla le este mensaje de Dios
070	Alaba kita con el Dios el Seor del nacion Israel, cay ya vene ya le para ayuda con el maga gente del di suyo nacion, y para libra canila.
071	Ya manda ya le canaton un Salvador bien poderoso, que ta sale na linea di David el servidor de Dios.
072	Antes pa, por medio del di suyo maga profeta, Dios ya habla que ay salva le canaton.
073	Ya promete le salva canaton na mano del di aton maga enemigo, y na mano de todo aquellos ta odia canaton.
074	Y ya habla le que ay tene le lastima con el di aton maga tatarabuelo, y ay cumpli el sagrada promesa que ya hace le canila.
075	Ya jura gayot ele con Abraham
076	que ay acudi le canaton na mano de todo el di aton maga enemigo para sirvi kita con ele sin miedo.
077	Necesita kita rindi el di aton corazon con Dios, y hace tamen cosas bueno na su vista na entero vida di aton.
078	Despues si Zacarias ya habla con el bata
079	Si para contigo, mi anak, ay queda tu nombrao el profeta de Dios bien poderoso, cay ay man una tu camina con el Seor para prepara el camino donde le ay pasa.
080	Y ay habla tu con el maga gente si paquemodo sila ay tene salvacion por medio del perdon del di ila maga pecado,
081	cay el di aton Dios bien lastimoso y carioso, y ay causa le alumbra canaton el luz del di suyo salvacion.
082	Aquel luz ta sale na cielo ay alumbra con todo el maga gente quien ta vivi na sombra del muerte.
082	Y ese luz ay guia con el di aton pies para pasa kita na camino de paz.
083	Despues de tiempo ya engranda el cuerpo del bata, y su naturaleza ya queda fuerte para con Dios.
083	Y cuando tiene ya le bastante edad, ya queda le na desierto hasta ay abuya le na publico con el maga gente del nacion de Israel.
