verse	content
027	Despues ya bira le y ya mira le con ese cuerpo del gente, bien limpio y arreglao ya.
028	Poreso ta sale le otra vez para lleva siete otro demonio mas malo que con ele mismo, y ta entra sila con ese gente para queda alli.
028	Na ultimo, ese gente ya queda mas peor que con el primera vez.
029	Cuando si Jesus ya acaba habla ese, tiene un mujer entre manada de gente quien ya alsa su voz y ya habla, Bendicido el mujer quien ya pari y ya dale mama con uste!
030	Pero si Jesus ya habla gayot, Amo ese, pero bendicido el quien ta oi y obedece el maga palabra de Dios.
031	Mientras el maga gente ta man dalasucan, si Jesus ta continua habla, Que bien malo ya gayot el maga gente de este tiempo.
031	Quiere dao sila mira milagro, pero Dios hende mas ay dale canila mira ni uno, sino aquel lang siempre milagro que antes pa ya hace Dios con Jonas.
032	Desde antes pa Dios ya manda con Jonas na ciudad de Nineva, como un seal con el maga gente alla cuando Dios ya libra con ele despues de estar le tres dias na barriga del pescao, y igual tamen Dios ya manda conmigo el Hijo del Hombre como un seal para con el maga gente de este generacion.
033	Tiene un reina na lugar de sur quien ya travesa gayot dol mitad del mundo para oi lang el sabiduria di Solomon.
033	Y al llegar el dia donde Dios, ay jusga con todo el maga gente, aquel reina ay aparece na di suyo presencia junto con ustedes maga gente de este generacion, y aquel reina ay acusa con ustedes, cay nuay ustedes pone atencion con el persona quien tiene mas poder que con Solomon.
033	Ahora ese persona taqui ya junto con ustedes.
034	Cuando el maga gente de Nineva ya oi el maga palabra di Jonas, ya arripinti ya sila el di ila maga pecado.
034	Y al llegar el dia donde Dios ay jusga con todo el maga gente, ese maga gente de Nineva ay aparece na presencia de Dios para acusa con ustedes maga gente de este generacion, cay hende ustedes siempre ta arripinti el di ustedes pecado, masquin ya oi ustedes el maga palabra de un persona quien mas poderoso que con Jonas.
034	Ahora ese persona taqui ya junto con ustedes.
035	Nuay gente ta sindi el lampara y ta tapa con balde, sino ta pone ese na un lugar alto para puede dale claridad con el maga gente quien ta entra na casa.
036	El di ustedes ojos igual como el lampara que ta alumbra con el di ustedes pensamiento.
036	Entonces si el di ustedes ojos bien claro, igual como un lampara ta alumbra gayot enbuenamente.
036	El resulta de ese, el di ustedes pensamiento bien claro tamen.
036	Pero si el di ustedes maga ojos hende claro, igual como un lampara hende tamen ta arde enbuenamente, entonces el di ustedes entero pensamiento bien oscuro tamen.
037	Entonces tene gayot cuidao para hende este lampara queda apagao,
038	cay si el di ustedes pensamiento lleno de claridad nuay gayot lugar para tene oscuridad, igual con el lampara ta alumbra gayot todo el lugar.
039	Cuando ya acaba ya si Jesus conversa, uno del maga Pariseo ya invita con ele na su casa para come.
039	Cuando ya llega le na casa ya entra le y ya senta dayun na mesa.
040	Ya estraa gayot el Pariseo cay nuay si Jesus lava el di suyo mano antes de comer como ese sistema del religion del maga Judio.
041	Poreso el Seor ya habla con ele, Ustedes maga Pariseo igual lang con el gente quien ta limpia lang el afuera del maga tasa, y del maga tason, pero el laman de ese sucio ya gayot.
041	Quiere decir ese, el di ustedes maga maldad y el maga cosas ya abarca ustedes por medio del di ustedes engao.
042	Que ignorante ustedes!
042	No sabe ba ustedes que Dios ya crea el pensamiento del gente pati el di suyo cuerpo?
043	Dale si cosa ustedes tiene na di ustedes maga tason con el maga gente quien tiene necesidad de alguna cosa, para hace claro que el di ustedes maga corazon deverasan gayot limpio como el ichura di ustedes afuera.
044	Que bien terrible el cosa ay pasa con ustedes maga Pariseo, cay hende ustedes ta olvida dale con Dios dies parte de masquin cosa clase de cada hierba para guarda el maga reglamento de religion, y necesita ese hace, pero hende ustedes ta hace el cosa justo na vista de Dios ni hende tamen ustedes ta ama con Dios.
044	Y este maga cosas amo el mas importante gayot.
045	Que bien terrible el cosa ay pasa con ustedes maga Pariseo, cay quiere quiere gayot ustedes senta na maga mejor lugar na maga iglesia, y quiere tamen ustedes si el maga gente ta saluda con ustedes na maga lugar publico, como na plaza y na camino.
046	El di ustedes corazon igual con el sepultura sin marca que el maga gente ta camina encima, pero no sabe sila cosa tiene adentro del tierra donde sila ta pisa.
046	Igual tamen si ta mira el maga gente con ustedes, no sabe sila si cosa maldad tiene na di ustedes corazon.
047	Despues uno del maga maestro Judio ya habla con ele, Maestro, si ta conversa uste ansina ta insulta tamen hasta canamon.
048	Ya contesta si Jesus, Que bien terrible el cosa ay pasa con ustedes maga maestro Judio!
048	Ta pichi ustedes abajo con el maga gente, y ta causa hace el maga reglamento del religion que bien dificil para cumpli.
048	Y despues ustedes mismo hende ta ayuda ni un poquito de ayuda.
049	Que bien terrible el cosa ay pasa con ustedes!
049	Cay el di ustedes maga tatarabuelo de antes ya mata con el maga profeta de Dios.
049	Y ahora ta hace ustedes maga bonito monumento en memoria de aquellos mismo maga profeta.
050	Ahora ta admiti ustedes que ustedes mismo ta aprova el cosa ya hace el di ustedes maga tatarabuelo.
050	Pero sila amo el quien ya mata con el maga profeta, y ahora ustedes ta hace el maga tumba para el honor de aquellos maga profeta.
051	Dios ya habla este acerca di ustedes, Ay manda yo con el di mio maga profeta y con el di mio maga apostoles para anda canila, pero tiene de esos ay queda persiguido y tiene tamen de los demas ay queda victima de matanza.
052	Ustedes maga gente de este generacion ay queda castigao por causa del muerte de aquellos maga profeta con quien ya mata, desde el principio del mundo hasta ahora,
053	principiando con el muerte di Abel y hasta con el muerte di Zacarias con quien ya mata cerca na altar y El Lugar Mas Sagrao na templo.
053	Deverasan ta habla yo claro que el maga gente de este generacion ay recibi gayot el castigo por causa de todo ese maga crimen!
054	Que bien terrible el cosa ay pasa con ustedes maga maestro Judio, cay por ejemplo igual ese como ta quita ustedes el llave que ta abri el puerta del lugar donde el maga gente ta puede entende con Dios.
054	Ustedes mismo no quiere entra ese lugar y ta sangga ustedes con otros para no entra.
055	Cuando ya sale ya si Jesus na casa del Pariseo, el maga maestro Judio pati el maga Pariseo ya principia gayot habla contra con ele,
056	cay ta espera sila si ay equivoca el di suyo cuento para puede sila acusa con ele.
