verse	content
019	El maga tatarabuelo del di amon maga Samaritanos ya adora con Dios alla na Monte de Gerizim, pero ustedes maga Judio ta habla que necesita kita adora con Dios alla gayot na Jerusalem.
020	Ya habla si Jesus con ele, ora, cree uste conmigo, que ay llega el tiempo cuando el maga gente hende na ay adora con Dios Padre na Monte de Gerizim ni alla pa na Jerusalem.
021	Ustedes maga Samaritanos no sabe si con quien ustedes ta adora, pero came maga Judio sabe gayot con quien came ta adora, cay el quien ay salva con todo el maga gente ta sale na nacion Judio.
022	Cerca ya el tiempo cuando el maga devoto ay adora con Dios Padre con sincero corazon y deverasan gayot.
022	Y masquin ahora ta principia ya sila adora ansina.
022	Ese el clase de gente que Dios quiere para adora con ele.
023	El Dios un espiritu, y si quien ta adora con ele necesita adora con ele con sincero corazon.
024	El mujer ya habla con ele, Sabe man yo que el Mesias ay vene despues, con quien ta llama tamen sila el Cristo, y al vener le ay esplica le canaton todo las cosas.
025	Despues ya habla si Jesus con ele, Yo ya el Cristo quien ahora ta conversa con uste.
026	Aquel mismo hora ya llega el maga dicipulo, y bien espantao gayot sila cuando ya mira que ta man cuento le con el mujer na publico.
026	Pero nuay ni uno di ila ya habla, ora, cosa man uste quiere?
026	o Seor, porque man uste ta man cuento con este mujer?
027	Despues el mujer ya deja el di suyo tibor sin llenar de agua, y ya volve le ole para na pueblo, y ya habla con el maga gente alla,
028	Vene ustedes mira!
028	Tiene alla un gente quien ya habla conmigo todo las cosas que ya hace yo, y no conoce gane came dos!
028	Puede ser ele ya gaja el Cristo!
029	Poreso el maga gente ya sale na ciudad para anda mira con Jesus.
030	Mientras tanto el maga dicipulo ya suplica con Jesus, y ya habla, Maestro, come anay.
031	Pero ya habla le canila, Tiene yo comida que no sabe ustedes de cosa.
032	Despues el maga dicipulo ta man preguntajan, Tiene gaja quien ya lleva comida con ele?
033	Ya habla si Jesus canila, El comida di mio amo el obediencia di mio para hace el querer del Dios Padre quien ya manda conmigo aqui, y para completa el trabajo que ya manda le conmigo hace.
034	Tiene ustedes un hablada que tiene pa gayot cuatro meses de esperar para puede cosecha.
034	Pero ta habla gayot yo con ustedes, mira enbuenamente con ese maga gente quien ta vene conmigo.
034	Puede kita compara con esos con el maga fruta bien maduru que el dueo ay puede ya cosecha.
035	El quien ta corta con el maga frutas ta recibi el pago, y este fruta ta representa el maga alma quien ay vivi hasta para cuando.
035	Despues aquel quien ta sembra pati el quien ta corta, ay puede tene alegria junto.
036	Entonces deverasan el hablada que tiene quien ta sembra, y tiene quien ta cosecha.
037	Ya manda yo con ustedes anda corta donde ustedes nuay sembra.
037	Maga otros ya hace el trabajo, y ahora ustedes amo el quien ta cosecha el fruta del di ila trabajo.
038	Tiene mucho del maga Samaritano de ese pueblo ya cree ya con Jesus por causa del testimonio del mujer cuando ya habla le, Tiene un gente quien ya habla conmigo todo las cosas que ya hace yo.
039	Poreso cuando ya llega ya el maga Samaritano na poso donde sentao si Jesus, ya invita sila con ele esta tamen anay alla canila.
039	Entonces si Jesus ya queda alla por dos dias,
040	y mucho pa gayot gente ya cree cuando ya oi sila el di suyo enseanza.
041	Y ya habla sila con el mujer, Ahora ta cree came con ele, hende lang por causa del cosa ya habla uste canamon, sino por causa del di suyo maga palabra que came mismo ya oi, y ahora sabe gayot came que ele amo el Salvador del mundo.
042	Despues de gastar ele dos dias na Sychar, si Jesus y el di suyo maga dicipulo ya sale de alli y ya anda camina para na Galilea.
043	Si Jesus mismo ya habla que nuay ningunos ta dale respeto con el profeta na di suyo mismo lugar.
044	Cuando ya llega le na Galilea, ya recibi con ele el maga gente con alegria, cay ya mira sila el cosa ya hace si Jesus cuando estaba le alla na Jerusalem durante el Celebracion del Passover, cay sila tamen ya atende aquel celebracion.
045	Despues si Jesus pati su maga dicipulo ya bira otra vez na Cana, aquel lugar donde ya hace le con el agua para queda vino.
045	Aquel mismo tiempo tiene un oficial na Capernaum quien ta trabaja na gobierno, y tiene le un anak hombre enfermo.
046	Aquel oficial ya oi el noticia que si Jesus ya sale na Judea y talla ya na Cana de Galilea, poreso ya anda gane ele na Cana y ya suplica con Jesus para sigui con ele na Capernaum.
046	Quiere le que si Jesus ay cura con el di suyo anak, cay bien grave gayot.
047	Despues ya habla si Jesus con el oficial, Si hende uste ay mira un milagro, nunca gayot uste ay cree.
048	Ya contesta el oficial, Seor, favor, vene ya gayot y sigui conmigo antes de murir el di mio anak.
049	Despues ya habla si Jesus, Volve ya uste, cay el di uste anak ay puede continua vivi.
050	Ya cree el oficial el cosa ya habla si Jesus con ele y ya volve le.
051	Mientras ta camina le, el di suyo maga ayudante ya anda encontra con ele, y ya habla, or, el di uste anak ay vivi pa!
052	Despues ya pregunta le si cosa hora ya queda bueno su anak, y ya habla sila, Ayer tarde como maga ala una nuay mas le calor.
053	Entonces ya acorda el tata que ese hora gayot cuando ya habla si Jesus con ele, Di uste anak ay puede continua vivi.
053	Poreso ele pati todo el maga gente na di suyo casa ya cree y ya tene fe con Jesus.
054	Este amo el segundo milagro si Jesus ya hace na Galilea despues de salir ele na Judea.
