verse	content
015	Pero ya hace man siempre con ele un rey del di suyo mismo lugar, poreso cuando ya volve ya le, el nuevo rey ya llama con el di suyo dies ayudante con quien ya deja le encargao del di suyo cen, cay ele quiere sabe si cosa ganancia sila ya tene na di ila negocio.
016	El primer ayudante ya para na presencia di suyo y ya habla, Seor, el ciento cincuenta pesos di uste ya hace dies veces mas.
017	Ya habla le con su primer ayudante, Que bien bueno el di tuyo trabajo y bien fiel tamen tu.
017	Ahora ay dale yo contigo dies ciudad para goberna, cay tu fiel masquin na un poco de cargo.
018	Despues ya vene con ele el segundo ayudante y ya habla, Seor, el ciento cincuenta pesos di uste ya hace yo cinco veces mas.
019	Ya habla le con el di suyo ayudante, Y tu, ay goberna cinco ciudad.
020	Despues el otro ya anda tamen na presencia del di suyo amo, y ya habla, Seor, taqui o el di uste ciento cincuenta pesos.
020	En vez de negociar yo con ese, ya envolve ya lang yo na mi pao.
021	Tiene gayot yo miedo, cay uste un gente bien estricto y ta saca uste el ganancia que hende di uste, y ta cosecha tamen uste el cosa que nuay uste sembra.
022	Ya habla le con el ayudante, Bien malo gayot tu de ayudante!
022	Ay usa yo ese maga palabra di tuyo para condena contigo mismo!
022	Sabe man gale tu que yo estricto y ta saca yo cosas hende di mio, y ta cosecha el cosa nuay yo sembra.
023	Entonces porque man nuay tu pone mi cen na banco, para si ay volve yo ay tene pa era yo el ganancia?
024	Despues ya habla le con aquellos que talla parao, Quita ese ciento cincuenta pesos na di suyo mano y dale con aquel quien tiene mil quinientos pesos.
025	Pero ya habla sila con el di ila amo, Seor, tiene ya gane le mil quinientos pesos!
026	Pero el rey ya contesta, Ta habla gayot yo claro con ustedes, aquellos quien tiene ya alguna cosa, Dios ay omenta pa con ese.
026	Pero aquellos quien nuay pa nada o masquin tiene poco, Dios ay quita pa ese.
027	Pero si para con el di mio maga enemigo quien no quiere que yo ay queda di ila rey, lleva con esos aqui y mata canila na di mio presencia.
028	Cuando ya acaba ya si Jesus pone ese cuento con el maga gente, ya sale le na casa di Zaqueo, y ya camina le una canila para anda na Jerusalem.
029	Cuando cerca ya sila na dos barrio de Betfage y Betania, na principio del monte ta llama Monte de Olivo, ya manda si Jesus man una con el dos dicipulo.
030	Y ya habla anay canila, Anda ustedes na siguiente barrio, y si ay entra ustedes alla ay puede mira un diutay asno que nuay pa ningunos munta con ese.
030	Desata el amarro del asno y lleva aqui con ese.
031	Si tiene quien ay pregunta con ustedes, Porque man ta desata con ese?
031	habla canila, El di amon amo ta necesita con este asno.
032	Entonces el maga dicipulo ya anda con ese barrio y ya encontra sila todo el cosa conforme ya habla le.
033	Mientras ta desata ya sila el amarro del asno, el maga dueo ya pregunta canila, Porque man ustedes ta desata el amarro de ese asno?
034	Ya contesta sila, El di amon Seor ta necesita con este asno.
035	Despues ya lleva sila con el asno para con Jesus, y ya pone sila el di ila maga ropa na detras del asno y ya alsa sila con Jesus, para munta con ese asno.
036	Ahora mientras ta pasa le muntao con ese asno, el maga gente ta pone el di ila maga ropa na camino donde ta pasa si Jesus para dale mira el di ila respeto.
037	Cuando cerca ya si Jesus na Jerusalem donde el camino ta sale na Monte de Olivo, todo el di suyo maga siguidores ya principia alegra y ta alaba sila con el Dios con voz suena por causa del maga milagro que ya mira sila,
038	y ta habla, Bendicido el rey quien ta vene na nombre del Dios el Seor!
038	Paz na cielo y honor con Dios quien ta queda na cielo!
039	Alla entre aquel manada de gente tiene cuanto bilug del maga Pariseo quien ya habla con Jesus, Maestro, regaa dao con ese di uste maga siguidores para calla la boca.
040	Ya contesta le, Ta habla yo con ustedes, si hende esos ay abri el di ila boca para grita, el maga piedra ay tene gayot que grita.
041	Cuando ya llega si Jesus mas cerca na Jerusalem, ya mira le con ese ciudad y ya llora le por causa de ese.
042	Ya habla le, Ay!
042	Maga gente de Jerusalem, ta roga yo que ay puede ustedes encontra el paz que Dios ta dale, pero hasta ahora hende pa gayot ustedes ta entende.
043	Pero ay llega el dia del mal suerte con ustedes, cuando el di ustedes maga enemigo ay encircula el di ustedes ciudad para hende ustedes puede escapa.
044	Ay destrosa sila el di ustedes ciudad y con todo el maga gente que ta queda adentro de ese.
044	Y el di ustedes enemigo hende ay deja ni un piedra encima del otro, cay nuay ustedes llega realiza que tiene gale ustedes el oportunidad cuando Dios ya vene para salva con ustedes.
045	Ya anda sila na Jerusalem y ya entra le na templo.
045	Despues ya principia le arria con todo el maga negociante quien ta vende alla.
046	Ya habla le canila, Ta lee kita na Sagrada Escritura que Dios ya habla, Este mi casa el lugar donde ta reza lang el maga gente.
046	Pero ustedes ta hace con este como el casa del maga ladron.
047	Todol dia si Jesus ta ensea na templo, pero el maga jefe del maga padre Judio y maga maestro Judio pati otro maga gente importante ta busca siempre el oportunidad para mata con ele.
048	Pero no sabe sila si paquilaya planea, cay todo el maga gente ta pone gayot atencion con el maga palabra di Jesus.
