verse	content
026	Na, mira dao!
026	Talli lang man ele ta man cuento na publico, y nuay man ningunos ta habla contra con ele!
026	Puede ser gaja sabe ya el maga lider que ele ya el Cristo.
027	Pero hende posible, cay si ay vene el Cristo, nuay ningunos ay sabe si de donde le ay sale, pero acerca de este gente aqui, sabe kita si de donde le ya sale.
028	Si Jesus ya oi el cosa sila ya habla, poreso cuando ta continua le ensea na templo ya anuncia le, Conoce ustedes conmigo y sabe tamen si de donde yo ya sale.
028	Pero nuay yo vene aqui con el di mio intencion lang, sino tiene quien ya manda conmigo y ele amo con quien ta sale todo el verdad.
028	Ustedes no conoce con ele,
029	pero yo lang conoce con ele cay ya sale yo na lao di suyo, y ele amo el quien ya manda conmigo aqui.
030	Cuando ya acaba ya le conversa, tiene del maga gente ta precura gayot arresta con ele, pero nuay man ni uno di ila ya puede agarra con ele, cay Dios nuay pa permiti llega el hora del di suyo arresto.
031	Pero entre aquel manada de gente, mucho gayot ya cree con Jesus, y ya habla, Al llegar el Cristo, puede ba le hace mas grande milagro que con este gente?
032	El maga Pariseo ya puede oi el cosa que ta man cucho cucho el maga gente acerca di Jesus, poreso sila pati el maga jefe padre ya manda con el maga guardia del templo anda arresta con ele.
033	Despues ya habla si Jesus, Hende na yo ay tarda aqui junto con ustedes, cay ay volve ya yo para alla con ele quien ya manda conmigo aqui na mundo.
034	Ay busca gayot ustedes conmigo, pero no puede mas encontra cay no puede ustedes sigui donde yo ay anda.
035	Cuando el maga lider Judio ya oi el cosa ya habla le, ya habla sila con uno y otro, Donde ba gaja ay anda ese gente que hende dao kita ay puede encontra con ele?
035	Ay anda ya gaja ele alla con el di aton maga compoblano quien ta queda na lugar del maga Griego, y ay ensea le gaja con aquellos maga hende-Judio alla.
036	Ta habla man ele que ay busca kita con ele pero hende ay encontra, y no puede kita sigui donde le ay anda.
036	Cosa ba gaja aquel quiere decir di suyo maga palabra?
037	El ultimo dia del Celebracion del maga Payak amo gale el mas importante dia.
037	Cuando ya llega ese dia, si Jesus ya levanta alla na presencia del maga gente y ya anuncia gayot, Si tiene di ustedes con sequia, vene lang conmigo y toma,
038	cay ta habla na Sagrada Escritura acerca del gente quien tiene fe conmigo, Tiene le na di suyo corazon el vida de Dios, igual como el tuburan donde ta sigui siempre man tubut agua que ta dale vida con otros.
039	Ese tuburan ta significa el Espiritu Santo con quien el maga gente ay puede recibi si tiene sila fe con Jesus.
039	Pero nuay pa entra el Espiritu Santo con el maga gente, cay si Jesus nuay pa resucita ni subi na cielo.
040	Cuando el maga gente ya oi el cosa ya habla si Jesus, tiene di ila ya habla, Este gente amo ya gayot aquel profeta con quien ta espera kita.
041	Y otros tamen ya habla, Ele ya el Cristo!
042	Pero tiene tamen ya habla, Hende gayot posible este gente el Cristo, cay el Cristo hende ay sale na Galilea.
043	Ya escribi na Sagrada Escritura de Dios que el Cristo un decendiente di David, pati ay nace le na Betlehem, aquel lugar di David.
044	Por causa de aquel rason el maga gente ya queda dividido na di ila pensamiento acerca di Jesus.
045	Tiene del maga gente quiere ya arresta con ele, pero nuay gayot ningunos quien ya puede hace ese.
046	Despues el maga guardia quien quiere arresta con Jesus, ya bira con el maga jefe del maga padre Judio y con el maga Pariseo quien ya pregunta, Porque man nuay ustedes arresta con ele?
047	Ya contesta el maga guardia, Deverasan gayot, nuay pa gayot came oi ni con ningunos ta habla como este gente!
048	Ya habla el maga Pariseo, Aha!
048	Hasta con ustedes gale ta puede le hace loco!
049	Nuay ni uno del di aton maga lider Judio ni nuay tamen ni uno di amon maga Pariseo tiene fe con ele, hende ba?
050	Pero este manada de gente bien ignorante acerca del ley di Moises, y condenao ya gayot sila!
051	Talla tamen si Nicodemo, aquel Pariseo quien antes pa ya visita con Jesus durante el noche.
051	Ahora ta habla le con el maga otro Pariseo,
052	Ta habla na di aton ley, no puede kita sentencia ya lang con un gente si hende anay oi el defensa di suyo mismo, y sabe tamen anay si cosa ba gayot ele ya hace.
053	Ya contesta sila, Ay!
053	Porque man?
053	De Galilea ba tamen uste?
053	Estudia uste el Sagrada Escritura, y ay sabe uste que nuay ni un profeta ta sale na Galilea.
054	Despues todo el maga gente ya volve na di ila mismo maga casa.
