verse	content
049	Entonces el maga Pariseo y el maga jefe del maga padre ya manda ajunta con el maga miembro del Consejo Judio para man conferencia, y ya habla sila, Cosa man kita debe hace?
049	Cay ese gente ta hace ya gayot mucho milagro.
050	Si ay deja lang kita con ele continua hace ese maga cosas, todo el maga gente ay cree y sigui con ele.
050	Y despues el maga autoridad Romano ay queda rabiao canaton y ay destrosa el di aton templo y hasta el di aton nacion ay queda tamen destrosao!
051	Tiene uno del maga miembro del Consejo Judio, el nombre si Caifas, y ele amo el Padre Superior de este ao.
051	Ya habla la canila, Ustedes bien ignorante gayot acerca de este situacion ahora.
052	Hende ustedes ta realiza que mas bueno muri un gente lang na lugar de todo el maga gente, para hende el entero nacion ay queda destrosao.
053	El maga palabra di Caifas nuay sale na di suyo mismo pensamiento, sino Dios ya anuncia por medio di Caifas quien el Padre Superior de este ao, y ya habla le que si Jesus ay muri na lugar del maga gente del nacion Judio.
054	Y hende lang ele ay muri na lugar del maga gente del nacion Judio, sino na lugar tamen de todo el maga gente quien deverasan maga anak de Dios, para ay queda sila como un familia lang, masquin de donde donde lugar.
055	Desde aquel dia el maga lider Judio ta planea ya si paquemodo sila ay mata con Jesus.
056	Poreso si Jesus nuay mas dale mira su cara na publico entre el maga gente de Judea, sino ya anda le na lugar cerca na desierto, y ya queda junto con el di suyo maga dicipulo na un pueblo que ta llama Efraim.
057	Ahora, cerca ya gayot el celebracion del maga Judio que ta llama Passover.
057	Mucho gente de otro maga lugar ta anda na Jerusalem para cumpli el maga reglamento del di ila religion acerca del limpiesa del di ila maga cuerpo y maga ropa.
057	Necesita sila cumpli ese maga cosas antes de participar sila na Celebracion del Passover.
058	El maga gente ta busca gayot con Jesus, y mientras sila talla parao na templo ta man cuento sila con uno y otro, y ta habla, Cosa man gaja ustedes ta pensa?
058	Ay vene ba gaja ele na celebracion o hende?
059	Aquel mismo tiempo el maga jefe del maga padre y el maga Pariseo ya dale ya orden con el maga gente que si algunos sabe si donde si Jesus, necesita le reporta dayun canila para arresta sila con ele.
