verse	content
012	Y mucho gente de aquel pueblo ta sigui junto con ele.
013	Cuando ya mira el Seor con el viuda, ya tene gayot le lastima, y ya llama le con el mujer, ora, descansa ya de llorar.
014	Despues ya atraca le y ya trompesa aquel cosa donde tendido el muerto, y el maga cargador ya esta lang parao.
014	Despues ya habla si Jesus, Noy, ta manda yo contigo, levanta ya!
015	Entonces ya levanta dayun el muerto y ya principia conversa.
015	Despues si Jesus ya entrega con ele na mano del di suyo nana.
016	Por causa de ese suceso ya entra el miedo con el maga gente, pero ta alaba gayot sila con Dios y ta habla, Taqui ya canaton un gran profeta.
016	Y ta habla tamen sila, Dios ya llega ya para salva el di suyo nacion Israel.
017	El noticia de este maga cosas que ya hace si Jesus, ya man calayat na entero lugar de Judea y todo el maga lugar alrededor de ese.
018	El maga dicipulo di Juan el Bautista ya anda con ele na prision y ya habla acerca del maga trabajo di Jesus.
019	Entonces si Juan ya llama con el dos del di suyo dicipulo y ya manda canila anda alla con el Seor para pregunta con ele, Uste ya ba aquel Cristo quien ay vene, o necesita pa ba came espera con otro?
020	Cuando ya llega ya sila alla con Jesus ya habla sila con ele, Si Juan ya manda canamon pregunta con uste si amo ya ba dao uste el Cristo quien ay vene, o espera pa ba dao came con otro?
021	Aquel mismo hora cuando ya llega el dos dicipulo di Juan, si Jesus ta cura mucho gente de todo clase de enfermedad hasta con aquellos quien controlao del demonio, y con el maga bulak ya dale le ole el di ila vista.
022	Despues si Jesus ya contesta canila, Volve ya ustedes y habla con Juan el cosa ustedes mismo ya acaba mira y oi.
022	Habla con ele que el maga bulak ta puede ya mira, y el maga pi-ang ta puede ya camina enbuenamente, hasta el maga leproso ya queda ya bueno tamen.
022	El maga bungul ta puede ya oi y tiene del maga muerto ta vivi ya ole, y el maga pobre ta oi ya el Buen Noticia acerca de Dios.
023	Bendicido el persona quien hende ta duda conmigo!
024	Cuando ya sale ya el maga mensajero di Juan, ya bira si Jesus con el manada de gente y ya principia man cuento acerca di Juan el Bautista, y ya habla, Cuando ya anda ustedes na desierto para mira con Juan, cosa man ta pensa ay puede ustedes mira alla?
024	Un gente ba nuay pijo pensamiento igual con el hojas ta sigui bula bula na viento?
024	Siempre hende!
025	O si hende, cosa man ustedes ay pensa para mira?
025	Un gente ba bien plantudu el traje?
025	Deverasan sabe kita que ese maga clase de gente quien ta muda ansina pati ta come igual na rico, ta queda lang na maga palacio del maga rey y hende na desierto.
026	Para cosa man gayot ya anda ustedes na desierto?
026	Para mira ba con el profeta?
026	Si.
026	Pero ta habla yo con ustedes que si Juan mas importante pa que con el profeta.
027	Si Juan amo ya aquel que ta habla el profeta na Sagrada Escritura de Dios, Taqui ya el di mio mensajero con quien ta manda yo una pa que contigo para prepara el di tuyo camino donde tu ay pasa.
028	Ta habla gayot yo con ustedes que nuay gayot ni uno quien ya nace mas importante que con Juan el Bautista, pero masquin el mas menos gente na Reino de Dios ay puede queda mas importante que con Juan.
029	Cuando todo el maga gente hasta el maga colector de impuesto ya oi el cosa ya habla si Jesus acerca di Juan, ya alaba sila con Dios cay ya recibi sila el bautismo di Juan y ya habla sila, Justo gayot ese maga orden de Dios.
030	Pero el maga Pariseo pati el maga maestro Judio no quiere que si Juan ay bautisa canila, cay no quiere sila accepta el plano de Dios para canila.
031	Despues ya continua pa si Jesus habla canila, Ahora con quien man gaja ay puede kita compara con el maga gente de este generacion?
031	Y cosa man gaja yo ay puede habla acerca di ila?
032	Deverasan igual sila como el maga bata quien talla sentao na plaza ta juga, y un grupo ta grita con el otro grupo hablando, Na.
032	Ya tuca ya came sonata para baila, pero nuay ni uno di ustedes ta baila.
032	Despues ya tuca ya came musica de muerto, pero nuay tamen ni uno di ustedes ta llora.
033	Igual tamen como cuando ya llega si Juan el Bautista.
033	Pirmi le ta ayuna y nuay nunca toma vino, y ya habla ustedes, Si Juan controlao del demonio!
034	Ahora cuando ya llega el Hijo del Hombre ta come le y toma tamen, pero tiene di ustedes ta habla, O, mira!
034	Taqui ya el borrachon pati jaragan y ta man amigo le con el maga gente despreciao, como ese maga colector de impuesto y otros que hende ta sigui enbuenamente con el ley di Moises.
035	Sabe kita que el sabiduria de Dios bien verdadero gayot, cay ta puede kita mira el resulta de ese na vida del di suyo maga siguidores.
036	Un dia uno del maga Pariseo ya invita con Jesus na su casa.
036	Entonces si Jesus ya anda na su casa y ya senta le para come.
037	Alla na ciudad tiene un mala mujer, y cuando ese mujer ya sabe que talla si Jesus ta come na casa del Pariseo, ya anda le alla y ya lleva le el perfume de nardo bien caro, na un botella hecho de alabastro.
038	Cuando ya llega el mujer na casa, ya hinca le cerca na pies di Jesus, y ya principia le llora que llora hasta ya queda mujao el pies di Jesus por causa del di suyo lagrimas.
038	Despues ya limpia el di suyo pies con su pelo.
038	Ta besa tamen ele el pies di Jesus.
038	Despues ya basia le el perfume na su pies.
039	Cuando aquel Pariseo ya mira el cosa ya hace el mujer, ya habla le con ele mismo, Entonces este gente hende deverasan profeta, cay ele ay sabe gayot era que este quien ta agarra su pies un mala mujer.
040	Pero si Jesus ya sabe gayot si cosa el di suyo pensamiento, poreso ya habla le con el Pariseo, Simon, tiene gayot yo alguna cosa para habla con uste.
041	Ya contesta le, Maestro, cosa man aquel?
042	Entonces si Jesus ya pone con ele un cuento: Tiene un gente quien ya dale presta cen con dos gente.
042	El uno debe con ele quinientos pesos ya, el otro cincuenta pesos.
043	Y nuay ni uno di ila dos ya puede paga, poreso ya perdona ya lang ele canila.
043	Na, ahora, quien man gaja del dos ay tene mas amor con aquel gente?
044	Ya habla si Simon, Siempre el quien tiene mas grande debe, cay ya sale le mas perdonao.
045	Ya habla si Jesus con ele, Amo gayot el di uste contestacion.
046	Despues ya man atubang si Jesus con el mujer, pero ta man cuento le con Simon, Mira uste con este mujer.
046	Ya entra yo na di uste casa y nuay uste habla con el di uste ayudante dale conmigo agua para lava mi pies, pero este mujer ya lava mi pies con su lagrimas y ya limpia con su pelo.
047	Y nuay uste besa conmigo como saludo, pero desde ya llega yo este mujer nuay descansa de besar mi maga pies.
048	Nuay uste pone aceite na mi cabeza como el di aton costumbre, pero ele ya basia el perfume na mi maga pies.
049	Entonces ta habla gayot yo con uste que el di suyo maga pecado perdonao ya, cay ya dale le mira conmigo el di suyo grande amor.
049	Pero el gente quien ya queda perdonao de un pecado diutay, ese gente ay ama poco lang tamen.
050	Despues ya habla le con el mujer, Perdonao ya el di tuyo maga pecado.
051	El maga gente alrededor del mesa ya habla entre sila, Quien man gaja este gente?
051	Ta pensa le que puede le perdona pecado!
052	Pero si Jesus ya habla con el mujer, ora, ya queda tu salvao por causa del di tuyo fe conmigo.
052	Volve ya, y el paz de Dios esta contigo.
