verse	content
024	Pero ya grita que grita gayot sila bien duro con Pilato, para manda le crucifica con Jesus, y por fin ya gana el maga gente por causa del di ila maga gritos.
025	Entonces ya decidi si Pilato hace el cosa sila quiere.
026	Despues ya libra le con el preso con quien quiere sila, aquel criminal quien contra con el gobierno y quien ya mata gente, pero ya entrega le con Jesus na mano del maga Judio para hace si cosa sila quiere con ese.
027	Despues ya lleva sila con Jesus para anda na lugar donde ay crucifica con ele.
027	Mientras ta camina sila ya man encuentro na camino con Simon, un ciudadano de Cirene.
027	Ele ya sale na parte arriba para anda na Jerusalem.
027	Ya esforsa sila con ele y ya manda con ele carga el cruz y sigui na detras di Jesus.
028	Bien mucho gente ta sigui con Jesus, y tiene de aquellos maga mujer ta llora que llora, cay ta condole sila por causa di Jesus.
029	Pero si Jesus ya bira su cara para canila y ya habla, Maga mujer de Jerusalem, no llora para conmigo, pero llora para di ustedes mismo pati para del di ustedes maga anak.
030	Cay ay llega el dia el maga gente ay habla gayot, Bendicido el maga mujer quien nuay nunca tene anak, y nuay nunca pari ni nuay nunca dale mama.
031	Al llegar aquel tiempo ay habla sila con el maga monte, Cae ya lang canamon!
031	y con el maga gulut, Tapa ya lang canamon!
032	Si ta destrosa con el palo vivo, cosa man gaja ay pasa con el palo buluk?
032	Quiere decir, si ta hace sila este conmigo quien nuay pecado, cosa man ay hace sila con ustedes quien tiene pecado?
033	Aquel mismo tiempo tiene tamen dos mal gente con quien ya saca el maga soldao para crucifica junto con Jesus.
034	El maga soldao ya lleva canila na lugar ta llama El Calavera, y cuando ya llega ya alla, ya crucifica sila con Jesus y con ese dos gente malo, el uno na lao derecha di Jesus y el otro na di suyo lao isquierda.
035	Despues ya habla si Jesus con Dios, Padre, perdona canila, cay no sabe si cosa sila ta hace.
036	Despues el maga soldao ya hace ripa entre canila para con quien ay guinda el ropa di Jesus.
037	Tiene maga gente talla lang alrededor quien ta visia todo el cosa ta pasa.
037	Pero el maga miembro del Consejo Judio ta hace burla con ele y ta habla pa, Ha!
037	Ya puede le salva con otros, entonces si ele el Cristo con quien Dios ya escoje para reina, deja con ele salva con ele mismo!
038	El maga soldao ya burla tamen con ele, y ya anda sila na cruz y ya dale con ele vinagre para toma,
039	y ya habla pa sila, Si uste deveras el rey del maga Judio, salva con uste mismo!
040	Ta habla sila este cay arriba del cabeza di Jesus tiene un nota clavao na cruz, y ansina ese ta habla, Este amo el rey del maga Judio.
041	Despues uno del maga criminal clavao alla na cruz na lao di Jesus ya insulta gayot con ele, y ya habla, Si uste deverasan el Cristo, salva anay con uste mismo, despues salva tamen canamon dos!
042	Pero el otro criminal ya regaa con ele, Hende ba tu ta tene miedo con Dios?
042	Ta recibi man gayot kita igual sentencia como este gente,
043	pero el castigo ta recibi kita justo gayot cay ta recibi kita el cosa conviene por causa del di aton mal trabajo, pero este gente nuay hace nada malo.
044	Despues ya habla le con Jesus, Seor, acorda conmigo si ay vene uste para reina.
045	Si Jesus ya habla con ele, Ta habla gayot yo contigo, que este dia ay man junto tu conmigo na cielo.
046	Ahora maga alas doce del medio dia ya queda oscuro entero lugar hasta el hora de alas tres del tarde, cay el sol ya apaga.
047	El cortina bien grueso colgao na templo que ta separa con El Lugar Mas Sagrao del entero templo ya rompe dos pedaso desde arriba hasta abajo.
048	Despues si Jesus ya grita bien duro con Dios, Padre, ta entrega yo el di mio alma na di uste mano.
048	Al acabar ele habla ese ya resulla le el di suyo ultimo resuello.
049	Cuando el capitan Romano ya mira el cosa ya pasa, ya alaba le con Dios y ya habla, Asegurao gayot ese gente nuay culpa.
050	Tiene alla mucho gente para mira el crucificcion, y cuando ya mira sila todo el maga cosas ya pasa, ya queda sila bien triste, y mientras ta camina sila volve ta pega gayot sila el di ila maga pecho como ese el di ila costumbre para dale mira el tristeza.
051	Tiene maga gente parao na distancia con quien ya conoce si Jesus personalmente, pati el maga mujer quien ya sigui con ele desde na Galilea.
051	Talla ya sila para mira todo aquel maga suceso.
052	Tiene alla un gente el nombre si Jose quien ya sale na Arimatea, un pueblo del maga Judio.
052	Ele un miembro del Consejo Judio, y ele un hombre bueno y moral quien nuay aproba el cosa ya hace el maga otro miembro con Jesus.
052	Ele tamen mismo ta espera el venida del Reino de Dios.
053	Este si Jose ya anda con Pilato para pidi el cuerpo di Jesus.
054	Cuando tiene ya le el permiso, ya quita le el cuerpo di Jesus na cruz; despues ya envolve con ese na un tela fino y blanco.
054	Cuando ya acaba le envolve el cuerpo, ya pone le con ese adentro na tumba que ya grevata na pader de piedra, donde nuay pa gayot pone ni con ningunos.
055	Ya llega el dia de Viernes que ta llama el dia de preparacion para el venida del Sabado.
055	Para con el maga Judio, el Sabado ta principia si ta sumi el sol Viernes tarde.
056	Despues aquel maga mujer quien ya sigui con Jesus desde Galilea ya sigui con Jose de Arimatea para anda mira el tumba y si paquemodo le ya pone el cuerpo alla adentro.
057	Cuando ya mira sila el lugar, ya volve sila para prepara maga ingrediente y perfume para embalsama el cuerpo di Jesus, como el costumbre di ila.
058	Despues cuando ya llega el dia de Sabado todo sila ya descansa asegun el ley di Moises.
