verse	content
021	Ya habla tamen si Jesus, Ustedes no conoce conmigo ni con el di mio Padre, cay si conoce era ustedes conmigo, hasta con ele conoce tamen.
022	Todo ese ya habla le cuando ta ensea le na templo alla cerca na maga cajon, donde ta pone el maga gente el di ila maga ofrenda de cen.
022	Pero masquin na publico gayot, nuay man ni uno ta arresta con ele cay Dios nuay pa permiti llega el hora conviene para el di suyo arresto.
023	Si Jesus ya habla ole con el maga Judio, Ay sale yo aqui y ustedes ay busca pa gayot conmigo, pero ustedes ay muri gayot sin perdon del pecado.
023	Y donde yo ay anda, no puede ustedes anda.
024	Despues ta man preguntajan el maga lider Judio, Ay mata gaja ele su cuerpo, poreso ta habla le que no puede kita anda donde le ay anda.
025	Ya habla si Jesus canila, Ustedes de aqui abajo, quiere decir de este mundo, pero el di mio mismo lugar alla arriba na cielo, hende gayot aqui na mundo.
026	Poreso ya habla yo que ustedes ay muri sin perdon del pecado.
026	Y si hende gayot ustedes ay cree que yo amo gayot aquel que ya habla yo con ustedes, al murir ustedes hende gayot ay queda perdonao el di ustedes pecado.
027	Ya pregunta sila con ele, Quien ba gayot uste?
028	Ya contesta le, Ya habla ya man yo con ustedes acerca di mio desde el principio pa del di mio enseanza.
029	Tiene pa muchas cosas que puede yo habla acerca di ustedes, y mucho tamen rason para jusga con ustedes.
029	El maga palabra del quien ya manda conmigo aqui puro verdad como siempre, y si cosa yo ta habla con el maga gente aqui na mundo amo lang tamen el cosa ya oi yo con ele.
030	Pero nuay sila entende que ele ta habla acerca de Dios, el di suyo Padre.
031	Poreso ya habla si Jesus canila, Al llegar el tiempo ay crucifica ustedes con el Hijo del Hombre, ay sabe gayot ustedes que yo amo el quien Dios ya manda aqui na mundo.
031	Y ay sabe tamen ustedes que hende yo ta hace una cosa del di mio mismo querer, sino ta predica lang yo el cosa el di mio Padre ya ensea conmigo.
032	Ele quien ya manda conmigo, taqui le junto conmigo siempre, y hende ele ay deja conmigo solo, cay ta hace yo siempre el cosa le ta gusta.
033	Aquel hora mientras ta habla si Jesus ansina, mucho gente ya tene fe con ele.
034	Entonces si Jesus ya habla con el maga lider Judio quien ya tene fe con ele, Si ta continua ustedes obedece el cosa ta ensea yo, deverasan ustedes el di mio maga dicipulo.
035	Y ay sabe ustedes el verdad acerca de Dios, y por causa de ese verdad ay queda ustedes libre y hende na ustedes maga esclavo.
036	Ya contesta sila con ele, Came el maga decendiente di Abraham, y nuay came nunca queda esclavo ni con ningunos.
036	Cosa man uste quiere decir ay queda came libre?
037	Ya contesta si Jesus canila, Ta habla yo el verdad con ustedes acerca del gente ta peca, si siempre le ta comete pecado igual ele como un esclavo de pecado.
038	Un esclavo hende ta esta na familia permanente, pero el anak ta esta gayot na familia hasta cuando.
039	Entonces si el Hijo de Dios ay libra con ustedes del pecado, asegurao gayot ay queda ustedes libre.
040	Sabe man yo que ustedes el maga decendiente di Abraham, pero ustedes ta precura mata conmigo cay hende ustedes ta cree el di mio enseanza.
041	Ta habla yo con ustedes el cosa ya dale mira el di mio Padre conmigo, y ustedes ta hace el cosa el di ustedes tata ta manda hace.
042	Ya contesta sila con ele, Na, si Abraham amo man el di amon tatarabuelo.
043	Ya habla si Jesus canila, Porque man ustedes nuay sigui hace el trabajo di Abraham, siendo ele el di ustedes tatarabuelo?
043	Como si fuera hende ustedes el maga decendiente di suyo, cay nuay man ustedes sigui el cosa ya hace le.
044	Sino ta precura pa gayot ustedes mata conmigo, un gente quien ta habla con ustedes el verdad que Dios ya habla conmigo.
044	Si Abraham nuay gayot pensa hace aquel maga cosas.
045	Ustedes ta hace el maga trabajo igual como el trabajo del di ustedes tata.
046	Ya contesta sila con ele bien rabiao, Hende came maga anak lang de afuera quien no conoce con el di amon verdadero tata.
046	Came maga Judio tiene lang un Padre, y ele amo el Dios Padre!
047	Ya habla si Jesus canila, Si el Dios el di ustedes Padre gayot, asegurao ay ama gayot ustedes conmigo, cay ya sale yo alla con Dios.
047	Ahora, taqui ya yo entre el maga gente, y nuay man yo vene aqui del di mio querer lang sino ele gayot amo el quien ya manda conmigo vene aqui.
048	Porque man hende ustedes ta entende si cosa yo ta habla?
048	El rason de ese cay no quiere gayot ustedes pone atencion na di mio maga palabra.
049	Deverasan gayot el di ustedes tata si Satanas, y ustedes quiere obedece el maga deseo del di ustedes tata quien un criminal desde el principio pa gayot.
049	Y nuay ele nunca sigui el verdad de Dios, cay su vida lleno de embusterias.
049	Cuando ta habla le maga embusterias ta hace le ese conforme el di suyo mal naturaleza, cay ele un embustero y dol tata de todo el maga embusterias.
050	Pero ta habla gayot yo el verdad y por ese rason ustedes hende ta cree conmigo.
051	Quien man di ustedes tiene evidencia que yo un pecador?
051	Si ta habla tamen yo el verdad, porque man ustedes hende ta cree conmigo?
052	Si el gente anak de Dios, ay oi y obedece gayot ele el maga palabra de Dios.
052	Pero ustedes no quiere cree y obedece el di suyo maga palabra, cay hende man ustedes el maga anak de Dios.
053	Ya contesta con ele el maga lider Judio, Justo ba si ta habla came que uste un Samaritano, y tiene uste demonio na di uste cuerpo?
054	Despues si Jesus ya contesta, Nuay demonio ta controla conmigo, sino ta honra yo con el di mio Padre, pero ustedes hende ta honra conmigo.
055	Hende man yo ta desea que el maga gente ay alaba conmigo.
055	Pero tiene uno quien quiere que yo queda honrao, y ele amo gayot quien ay jusga justo.
056	Ta habla gayot yo claro, si quien ay obedece el di mio maga enseanza hende ay muri.
057	El maga lider Judio ya habla con ele, Na, bien sabe gayot came que el demonio ta controla con uste.
057	Si Abraham gane pati el maga profeta ya muri ya, y ahora ta habla uste que si quien ay obedece el di uste enseanza hende ay muri.
058	Mas poderoso ba uste que con el di aton tatarabuelo si Abraham quien ya muri ya gane, hasta el maga profeta muerto ya tamen?
058	Quien ba gayot uste para habla ansina?
059	Ya contesta si Jesus, Cosa man gaja el valor si yo lang mismo ay hace conmigo importante?
059	El di mio Padre con quien ustedes ta llama el di ustedes Dios, ele amo ta dale conmigo honor.
060	Y ustedes ta llama con ele Dios, pero bien ignorante man gale ustedes acerca di suyo.
060	Pero yo bien conoce gayot con ele, y si yo ay habla que no conoce yo con ele, embustero tamen yo igual con ustedes.
060	Pero conoce gayot yo con ele y ta obedece yo el di suyo maga palabra.
061	Cuando vivo pa el di ustedes tatarabuelo si Abraham, como si fuera ya puede le mira el di mio venida na mundo, y por causa de ese venida di mio ya queda le bien alegre.
062	Despues el maga lider ya pregunta con ele, Nuay pa gane uste cincuenta aos de edad, paquemodo man uste ya mira con Abraham?
063	Ya contesta si Jesus, Ta habla gayot yo claro con ustedes, antes de nacer si Abraham, existido ya yo.
064	Cuando ya acaba ya si Jesus habla ansina, el maga lider Judio ya pipina piedra, con el intencion de guerriar con ele, pero ya man su-ut le entre gente y ya sale na templo.
