id	source_text	target_text
JHN_001_0029	Namangkot ruman sanda kana, Ti, kon amo, sin-o bay ikaw?	Ket agten idi ya panangipakaemmu nito Juan maipanggep e Jesus itun: Iya namensan, uwed da agsirsirbi iya Templu se katulungan iya Templu nga kapututan nito Lebi, nga nawe da ito edyan nito Juan, nga gayat da ka Herusalem.
JHN_001_0030	Ikaw bala si Elias?	Nibon diya pangpangulu diya Hudyu didi nga agsirsirbi se katulungan, nga mawe da kanu agsaludsud ito Juan no igina ya Kristu.
JHN_001_0031	Nagsabat si Juan, Bukun takun si Elias.	Ket to Juan, madi naglibac ito sinaludsud da, no di lugud nipalawag na nga nalaing igida nga kinunen na, Bekken nga iyaken ya Kristu, kunen na.
JHN_001_0032	Ah ti siguro ikaw ang propeta nga amun ginapaabot ay.	Ket dito naibon, sinaludsud da manin nga kinunen da, No agten iyan, nagan mu ngarud?
JHN_001_0033	Kag nagsabat ruman si Juan, Bukun!	To mammadtu nga Elyas ka kadi?
JHN_001_0034	Kang urihi nagkuon sanda kana, Sin-o gid ikaw bay?	kunen da.
JHN_001_0035	Sugidi abi kami agud to nga may isabat kami sa mga nagsugo kanamun.	Ket nisungbat nito Juan, Bekken met, kunen na.
JHN_001_0036	Ano ang imo mahambal parte sa imong kaugalingun?	Ket kinunen da manin, Ikew kadi ya naikari nga Mammadtu nga padpadaanan mi?
JHN_001_0037	Ginsabat sanda ni Juan kang mga tinaga nga ginhambal ni Isaias kauna, Ako ang nagasinggitan sa may kamingawan nga nagakuon sa katawhan, tadlunga ninyo ang dalan nga pagaagyan kang Ginoo.	kunen da.
JHN_001_0038	Ang mga tawo nga dya nga ginsugo kang mga Fariseo, nagpamangkot pa gid kay Juan, Ti, kon bukun ikaw ang Cristo ukon si Elias kag bukun man ikaw ang propeta, andut nga nagapangbawtiso ikaw haw?	Ket kinunen nito Juan manin, Bekken met, kunen na.
JHN_001_0039	Nagsabat si Juan kananda, Ako nagapangbawtiso sa tubig.	Ket nagsaludsud da manin nga kinunen da ito Juan, Ibagam kay no nagan mu, ta masapul nga uwed isungbat mi kadito nangibon dakami.
JHN_001_0040	Pero dyan sa inyo tunga may sangka tawo nga wara ninyo makilala.	Nagan ya makunem maipanggep iya kinatoley mu?
JHN_001_0041	Amo dya tana ang magasunod kanakun nga bisan pa gani ang paghubad kang higot kang anang sandalyas indi ako takus.	kunen da.
JHN_001_0042	Dya tanan natabo sa Betania, rugto sa pihak kang suba kang Jordan nga sa diin si Juan nagapangbawtiso.	Ket to Juan, nisungbat na to nipadtu nito mammadtu nga Isayas itun nga kinunen na, Iyaken ya mangip-ipkaw nga mangibagbaga enna away, nga kunec ya agten idi: Palinteggen nu ya dalan para iya Apu!
JHN_001_0043	Kang masunod nga adlaw nakita ni Juan si Jesus nga nagapaagto kana.	kunen na.
JHN_001_0044	Nagkuon tana kadya, Sulnga ninyo, dyaay ang karnero kang Dios nga nagabuul kang kasal-anan kang mga katawhan sa kalibutan.	Ket dito nagsaludsud ito Juan, naibon da met nga gayat kadiya Parisiyu.
JHN_001_0045	Amo dya tana ang akun ginatumud kang maghambal ako nga, May sangka tawo nga nagasunod kanakun nga mas gamhanan sangsa kanakun tungud nga wara pa ako matawo dyan run tana nga daan.	Ket nagsaludsud da manin ito Juan nga kinunen da, No bekken nga ikew ya Kristu, winno to Elyas, winno ya naikari nga Mammadtu, ape ngarud nga mamautisar ka?
JHN_001_0046	Ako mismo wara makakilala kana.	kunen da.
JHN_001_0047	Amo ria nga nagapangbawtiso ako sa tubig agud to nga sa amo dya nga paagi mapahayag tana sa mga Israelenhun.	Ket simungbat to Juan nga kinunen na, No iyaken, danum ya pamautisar ku.
JHN_001_0048	Kag ginsugid ni Juan ang anang nakita, Nakita ko ang Balaan nga Ispirito nga nagkunsad nga daw pating halin sa langit kag nagtiner kana.	Ngem uwed makibulubulun dakayun nga isa nga madi kayu met malasin.
JHN_001_0049	Wara ko tana makilala kang primero, pero ang Dios nga amo ang nagsugo kanakun sa pagpangbawtiso sa tubig nagkuon nga daan kanakun nga, ang tawo nga imo makita nga sa diin magakunsad kag magapabilin kana ang Balaan Ispirito, amo dya tana ang magapangbawtiso sa mga tawo kang Balaan nga Ispirito.	Ket igina, orey sumarsarunu nad iyaken, madi yac pe maikari nga orey no mangukas ngas iya listun niya palloka na, kunen na.
JHN_001_0050	Nakita ko gid dya kag nagasugid ako nga tana ang Anak kang Dios.	Ket amin diyan nga napasamac, napasamac da enna ili nga Betanya, iya demmang niya wangag Hordan nga pamacbautisaran nito Juan.
JHN_001_0051	Kang masunod nga adlaw kato, rugyan ruman si Juan imaw kang darwa na ka mga disipulo.	Iya kadamlag niyan, nasingen nito Juan nge Jesus nga umbet iya edyan na.
JHN_001_0052	Kang makita na si Jesus nga nagalubas, nagkuon si Juan, Dyaay ang karnero kang Dios!	Ket to Juan, kinunen na, Singen nu yan!
JHN_001_0053	Kang mabatian tana kang darwa na ka disipulo nga naghambal kang amo dya, nagsunod sanda kay Jesus.	Igina yanin ya maawagan ka Urbun Karneru ne Apu Diyus nga mangipac kadiya basbasul diya uwed idi nga lubung!
JHN_001_0054	Nagbalikid si Jesus kag nakita na nga nagasunod sanda kana.	Itu yani to kagkagiyec ito kinunec nga uwed sumarsarunu iyaken nga isa nga toley nga nadaydayaw ngem iyaken.
JHN_001_0055	Nagkuon tana kananda, Maiwan raad kamo?	Ta orey ito madic pekkem naiyanac, uwed met nga sigudin, kunec itun.
JHN_001_0056	Nagsabat sanda, Rabbi, sa diin ikaw nagaistar?	Ket orey iyaken, madic emmu itun no nagan na yani nga nibon ne Apu Diyus.
JHN_001_0057	Ang gusto hambalun kang tinaga nga Rabi, Maestro.	Ngem itu ya gagarac nga mamautisar ka danum, tasun maipakaemmu kuma yani dakayu nga padac nga Israelita, kunen na.
JHN_001_0058	Nagkuon si Jesus, Dali bala kamo, kag makita ninyo.	Ket agten idi pe to panangipakaemmu nito Juan maipanggep e Jesus: Nasingec ya Ispiritu ne Apu Diyus nga simegged nga agten iya kalapati nga gayat ka langit, nga nakitipun igina.
JHN_001_0059	Amo to kag nagtawas sanda kana kag nakita nanda ang anang ginaistaran, kag nag-imaw sanda kana kang adlaw nga to.	Madi yac pe emmu itun no nagan na yani nga nibon ne Apu Diyus.
JHN_001_0060	Mga alas kwatro run to ti hapon.	Ngem e Apu Diyus nga nangibon pe iyaken nga mamautisar ka danum, ket kinunen na met iyaken itun nga, Masingem nad ya Ispirituc nga sumegged nga makitipun iya isa nga toley.
JHN_001_0061	Si Andres nga bugto ni Simon Pedro isara sa darwa nga nakabati sa ginhambal ni Juan kag nagsunod kay Jesus.	Ket itu yanin ya mamautisar ka Ispiritu Santu, kunen na iyaken.
JHN_001_0062	Ang una nga ginhimo ni Andres ginsagap na ang anang bugto nga si Simon, kag kang nakita na si Simon nagkuon tana kadya, Nakita run namun ang Mesias!	Ket tutu met, ata nasingec ngarud yanin, ket itu nga panecnekkac dakayu nga igina met ya Anac ne Apu Diyus, kunen na.
JHN_001_0063	Ang gusto hambalun kang tinaga nga dya Cristo.	Ket ito sumunu nga algew, uwed to Juan se duwa nga adalan na antuni.
JHN_001_0064	Amo to kag gindara ni Andres si Simon kay Jesus.	Ket e Jesus, tumalib manin iyan.
JHN_001_0065	Ginturuk ni Jesus si Simon kag nagkuon, Ikaw si Simon nga bata ni Juan.	Ket ito nasingen nito Juan, kinunen na, Singen nu!
JHN_001_0066	Pagatawgun run ikaw kadya nga Cefas.	Igina mettin ya maawagan ka Urbun Karneru ne Apu Diyus, kunen na.
JHN_001_0067	Ang ngaran nga Cefas pareho man kang Pedro, nga kon sayudon bato.	Ket dito duwa nga adalan nito Juan, ito nagicna da to kinagi na, nawe da simurut e Jesusin.
JHN_001_0068	Kang masunod nga adlaw, nagpamat-ud si Jesus nga mag-agto sa probinsya kang Galilea.	Ket e Jesus, limaw-ing ket nasingen na da nga mip-ipuyut igina.
JHN_001_0069	Nakita na rugto si Felipe kag ginkun-an na dya, Sunod kanakun.	Itu nga kinunen na igida, Nagan ya sapsapulen nu?
JHN_001_0070	Si Felipe nga dya pareho man nanday Andres kag Pedro nga taga-Betsaida.	kunen na.
JHN_001_0071	Kang makita ni Felipe si Natanael ginkun-an na dya nga, Nakita namun ang tawo nga amo ang ginatumud ni Moises sa anang sinulatan sa Kasugoan, kag amo man ang ginatumud kang mga propeta sa andang mga sinulat.	Ket kinunen dito duwa, Awac kadi ya paged-edyanam, Rabbi?
JHN_001_0072	Tana amo si Jesus nga taga-Nazaret, nga bata ni Jose!	kunen da.
JHN_001_0073	Nagsabat si Natanael, May mayad bala haw nga magahalin sa banwa kang Nazaret?	Ket ya kagi nga Rabbi, Mistru ya kayat na nga kagiyen.
JHN_001_0074	Kag nagkuon si Felipe kana, Dali bala kag sulnga.	Ket kinunen ne Jesus igida, Umbet nu was singen, a, kunen na met.
JHN_001_0075	Kang makita ni Jesus si Natanael nga nagapaagto kana, nagkuon tana nahanungud kay Natanael, Dyaay ang matuod-tuod nga Israelenhun nga wara gid pagpangloko!	Dikad pe nibulun da ngarud e Jesusin, ket nasingen da ya paged-edyanan na.
JHN_001_0076	Nagkuon si Natanael kay Jesus, Paano mo ako nakilala man?	Dandani alas kuwatru iya gidam itun, ket nakipagedyan da e Jesus iyan nga algew.
JHN_001_0077	Nagsabat si Jesus kana, Antes ikaw itawgun ni Felipe, nakita ko run ikaw rugto sa may idalum kang kahoy nga higera.	Ket ya isa kadito duwa nga nakagicna ito nibaga nito Juan, nga igina pe to nipuyut e Jesus itun, ket itu nge Andres nga kabsat ne Simon Pedru.
JHN_001_0078	Kag nagkuon si Natanael, Maestro, ikaw ang Anak kang Dios!	Ket e Andres, sigida nga nawe na sinapul nge Simon nga kabsat na, ket nibaga na e Simon, Nasmac mi ngarudin ya Mesiyas!
JHN_001_0079	Ikaw ang Hari kang Israel!	kunen na.
JHN_001_0080	Nagkuon si Jesus kana, Nagtoo ikaw tungud nga nagkuon ako kanimo nga nakita ko ikaw rugto sa may idalum kang kahoy nga higera.	Kagi diya Hudyu ya Mesiyas, nga kayat na nga kagiyen, Kristu.
JHN_001_0081	Mas makatiringala pa gid nga mga butang sangsa dya ang imo makita.	Ket iya agten iyan, nipen nito Andres nge Simon enna edyan ne Jesus.
JHN_001_0082	Kag nagkuon pa gid si Jesus kananda, Sugidan ko kamo: makita ninyo nga magabukas ang langit kag makita man ninyo ang mga anghel kang Dios nga nagasaka-panaog sa Anak kang Tawo!	Ket binubuteg ne Jesus, nga kinunen na, Ikew nge Simon nga anac ne Juan.
JHN_002_0001	Pagkaligad kang darwa ka adlaw, may ginhiwat nga kasal sa banwa kang Cana, sa probinsya kang Galilea.	Ket ito kalpasan niya duwa nga algew, uwed pakalun enna Kana, nga isa nga ili iya prubinsiya nga Galilya.
JHN_002_0002	Rugto kato ang nanay ni Jesus.	Uwed antuni ya ina ne Jesus nga makipacpakalun.
JHN_002_0003	Si Jesus kag ang anang mga disipulo gin-agda man sa kasal.	Ket naawis met pe nge Jesus se dito adalan na nga nawe nakipakalun.
JHN_002_0004	Kag natabo nga naubos ang bino.	Ket to napasamac enna pagpapakalunan, naamin mettin to basi da nga ubas.
JHN_002_0005	Dayon nagkuon ang nanay ni Jesus kana, Naubosan sanda kang bino.	Itu nga kinunen nito ina ne Jesus igina, Naaminan da ka basi yin, kunen na.
JHN_002_0006	Nagsabat si Jesus, Indi mo run kinahanglan nga hambalan pa ako kang akun dapat himoon.	Ket e Jesus, kinunen na, Ina, masapul nga iiyaken nas ya makaemmu kadiya wangwanglec.
JHN_002_0007	Wara pa bay mag-abot ang akun tion?	Madi pekkem nadatngan ya timpuc, kunen na.
JHN_002_0008	Dayon nagkuon ang nanay ni Jesus sa mga surugoon, Himoa lang ninyo ang bisan ano nga anang ikuon.	Ket to ina ne Jesus, kinunen na kadiya agsirsirbi iyan, Orey nagan ya ibaga na dakayu, tungpalen nu was, a, kunen na.
JHN_002_0009	Ang mga Judio may pagsurondan sa andang relihiyon parte sa paghugas kang alima kag kahig, gani nga may nabutang rugto kato nga anum ka tadyaw nga bato kag ang kada tadyaw sarang masudlan kang darwa ka napulo hasta tatlo ka napulo ka galon nga tubig.	Ket diya Hudyu, uwed alagaden niya pammati da maipanggep iya panagbeggu, itu nga uwed ennem antuni nga dadackel nga burnay nga batu, nga papayan ka danum.
JHN_002_0010	Nagkuon si Jesus sa mga surugoon, Abi, butaa ninyo ka tubig ang mga tadyaw nga dya.	Ket dito burnay, aglaun ya tunggal isa ka pasar sangagasut nga litru.
JHN_002_0011	Kag anda dya nga ginbuta hasta sa may bibig.	Ket kinunen ne Jesus kadito agsirsirbi, Pennuwen nu ka danum diyan nga papayan, kunen na.
JHN_002_0012	Dayon nagkuon pa gid si Jesus kananda, Kar-on, sarok kamo kag dar-un sa manugdumara kang punsyon.	Ket pinnu da ngarud dito papayan agingga nga naninib da.
JHN_002_0013	Kag ginhimo nanda dya.	Kalpasan na, kinunen manin ne Jesus igida, Ket ita, kumod kayu ket ipen nu iya manput, kunen na.
JHN_002_0014	Gintirawan kang manugdumara kang punsyon ang tubig nga nangin bino run.	Ket winangel da ngarud ya agten iyan.
JHN_002_0015	Wara tana kamaan kon diin dya maghalin pero ang mga surugoon tana nga nagsarok nakamaan.	Ket ito naramanan nito manput to danum, ket basi met gayamin.
JHN_002_0016	Amo to kag gintawag kang manugdumara ang nobyo kag nagkuon tana, Ang naman-an ko, ang manamit nga bino amo ang una nga ginapagwa kag ginapainum sa mga dinapit nga bisita, kag kon duro run gani ang andang nainum, amo run to ang pagpagwa kang ordinaryo nga klase ka bino.	Ngem madi na emmu ya naggayatan niyan nga basi.
JHN_002_0017	Pero ikaw tana, hasta kadya may ginapagwa pa ikaw nga manamit nga bino.	Ngem dito agsirsirbi nga gennung, emmu da met.
JHN_002_0018	Amo dya ang primero gid nga milagro nga ginhimo ni Jesus.	Ket to manput, pinalbet na to mangasawa.
JHN_002_0019	Natabo dya sa banwa kang Cana sa Galilea.	Ket kinunen nito manput igina, Gangey diya toltoley nga ipasangu nga mona ya kaimasan nga basi, ket se da nad ipasangu ya kadawyan nga basi no adu ya nainum diya sangaili yin.
JHN_002_0020	Sa ginhimo na nga dya, ginpahayag na ang anang pagkagamhanan, kag ang anang mga disipulo nagtoroo kana.	Ngem dakayu, nipodi nu met ya kaimasan nga basi!
JHN_002_0021	Pagkatapos ka dya, nagdulhog si Jesus sa Capernaum, imaw kang anang nanay kag mga bugto kag kang anang mga disipulo.	kunen na.
JHN_002_0022	Kag nagtiner sanda rugto kang may pira ka adlaw.	Ket yan nga inariman ne Jesus enna Kana iya prubinsiya nga Galilya, itu ya kaonaan nga nakaskasdaaw nga inariman na.
JHN_002_0023	Pira run lang ka adlaw kag Pista run kang Paglampuwas gani nagtukad si Jesus sa syudad kang Jerusalem.	Ket iya agten iyan, nipasingen na ya kinadayaw na antuni, ket namati igina dito adalan na.
JHN_002_0024	Kang pag-agto na sa may templo, naabotan na rugto ang mga tawo nga nagabaligya kang mga baka, mga karnero, kag mga pating, kag rugto man ang mga nagapangbaylo kang kwarta sa andang mga pwesto.	Kalpasan niyan, nawe nge Jesus ka Kapernaum nga kabulun na nge ina na, se dito kakabsat na nga lalaki, pati dito adalan na.
JHN_002_0025	Ang ginhimo ni Jesus, nagbuul tana kang lubid kag ginhimo nga haranot, kag gintabog na sanda tanan, pati ang mga karnero kag mga baka.	Ket nagedyan da antuni ka sumagpipiga nga algew.
JHN_002_0026	Ginpangwas-ag na ang mga kwarta kang mga manugbaylo kang kwarta kag ginpamaliskad ang andang mga lamesa.	Ket itun, dandani yin to padaya diya Hudyu nga maawagan ka Padaya Nitatalib.
JHN_002_0027	Dayon nagkuon tana sa mga nagabaligya kang mga pating, Pamul-a ninyo dya tanan!	Ket nanang-at nge Jesus nga nawe ka Herusalem nga makipadaya.
JHN_002_0028	Indi ninyo paghimoon nga baraligyaan ang balay kang akun Amay!	Ket enna emwag niya Templu, nadateng ne Jesus diya aglaclaku ka baka, karneru se kalapati, ket uwed da pe toley nga agtugtugew iya puwestu da nga agisucsukat ka kuwarta.
JHN_002_0029	Nadumduman kang anang mga disipulo ang ginakuon sa kasulatan nga, Ang akun tuman nga pagkabalaka sa imong balay amo ang magapatay kanakun.	Ket e Jesus, nagariman ka babaut nga tali, se na da pinagtalew nga amin iya emwag niya Templu, agraman dito baka se karneru.
JHN_002_0030	Dayon nagkuon kana ang mga pangulo kang mga Judio, Ano haw nga katingalahan ang imo mapakita kanamun bilang paratandaan nga may poder ikaw sa paghimo ka dya?	Niwarawara na met ya kuwarta dito agisucsukat, ket binalintukang na dito lamlamisaan da.
JHN_002_0031	Nagsabat si Jesus kananda, Gub-a ninyo ang templo nga dya kag tukodon ko liwan sa sulud kang tatlo ka adlaw!	Ket binilin na dito aglaclaku ka kalapati, nga kinunen na, Iruwar nu pe didi!
JHN_002_0032	Nagsabat ang mga Judio, Araw-araw ta man ka imo nga ria!	Bekken nu nga pagbalinen nga tindaan ya baley ne Amac!
JHN_002_0033	Gintukod ang dya nga templo sa sulud kang kap-atan kag anum ka tuig; kar-on tukodon mo liwan mo sa sulud lang kang tatlo ka adlaw!	kunen na.
JHN_002_0034	Pero ang templo tana nga ginatumud ni Jesus amo ang anang lawas.	Ket ito nasingen dito adalan na ya winangel na, nalagip da to naisurat iya Bibliya nga kunen na, Apu Diyus, arig nga apuy nga mangung-ungew iyaken ya panangipateg ku iya baley mu.
JHN_002_0035	Gani nga kang mabanhaw tana halin sa mga minatay nadumduman kang anang mga disipulo ang ginkuon na nga dya.	Ket itun, gapu ito winangel ne Jesus iya Templu, kinunen diya pangpangulu diya Hudyu igina, Nagan kad ya maipasingem nga pagilasinan, tasun ipanecnec mu dakami ya kalinteggam nga mangariman idi?
JHN_002_0036	Kag nagtoo sanda sa ginkuon sa Kasulatan kag sa mga ginkuon nga to ni Jesus.	kunen da.
JHN_002_0037	Kang si Jesus rugto sa Jerusalem katong Pista kang Paglampuwas, raku nga mga tawo ang nagtoroo kana tungud kang mga milagro nga andang nakita nga anang ginpanghimo.	Ket nisungbat ne Jesus nga kinunen na, Lasangen nu yani nga pagdaydayawan e Apu Diyus, ket bangunec mettas ka unus tellu nga algew, kunen na.
JHN_002_0038	Pero wara na ginbutang ang anang pagsarig kananda, tungud nga kilala na ang tanan nga tawo.	Ket kinunen dito pangpangulu diya Hudyu igina, Ahah!
JHN_002_0039	Wara run ti kinahanglan nga may magsugid pa kana parte sa tawo tungud hay tana mismo nakamaan gid kon ano ang sa sulud kang andang tagipusoon.	Mabangun mu ka unus tellu nga algew?
JHN_003_0001	Kar-on, may sangka tawo rugto kato nga ginahingaranan kay Nicodemo.	Ket uwed itun isa nga Parisiyu nga agnagan ka Nikudemu, nga isa nga kunsehal diya Hudyu.
JHN_003_0002	Dya tana katapo kang grupo kang mga Fariseo, kag isara man sa mga nagapangulo sa mga Judio.	Iya namensan, ginabi nito Nikudemu ya nawe iya edyan ne Jesus.
JHN_003_0003	Sangka gabii kato, nag-agto tana kay Jesus kag nagkuon, Maestro, nakamaan kami nga ikaw manunudlo nga ginpadara kang Dios, tungud nga wara ti bisan sin-o ang sarang makahimo kang mga makatiringala nga mga butang nga imo ginapanghimo luwas lang kon rugyan kana ang Dios.	Ket kinunen na igina, Mistru, emmu mi nga isa ka nga manursuru nga nibon ne Apu Diyus.
JHN_003_0004	Nagsabat si Jesus, Sugidan ko ikaw: ang sangka tawo makaagum lang kang paghari kana kang Dios kon tana matawo liwan.	Ta awan makaariman kadiya nakaskasdaaw nga pagilasinan nga ar-arimanem, no awan igina nge Apu Diyus, kunen na.
JHN_003_0005	Nagkuon si Nicodemo kana, Paano bay matawo liwan ang sangka tawo kon mal-am run tana?	Ket kinunen ne Jesus igina, Pudnu met yani nga ibagac ikew: Madi aglak-am ya orey nagan na nga toley iya panangituray ne Apu Diyus no madi maiyanac manin nga mona ka kabarbaru nga biyag, kunen na.
JHN_003_0006	Makabalik pa tana haw sa busong kang anang nanay kag ibataun liwan?	Ket to Nikudemu, kinunen na manin, Kumaan ngarud niya pannakaiyanac manin niya toley nga manacmanin?
JHN_003_0007	Nagsabat si Jesus kana, Sugidan ko ikaw: ang sangka tawo makaagum lang kang paghari kana kang Dios kon tana matawo paagi sa tubig kag sa gahum kang Balaan nga Ispirito.	Mabalin na kad ya umuneg iya bessug niya ina na tasun maiyanac manin?
JHN_003_0008	Ang ginabata paagi sa tawo may tawhanun nga kabuhi, kag ang ginabata paagi sa gahum kang Balaan nga Ispirito may ispiritohanun nga kabuhi.	kunen na.
JHN_003_0009	Indi ikaw magkatingala sa akun ginkuon nga kamo kinahanglan nga matawo liwan.	Ket kinunen manin ne Jesus igina, Pudnu met yani nga ibagac ikew: Madi mabalin nga aglak-am ya orey nagan na nga toley iya panangituray ne Apu Diyus no madi maiyanac gapu iya danum se gapu pe iya Ispiritu ne Apu Diyus.
JHN_003_0010	Pareho bala kang hangin, nagahuyup dya sa bisan diin na gusto maghuyup.	Ta ya maiyanac ka kinatoley, ket kinatoley ngarud ya gangey na.
JHN_003_0011	Mabatian mo ang huni na kadya, pero wara mo maman-i kon sa diin dya maghalin ukon sa diin nagapaagto.	Ket ya maiyanac gapu iya Ispiritu ne Apu Diyus, uwed igina ya gangey niya Ispiritu.
JHN_003_0012	Amo man karia ang nagakatabo sa tawo nga natawo paagi sa gahum kang Balaan nga Ispirito.	Madi ka kuma masikuran iya kunec ikew nga Masapul kayu nga maiyanac manin.
