id	source_text	target_text
EXO_002_0010	Inyang biklat ne ning prinsesa ing takba ikit ne ing anak a lalaking kikiak.	At kanyang kinaawaan siya at sinabi, Ito'y isa sa mga anak ng mga Hebreo.
EXO_002_0011	Melunus ya ing prinsesa king anak at ngana, Metung ya iti karing anak da ring Hebreo.	Nang magkagayo'y sinabi ng kanyang kapatid na babae sa anak ng Faraon, Aalis ba ako upang itawag kita ng isang tagapag-alaga mula sa mga babaing Hebrea na mag-aalaga ng bata para sa iyo?
EXO_002_0012	Kanita linapit ya ing atsi na ning anak king prinsesa at nganang kinutang, Bisa kayu pung panintun kung babaing Hebreo a maningat king anak para kekayo?	Sinabi sa kanya ng anak ng Faraon, Umalis ka.
EXO_002_0013	Wa, panintun mu ku, nganang mekibat ning prinsesa.	Ang batang babae ay umalis at tinawag ang ina ng bata.
EXO_002_0014	Meko ya ing atsi na ning anak at ing inaus na ya mismu ing ima ning anak.	Sinabi ng anak ng Faraon sa kanya, Dalhin mo ang batang ito at alagaan mo para sa akin at uupahan kita.
EXO_002_0015	Nganang sinabi ning prinsesa king babai, Kuanan me ing anak a ini at sesen me para kanaku at bayaran da ka.	Kaya't kinuha ng babae ang bata at inalagaan ito.
EXO_002_0016	Inya kinua ne ing anak at sinese ne.	Ang bata ay lumaki at kanyang dinala ito sa anak ng Faraon, at ito'y naging kanyang anak.
EXO_002_0017	Inyang meragul ne ing anak, dela ne king prinsesa at tinuring ne iting sarili nang anak.	Kanyang pinangalanan siyang Moises, dahil sinabi niya, Sapagkat aking iniahon siya sa tubig.
EXO_002_0018	Pemalagyuan neng Moises uling agpang king prinsesa ya ing misaka king anak inyang atyu ya king danum.	Nang mga araw na iyon, nang malaki na si Moises, nagtungo siya sa kanyang mga kapatid, at nakita ang kanilang sapilitang paggawa.
EXO_002_0019	Inyang meragul ne i Moises linual ya ban dalawan na la ding kabalen na, at ikit na nung makananu lang mengapuersa ding Israelita king obrang mangabayat.	Kanyang nakita ang isang Ehipcio na binubugbog ang isang Hebreo na isa sa kanyang mga kapatid.
EXO_002_0020	Ikit nia naman nung makananu neng pete ning tau Ehipto ing metung a Hebreo.	Siya'y tumingin sa magkabi-kabilang dako at nang siya'y walang makitang tao, kanyang pinatay ang Ehipcio at kanyang itinago sa buhanginan.
EXO_002_0021	Miglalawe ya i Moises king makapadurut at inyang ikit nang alang aliwang manakit, pete ne ing tau Ehipto at kitkut ne ing bangke king balas.	Nang siya'y lumabas nang sumunod na araw, may dalawang lalaking Hebreo na naglalaban; at kanyang sinabi sa gumawa ng masama, Bakit mo sinasaktan ang iyong kasama?
EXO_002_0022	Kabukasan migbalik ya i Moises at ikit na lang mipapate ding aduang Hebreo.	Sinabi niya, Sinong naglagay sa iyo bilang pinuno at hukom sa amin?
EXO_002_0023	Nganang Moises king maki kasalanan, Obat bubuatanan meng gamat ing kalupa mung Hebreo?	Iniisip mo bang patayin ako, gaya nang pagpatay mo sa Ehipcio?
EXO_002_0024	Mekibat ya ing taung kitnan na, Ninu ing minie upaya keka ban maging pamuntuk ka at ukum kekami?	Natakot si Moises at kanyang inisip, Tiyak na ang bagay na ito ay alam na.
EXO_002_0025	Buri mu ku munaman galang paten antimo nung makananu meng pete itang tau Ehipto?	Nang mabalitaan ng Faraon ang bagay na ito, ninais niyang patayin si Moises.
EXO_002_0026	Mitakutan ya i Moises at ngana king lub na, Abalu da na pala deng tau ing depat ku.	Subalit si Moises ay tumakas mula kay Faraon at nanirahan sa lupain ng Midian.
EXO_002_0027	Inyang abalitan na ning ari iting mepalyari buri neng ipapate i Moises.	Siya'y umupo sa tabi ng isang balon.
EXO_002_0028	Oneng mekatakas ya at miras king Midian at karin ya menuknangan.	Ang pari noon sa Midian ay may pitong anak na babae.
EXO_002_0029	Atin yang pitung anak a babai i Jetro, ing pari ning Midian.	Sila'y dumating at umigib ng tubig at kanilang pinuno ang mga inuman upang painumin ang kawan ng kanilang ama.
EXO_002_0030	Misan a aldo, makalukluk ya i Moises king lele ning talaga; dinatang la deting mikakapatad ban saklung danum para karing tupa at kambing nang tata ra.	Ang mga pastol ay dumating at sila'y ipinagtabuyan; ngunit si Moises ay tumindig at sila'y ipinagtanggol, at pinainom ang kanilang kawan.
EXO_002_0031	Ating dinatang a pastul at penabi da la reting babai.	Nang sila'y dumating kay Reuel na kanilang ama ay sinabi nito, Bakit napakadali ninyong dumating ngayon?
EXO_002_0032	Tinalakad ya i Moises ban saupan ding babai.	Kanilang sinabi, Iniligtas kami ng isang Ehipcio mula sa kamay ng mga pastol at saka iniigib pa niya kami ng tubig at pinainom ang kawan.
EXO_002_0033	Kaybat na nita, pepainum na lang Moises ding sese rang animal.	Sinabi niya sa kanyang mga anak, Saan siya naroon?
EXO_002_0034	Inyang minuli na la, kitang nang Jetro a tata ra, Obat maranun kayung minuli ngeni?	Bakit ninyo iniwan ang lalaking iyon?
EXO_002_0035	Ngarang mekibat, Pemingua na kami ning metung a tau Ehipto karing lalaking magpastul, at saka na ke pa piniaklung danum, at ya ing minie inuman karing animal a dela mi karin.	Tawagin ninyo siya upang makakain ng tinapay.
EXO_002_0036	Antayu ing taung yan?	Si Moises ay nasiyahang makitira sa lalaking iyon at kanyang ibinigay kay Moises si Zifora na kanyang anak na babae.
EXO_002_0037	nganang tata ra.	Nanganak siya ng isang lalaki at kanyang pinangalanang Gershom sapagkat sinabi ni Moises, Ako'y manlalakbay sa ibang lupain.
EXO_002_0038	Obat likuan yu nia mu kabud karin?	Pagkaraan ng maraming araw, ang hari ng Ehipto ay namatay.
EXO_002_0039	Puntalan ye at agkatan makipangan kekatamu.	Ang bayang Israel ay dumaing dahil sa pagkaalipin at sila'y humingi ng tulong.
EXO_002_0040	Mebisa ya i Moises ing karin ne manuknangan at binie neng Jetro kang Moises ing anak nang i Zipora ban maging asawa na.	Ang kanilang daing dahil sa pagkaalipin ay nakarating sa Diyos.
EXO_002_0041	Mikayanak lang metung a lalaki.	Narinig ng Diyos ang kanilang daing at naalala ng Diyos ang kanyang tipan kina Abraham, Isaac, at Jacob.
EXO_002_0042	At nganang Moises king lub na, Metung ku mung dayuan a miras keti.	At tiningnan ng Diyos ang mga anak ni Israel at nalaman ng Diyos ang kanilang kalagayan.
EXO_002_0043	Inya pemalagyuan neng Gersom ing anak na.	<MISSING TRANSLATION>
EXO_002_0044	Mapilan pang banua kaybat na nita, mete ya ing ari ning Ehipto at ipus la pa mu rin ding Israelita.	<MISSING TRANSLATION>
EXO_002_0045	E la patugut sasaingsing at maniawad saup uli na ning kasakitan a daralanan da.	<MISSING TRANSLATION>
EXO_002_0046	Miras king Dios ing saingsing da.	<MISSING TRANSLATION>
EXO_002_0047	Dimdam na ing saingsing da at aganaka na ning Dios itang kasunduan na kari Abraham, Isaac, at Jacob.	<MISSING TRANSLATION>
EXO_002_0048	Ikit ning Dios ing kabilian da ring Israelita, at melunus ya karela.	<MISSING TRANSLATION>
EXO_003_0001	Misan a aldo, kabang papastulan na lang Moises ding tupa at kambing ning katuangan nang i Jetro, ing pari ning Midian, dela na la ding papastulan na lipat na ning disyerto at miras ya king Horeb, ing bunduk ning Dios.	Noon ay inaalagaan ni Moises ang kawan ni Jetro na kanyang biyenan na pari sa Midian; kanyang pinatnubayan ang kawan sa kabila ng ilang at nakarating sa bundok ng Diyos, sa Horeb.
EXO_003_0002	At karin pepakit ya kang Moises ing anghel ning Ginu antimong milalablab a api a manibatan libutad ning metung a tanaman a mababa.	Ang anghel ng Panginoon ay nagpakita sa kanya sa isang ningas ng apoy na mula sa gitna ng isang mababang punungkahoy.
EXO_003_0003	Apansin nang Moises king mitatau ya ing tanaman, oneng e ne man masisilab.	Siya'y nagmasid at ang punungkahoy ay nagliliyab ngunit ito'y hindi nasusunog.
EXO_003_0004	Makapagmulala iti, ngana king lub na.	Sinabi ni Moises, Ako'y pupunta sa kabila at titingnan ko itong dakilang panooring ito, kung bakit ang punungkahoy ay hindi nasusunog.
EXO_003_0005	Obat e ya masisilab ing tanaman kabang mitatau ne man?	Nang makita ng Panginoon na siya'y pumunta sa kabila upang tumingin ay tinawag siya ng Diyos mula sa gitna ng mababang punungkahoy, Moises, Moises.
EXO_003_0006	Lumapit ku pa mo at lawan ku.	Sumagot siya, Narito ako.
EXO_003_0007	Inyang ikit na ning Ginu king lalapit ya i Moises, inaus ne ibat king milalablab a tanaman.	Kanyang sinabi, Huwag kang lumapit dito.
EXO_003_0008	Ngana, Moises, Moises!	Hubarin mo ang sandalyas sa iyong mga paa sapagkat ang dakong iyong kinatatayuan ay banal na lupa.
EXO_003_0009	Nanu pu?	Sinabi pa niya, Ako ang Diyos ng iyong ama, ang Diyos ni Abraham, ang Diyos ni Isaac, at ang Diyos ni Jacob.
EXO_003_0010	nganang mekibat Moises.	Si Moises ay nagtakip ng kanyang mukha sapagkat siya'y natakot na tumingin sa Diyos.
EXO_003_0011	Kanita ngana ning Dios, E ka lalapit.	Sinabi ng Panginoon , Aking nakita ang paghihirap ng aking bayan na nasa Ehipto at aking narinig ang kanilang daing dahil sa mga umaapi sa kanila.
EXO_003_0012	Ilukas mu la ding sandalyas mu uling sagradu ing gabun a tutukluan mu.	Talagang nalalaman ko ang kanilang pagdurusa.
EXO_003_0013	Aku ing Dios ding makatua mu, ing Dios nang Abraham, Isaac, at Jacob.	Ako'y bumaba upang iligtas sila mula sa kamay ng mga Ehipcio at upang sila'y dalhin sa isang mabuting lupain at malawak, mula sa lupaing iyon, sa isang lupaing dinadaluyan ng gatas at pulot, sa lugar ng mga Cananeo, Heteo, Amoreo, Perezeo, Heveo at Jebuseo.
EXO_003_0014	Tikpan neng Moises ing lupa na uling tatakut neng lawan ing Dios.	At ngayon, ang daing ng mga anak ni Israel ay nakarating sa akin, at nakita ko rin ang pang-aapi na ginawa sa kanila ng mga Ehipcio.
EXO_003_0015	Kanita ngana ning Ginu , Ikit ku nung makananu lang mipasakitan ding memalen kung Israelita karin Ehipto; dimdam ku ing saingsing da king gamat da ring babie kasakitan karela at balu ku ing kasakitan a daralanan da.	Halika, ikaw ay aking susuguin kay Faraon upang iyong ilabas sa Ehipto ang aking bayan, ang mga anak ni Israel.
EXO_003_0016	Inya tinipa ku ban iligtas ku la king gamat da ring tau Ehipto at idala ku lang lual Ehipto king gabun a malualas at mataba nung nukarin labis-labis ing kabiayan.	Sinabi ni Moises sa Diyos, Sino ako upang pumaroon kay Faraon at upang ilabas sa Ehipto ang mga anak ni Israel?
EXO_003_0017	Iti ya ing gabun da ring Cananeo, Hiteo, Amoreo, Perezeo, Heveo, at Jebuseo.	Kanyang sinabi, Ako'y makakasama mo; at ito'y magiging tanda sa iyo na ikaw ay aking sinugo: kapag iyong nailabas na sa Ehipto ang bayan, sasambahin ninyo ang Diyos sa bundok na ito.
EXO_003_0018	Dimdam ku ing saingsing da ring memalen ku at ikit ku nung makananu da lang alipitan ding tau Ehipto.	Ngunit sinabi ni Moises sa Diyos, Pagdating ko sa mga anak ni Israel at sasabihin ko sa kanila, Sinugo ako sa inyo ng Diyos ng inyong mga ninuno, at sasabihin nila sa akin, Ano ang kanyang pangalan?
EXO_003_0019	Me keni; tuburan da ka king ari ning Ehipto ban kanita ilual me king Ehipto ing balen kung Israel.	Anong sasabihin ko sa kanila?
EXO_003_0020	Nganang mekibat Moises, Ninu mo pu aku a makiarap king ari ning Ehipto at ilual king Ehipto ing balen Israel?	Sinabi ng Diyos kay Moises, AKO AY ANG AKO NGA.
EXO_003_0021	Ngana ning Dios, Patnubayan da ka at oyni ing tanda king aku ing mitubud keka.	At kanyang sinabi, Ganito ang sasabihin mo sa mga anak ni Israel, Sinugo ako sa inyo ni AKO NGA.
EXO_003_0022	Potang ikua mu na lang alual Ehipto ding Israelita, samban yu ku keting bunduk.	Sinabi pa ng Diyos kay Moises, Ganito ang sasabihin mo sa mga anak ni Israel, Sinugo ako sa inyo ng Panginoon , ang Diyos ng inyong mga ninuno, ang Diyos ni Abraham, ang Diyos ni Isaac, at ang Diyos ni Jacob.
EXO_003_0023	Nganang Moises, Pota pung miras na ku karing Israelita at sabian ku karela king ikayu, ing Dios ding makatua da, ya ing mitubud kanaku at nung sakaling ikutang da kanaku, Nanu ing lagyu na?	Ito ang aking pangalan magpakailanman at ito ang itatawag sa akin ng lahat ng mga lahi.
EXO_003_0024	nanu mo pu ing ipakibat ku karela?	Humayo ka at tipunin mo ang matatanda sa Israel at sabihin mo sa kanila, Ang Panginoon , ang Diyos ng inyong mga ninuno, ang Diyos nina Abraham, Isaac, at Jacob ay nagpakita sa akin, na nagsasabi, Tunay na kayo'y aking dinalaw at aking nakita ang ginagawa sa inyo sa Ehipto.
EXO_003_0025	Ngana ning Dios kang Moises, Aku ing Aku.	At aking sinabi, aking aalisin kayo sa kapighatian sa Ehipto at dadalhin ko kayo sa lupain ng Cananeo, Heteo, Amoreo, Perezeo, Heveo, at ng Jebuseo, sa isang lupaing dinadaluyan ng gatas at pulot.
EXO_003_0026	At ngana pa ning Dios, Sabian mu karela ini: Ing ausan dang i Aku tinubud na ku kekayu.	Kanilang papakinggan ang iyong tinig.
EXO_003_0027	Sabian mu karing memalen ning Israel king aku, ing Ginu, ing Dios ding makatua da, ing Dios nang Abraham, Isaac, at Jacob ya ing mitubud keka karela.	Ikaw at ang matatanda sa Israel ay pupunta sa hari ng Ehipto, at inyong sasabihin sa kanya, Ang Panginoon , ang Diyos ng mga Hebreo ay nakipagtagpo sa amin at ngayo'y pahintulutan mo kami na maglakbay ng tatlong araw sa ilang.
EXO_003_0028	Iti ing lagyu ku king kapilan pa man; iti ya ing yaus dang lagyu kanaku ding sablang lahi king kapilan pa man.	Nais naming makapaghandog sa Panginoon naming Diyos.
EXO_003_0029	Puntalan mu na la at tipunan ding manimuna ning Israel at sabian mu karela king aku, ing Ginu , ing Dios ding makatua da, ing Dios nang Abraham, Isaac, at Jacob, pepakit ku keka.	Alam ko na hindi kayo papahintulutan ng hari ng Ehipto na umalis maliban sa pamamagitan ng isang makapangyarihang kamay.
EXO_003_0030	At sabian mu karela king ikit ku ing pamipasakit a daraptan da karela ding tau Ehipto.	Kaya't aking iuunat ang aking kamay at sasaktan ko ang Ehipto sa pamamagitan ng lahat kong kababalaghan na aking gagawin sa gitna niyon at pagkatapos, papahintulutan niya kayong umalis.
EXO_003_0031	Inari ku king lub ku king ilual ku la king bansang babie kasakitan karela.	Pagkakalooban ko ang bayang ito ng biyaya sa paningin ng mga Ehipcio at sa pag-alis ninyo ay hindi kayo aalis na walang dala.
EXO_003_0032	Idala ku la king gabun nung nu labis-labis ing kabiayan, ing gabun a ngeni tutuknangan da ring Cananeo, Hiteo, Amoreo, Perezeo, Heveo, at Jebuseo.	Bawat babae ay hihingi sa kanyang kapwa at ang dayuhan sa kanyang bahay ng mga hiyas na pilak, mga hiyas na ginto at mga damit, at inyong ipapasuot sa inyong mga anak na lalaki at babae.
EXO_003_0033	Makiramdam la ding memalen ku king sabian mu karela.	Sa ganito ay inyong sasamsaman ang mga Ehipcio.
EXO_003_0034	Kaybat na nita, ika at ding manimuna ning Israel puntalan ye ing ari ning Ehipto at sabian yu ing anti kanini: Ing Ginu , ing Dios ding Hebreo, pepakit ya kekami.	<MISSING TRANSLATION>
EXO_003_0035	Ngeni ipakisabi ming mayap king paintulutan yu kami sanang maglakbe atlung aldo king disyerto ban makaibie kaming ain-sakripisyu king Ginung kekaming Dios!	<MISSING TRANSLATION>
EXO_003_0036	Balu ku king e na kayu paintulutan mako ning ari ning Ehipto, nung e ya mangapuersa.	<MISSING TRANSLATION>
EXO_003_0037	Inya gamitan ku ing upaya ku at ipagpa ku king mabilug a Ehipto ing makapangilabut a parusa.	<MISSING TRANSLATION>
EXO_003_0038	Kaybat na nita, paintulutan na na kayung mako.	<MISSING TRANSLATION>
EXO_003_0039	Paratangan ku la ganaka kekayu ding tau Ehipto ban kanita e ra kayu palakuan a alang bitbit a daralan.	<MISSING TRANSLATION>
EXO_003_0040	Munta ya ing balang babai kekayu karing babaing tau Ehiptong kasiping nang bale at kenu pa mang babai a katubale na at maniawad yang imalan, alahas a gintu at pilak.	<MISSING TRANSLATION>
EXO_003_0041	Ipasulud yu la deti karing anak yu.	<MISSING TRANSLATION>
EXO_003_0042	Makanyan yung akua ing pibandian da ring tau Ehipto.	<MISSING TRANSLATION>
EXO_004_0001	Kanita nganang mekibat Moises, O nu mo pung e ra ku paniwalan ding Israelita at e la makiramdam king sabian ku karela?	Si Moises ay sumagot at nagsabi, Ngunit hindi nila ako papaniwalaan o papakinggan man sapagkat kanilang sasabihin, Ang Panginoon ay hindi nagpakita sa iyo.
EXO_004_0002	Nanu pu ing gawan ku potang sabian da king e ya tutung pepakit kanaku ing Ginu ?	Sinabi naman sa kanya ng Panginoon , Ano iyang nasa iyong kamay?
EXO_004_0003	Nanu ya ing tatalnan mu?	Kanyang sinabi, Isang tungkod.
EXO_004_0004	nganang kinutang ning Ginu .	Kanyang sinabi, Ihagis mo sa lupa.
EXO_004_0005	Tukud ya pung pastul, nganang mekibat Moises.	Kanyang inihagis ito sa lupa at ito'y naging isang ahas.
EXO_004_0006	Ngana ning Ginu , Moises, iyatsa me king gabun.	Si Moises ay lumayo sa ahas.
EXO_004_0007	Inatsa ne at meging ubingan ya ing tukud, at memulayi yang linaut king ubingan.	Sinabi ng Panginoon kay Moises, Iunat mo ang iyong kamay at hawakan mo sa buntot.
EXO_004_0008	Kanita ngana ning Ginu kang Moises, Damputan me king iki ing ubingan.	Kanyang iniunat ang kanyang kamay, kanyang hinawakan, at naging isang tungkod sa kanyang kamay.
EXO_004_0009	Inya dimput ne king iki at pasibayu yang meging tukud.	Nangyari ito upang sila'y maniwala na ang Panginoon , ang Diyos ng kanilang mga ninuno, ang Diyos ni Abraham, ang Diyos ni Isaac, at ang Diyos ni Jacob ay nagpakita sa iyo.
EXO_004_0010	Ngana ning Ginu , Gawan mu ing anti kanyan ban patunayan mu karing Israelita king ing Ginu , ing Dios ding makatua da, ing Dios nang Abraham, Isaac, at Jacob pepakit ya keka.	Sinabi pa sa kanya ng Panginoon , Ipasok mo ang iyong kamay sa iyong dibdib.
EXO_004_0011	Ngana pa ning Ginu kang Moises, Ipalub me ing gamat mu king baru mu tulid ning salu mu.	Kanyang ipinasok ang kamay niya sa kanyang dibdib at nang kanyang ilabas, ang kanyang kamay ay ketongin, maputing parang niyebe.
EXO_004_0012	Memintu ya, at inyang ilual ne ing gamat na ikit ne king atin yang sakit a ketung; maputi yang anting yelu.	Sinabi ng Diyos, Ipasok mo uli ang iyong kamay sa iyong dibdib.
EXO_004_0013	Kanita ngana ning Ginu , Ipalub meng pasibayu ing gamat mu king baru mu tulid ning salu mu.	Kanyang muling ipinasok ang kamay niya sa kanyang dibdib at nang kanyang ilabas sa kanyang dibdib, nanumbalik ito gaya ng iba niyang laman.
EXO_004_0014	Memintu ya i Moises, at inyang ilual neng pasibayu ala ne ing sakit a ketung; kalupa na ne ning sadia.	Kung sila'y hindi maniwala sa iyo, ni makinig sa unang tanda, kanilang paniniwalaan ang huling tanda.
EXO_004_0015	Nganang sinabi ning Dios, Nung e la bisang maniwala keka king mumunang bage pagmumulalan a gawan mu, mapalyaring maniwala na la king kadua.	Kung sila'y hindi maniwala sa dalawang tandang ito, ni hindi makinig sa iyo, kukuha ka ng tubig mula sa Nilo at iyong ibubuhos sa tuyong lupa.
EXO_004_0016	Nung sakaling e la pa maniwala kareting aduang bage pagmumulalan at e la bisang makiramdam king sasabian mu, kuma kang ditak a danum king Ilug ning Nilo at ibulus mu king gabun.	At ang tubig na iyong kukunin mula sa Nilo ay magiging dugo sa tuyong lupa.
EXO_004_0017	Maging daya ing danum.	Ngunit sinabi ni Moises sa Panginoon , O Panginoon, ako'y hindi mahusay magsalita, mula pa noon o kahit na mula nang magsalita ka sa iyong lingkod; sapagkat ako'y makupad sa pananalita at umid ang dila.
EXO_004_0018	Nganang Moises, Ginu , e ku pu talagang biasang magsalita manibat na king ibat at angga na ngening pakisabian yu ku.	Sinabi sa kanya ng Panginoon , Sino bang gumawa ng bibig ng tao?
EXO_004_0019	Makuyad ku pu dila; urut-urut ku pung magsalita.	O sinong gumagawa ng pipi, o bingi, o may paningin, o bulag sa tao?
