id	source_text	target_text
JHN_001_0012	Peru en atanan a nangtanggap sakay summampalataya dikona ay intdenan na ti karapatan a magin anak nen Diyos.	Na, in Parman amuna tuud in bunnal ilaw, amu in limahil mari pa dunya dumihil kasawahan pa pikilan sin mnusiya katn.
JHN_001_0013	Nagin anak ngani hidi nen Diyos bakn a ten pamamag-itan nen pisikal a kkkeenak oni gapu ten kagustuwan nen tolay, nan gapu ten kaluuban nen Diyos.	Sagawa sin d siya ha dunya wala siya kla sin manga mnusiya, minsan da siya in nagpapanjari sin unu-unu katn dayn ha kabayaan sin Tuhan.
JHN_001_0014	En Upos ay nagin tolay sakay nkpgyan dikomi.	Miyari siya pa hula nap niya hulaan, sagawa minsan in manga pagkahi niya hangka-bangsa, wala da timayma kaniya.
JHN_001_0015	Netan mi en kaluwalhatian na bilang bugtung a anak nen Ama.	Sagawa hisiyu-siyu in timayma ha amu in piyagbahasa Parman iban nagparachaya isab kaniya, dhilan niya sila kapatutan mahinang manga anak sin Tuhan.
JHN_001_0016	Putat siya ti kabaitan sakay katutuhanan.	Ampa in kahinang kanila anak sin Tuhan bukun biya kaagi sin paganak sin tau d ha dunya, amu in guwa dayn ha kabayaan atawa ganta sin mnusiya.
JHN_001_0017	Impahayag siya ni Juan, sakay impkraw na ten tolay hidi a, Siya en kinagi ku dikomoy a, En dumemt a kasunud ku ay mataas nan sikn, gapu baguwk a neenak ay ked dn siya.	Sagawa mahinang sila manga anak sin Tuhan dayn ha kabayaan sin Tuhan.
JHN_001_0018	Gapu putat siya ti pgmahal, ay naranasan tam a atanan en tulos-tulos a pagpapala.	Manjari in piyagbahasa Parman nagbaran mnusiya, limahil mari pa dunya iban himangka-hula ktuniyu.
JHN_001_0019	Neatd dikomi en Kautusan nen Diyos ten pamamag-itan ni Moises, peru en kabaitan sakay katutuhanan ay neatd ten pamamag-itan ni Jesu-Cristo.	Jukup in kasi-lasa niya iban siya in magpakita sin katn kasabunnalan.
JHN_001_0020	Maski nikan ay awan palla ti naketa ten Diyos.	Kta namu in sahaya iban kawasa niya amu in sahaya iban kawasa matp tuud ha hambuuk-buuk Anak Tuhan.
JHN_001_0021	Peru impakilala siya nen bugtung a Anak a tunay a kasayaan nen Ama.	Hi Yahiya in namayta pasal sin amu in piyagbahasa Parman.
JHN_001_0022	Inutusan nen pinunu hidi nen Judio hidi ti Jerusalem en sangan a padi sakay Levita a itanung knni Juan ni deya siya.	Namichara siya matanug, laung niya, Siya na ini in bakas piyagiyan ku kaniyu.
JHN_001_0023	Intapat a kinagi ni Juan dikodi, Bakn a sikn en Cristo.	Laung ku, Siya in sumunud kku, sagawa labi in kawasa niya dayn kku, sabab in siya asal awn na ha wala pa aku natau.
JHN_001_0024	Ni konahud ay deya ka?	Amu yan in bayta hi Yahiya.
JHN_001_0025	tanung di, Siko beman ti Elias?	Pagga jukup in kasi-lasa niya, in kitaniyu katn awn kahampitan.
JHN_001_0026	Bakn a sikn, kagi ni Juan.	Magdurugang in tulung-tabang niya ktuniyu amu in ihilas tuud sin atay niya.
JHN_001_0027	Siko beman en propeta?	Hi Musa in nagpasampay pa manga mnusiya sin sara piyanaug sin Tuhan, sagawa hi sa Almasi , amu in piyagbahasa Parman in nagpasampay pa manga mnusiya sin kasi-lasa iban sin kasabunnalan sin Tuhan.
JHN_001_0028	Kinagi na dikodi, Bakn a sikn.	Wayruun mnusiya in nakakita ha Tuhan, luwal da amu in hambuuk-buuk Anak niya, karna in siya asal amuna tuud in Tuhan.
JHN_001_0029	Deya ka beman a talaga?	Siya in nagpaingat ha manga mnusiya pasal sin Tuhan Ama niya, sabab in sila asal hambuuk da.
JHN_001_0030	Kagiyn mu dikomi tnni tehud kami a mekagi ten nagutus hidi dikomi.	Manjari biya ha ini in bayta hi Yahiya pasal sin Almasi.
JHN_001_0031	nya makagi muwid tungkul ti sadili muwen?	Awn hambuuk waktu diyaak sin manga Yahudi, amu in nagkakaput sara agama ha Awrusalam Baytal Makdis, in manga imam iban sin manga tau mananabang ha manga imam, madtu kan Yahiya mangasubu bang hisiyu tuud siya.
JHN_001_0032	Tummbbig ti Juan ten pamamag-itan nen kinagi ni propeta Isaias, Sikn en boses nen tolay a magpkraw ten parang, Pasunongn moy en paglakadan nen Panginoon.	Wala naglibun hi Yahiya kanila.
JHN_001_0033	En nagtanung hidi ay inutusan nen Pariseo hidi.	Biyaytaan niya sila sin kasabunnalan, laung niya, Bukun aku in Almasi.
JHN_001_0034	Tinanung di a ruway ti Juan, Bakin magbinyag ka, ni bakn bali a siko en Cristo, oni ti Elias, oni en propeta?	Laung nila, Bang kaw bukun in Almasi, hisiyu kaw tuud?
JHN_001_0035	Tummbbig ti Juan, Mgbinyagk dikomoy ten dinom, peru tehud a ked ti ditngnga moyen a awan moy matenggi.	Ikaw baha hi Ilyas?
JHN_001_0036	Dumemt siya a kasunud ku peru awank karapatdapat dikona maski ni mangokbis dlla ten igut nen sandalyas na.	Bukun, in sambung hi Yahiya.
JHN_001_0037	Iyd ay nangyari ti Betania, ten dibelyu nen dinom ti Jordan a nagbinyagan ni Juan.	Ikaw ka in nabi amu in tiyatagaran sin bangsa natu Israil?
JHN_001_0038	Ten kailawan na, ay netan ni Juan ti Jesus a umadeni dikona.	Bukun, in sambung hi Yahiya.
JHN_001_0039	Kaya kinagi na ten tolay hidi, Siya iddi en Tupa nen Diyos.	Laung sin manga imam, Na, baytai kami bang hisiyu kaw, sabab subay tuud awn hikabayta namu pa manga tau nagdaak kmu miyari.
JHN_001_0040	Siya en mangibut ten kasalanan nen tolay ti munduwiday.	Baytai kami sin pasal mu bang hisiyu kaw tuud.
JHN_001_0041	Siya en kinagi ku dikomoy a dumemt a kasunud ku a mas mataas nan sikn.	Siyambungan sila hi Yahiya sin manga lapal-kabtangan amu in sibu tuud iban sin bayta kiyasulat hi Nabi Isayas ha lawm Kitab.
JHN_001_0042	Gapu baguwk pa a neenak ay ked dn siya.	Laung niya, Aku in tau manawag-tawag ha hula paslangan mahunit paghulaan.
JHN_001_0043	Awan ku bi siya matenggi tenhud peru ummangayk hddi a magbinyag ti dinom tnni ipakilala ku siya ti Israel.	Laung ku ha manga tau, Pabuntula niyu in dn labayan sin Panghu !
JHN_001_0044	Kttapos ay nagpatunay ti Juan, a kinagi na, Netan ku en Ispiritu a dummibbbi a gubwat dilanget a kona ten essa a kalapati, sakay ummapon dikona.	Na, in manga imam naraak sin manga Parisi, amu in hambuuk tumpuk sin magkakaput sin sara agama Yahudi, nangasubu na isab kan Yahiya.
JHN_001_0045	Awan ku siya matenggi tenhud, peru en nangutus dikoku a magbinyag ti dinom ay siya labi en nagkagi a, Ketan mu a dumibbbi en Ispiritu sakay mgyan ten essa a tolay.	Laung nila, Bang kaw bukun in Almasi atawa hi Ilyas atawa in nabi amu in piyagtatagaran sin bangsa natu Yahudi, mayta kaw mangligu ha manga tau?
JHN_001_0046	Iyud a tolay i magbinyagid ti Banal Ispiritu.	In sambung hi Yahiya, In aku miyari nangligu ha manga tau sin tubig.
JHN_001_0047	Mineta ku siya kaya patunayan ku a siya en Anak nen Diyos.	Sagawa awn hambuuk tau in labi dayn kku.
JHN_001_0048	Ten kinailawan na, ay ked dmman haud ti Juan kaguman na en duwwa na a disepulus.	Yan siya limalamugay kaniyu, sa di niyu siya kaingatan.
JHN_001_0049	Dikona ketan na ti Jesus a magtalib ay kinagi na, Siya en Tupa nen Diyos!	Miyari siya pa dunya simunud kku, sagawa minsan humubad sin hukut tawmpa niya, di aku tpun sabab landu tuud mataas in kawasa niya dayn kku.
JHN_001_0050	Ten pkkasanig nen duwwa a disepulus ten kinagi ni Juan, ay inunud di ti Jesus.	Na, amu na yan in kimugdan kan Yahiya ha waktu siya duun nagliligu ha manga tau ha hula Bitani ha dapit pa subangan sin Suba Jurdan.
JHN_001_0051	Dikona sumulig ti Jesus, ay netan na hidi a umunonud, kaya tinanung na hidi, nya kailangan moyid?	Na, pagadlaw hambuuk kta hi Yahiya hi sa miyamanaw sng mawn kaniya.
JHN_001_0052	Kinagi di, Hdya tttulusan muwid Rabbi?	Laung hi Yahiya, Yan na in giyanti anak bili-bili pagkulbanan pa Tuhan, karna siya in piyalahil sin Tuhan mamuas ha manga mnusiya dayn ha manga dusa nila!
JHN_001_0053	En gustu a kagiyn nen Rabbi ay Maistu.	Siya na ini in piyagiyan ku kaniyu.
JHN_001_0054	Kamon had angen moy ilingn, kagi ni Jesus.	Bakas ta kamu biyaytaan, laung ku, Awn tau sumunud kku, sagawa labi tuud mataas in kawasa niya dayn kku, sabab in siya asal naawn ha wala pa aku natau.
JHN_001_0055	Kaya nkkuyug hidi knni Jesus sakay netan di en tttulusan na; sakay nktulos dn bi hidi ti iyud a aldew gapu magalaskuwatru dn ten apon.	In bunnal niya, wala ku kiyaingatan bang hisiyu in tau naraak sin Tuhan sumunud kku, sagawa miyari aku nangligu ha manga tau iban tubig ha supaya siya mapanyata pa manga tau bangsa Israil.
JHN_001_0056	En essa ten duwwa a nakasanig ten kinagi ni Juan ay ti Andres a kapatkaka ni Simon Pedro.	Manjari nanuysuy na hi Yahiya ha manga mulid niya pasal sin Almasi.
JHN_001_0057	Kaya inaryok ni Andres en kapatkaka na a ti Pedro sakay kinagi na, Netan mi dn en Mesias!	Laung niya, Ha wala ku pa kiyaingatan bang hisiyu in naraak sin Tuhan sumunud kku, awn kiyabayta kku sin Tuhan, amu in nagdaak kku mangligu ha manga tau sin tubig.
JHN_001_0058	En gustu a kagiyn nen Mesias ay Cristo.	Laung niya kku, Bang mu kakitaan in R sin Tuhan, tumulun magpanyata mawn pa hambuuk tau iban tumutug duun kaniya, in hti niya, siya na yan in tau sumangun sin R Mahasuchi sin Tuhan pa manga mnusiya.
JHN_001_0059	Ingkuyug ni Andres ti Simon a ummangay knni Jesus.	Na, nabunnal tuud in bayta sin Tuhan, sabab kta ku tuud timulun dayn ha surga in R sin Tuhan, nagpasalupa biya mpati, ampa timapu mawn kan sa.
JHN_001_0060	Ten pkketa ni Jesus knni Pedro ay kinagi na, Siko ay ti Simon a anak ni Juan.	Na, laung hi Yahiya, In yan kta ku tuud iban bihaun baytaan ta na kamu tuud sin kasabunnalan, sin in hi sa amuna tuud in Anak Tuhan.
JHN_001_0061	Sapul nadid ay ngaranan ka dn a Cefas.	Manjari, pagadlaw hambuuk duun na isab hi Yahiya timitindug iban sin duwa mulid niya ha higad sin Suba Jurdan.
JHN_001_0062	En kahulugan na ay Pedro, ti iba a upos ay batu.	Sakali kta hi Yahiya hi sa limabay sarta laung niya, Yan na in giyanti bili-bili pagkulbanan pa Tuhan!
JHN_001_0063	Ten kailawan na ay naisipan ni Jesus a umangay ti Galilea.	Pagdungug sin duwa mulid hi Yahiya sin bichara niya, magty sila imurul kan sa.
JHN_001_0064	Netan na haud ti Felipe sakay kinagi na, Mkkuyug ka dikoku.	Sagawa pagharap hi sa pa ulihan, kta niya in duwangka-tau miyumurul kaniya, laung niya kanila, Mayta kamu imurul kku?
JHN_001_0065	Ti Felipe ay taga-Bethsaida a kabanuwan de Andres ay ti Pedro.	In sambung nila, Rabbi, hariin in kiyaruunan mu?
JHN_001_0066	Netan ni Felipe ti Natanael, sakay kinagi na dikona, Netan mi dn en kinagi ni Moises ten kasulatan sakay nen propeta hidi.	In hti sin Rabbi, Tuwan Guru.
JHN_001_0067	Siya ay ti Jesus a taga Nazaret a anak ni Jose.	Laung hi sa kanila, Agad kamu mari kku bat niyu kakitaan.
JHN_001_0068	Tehud beman a maggubwat a mahusay ti Nazaret?	Manjari miyagad na sila iban kta nila na in kiyaruunan niya.
JHN_001_0069	tanung ni Natanael.	Iyabutan na sila dm didtu sabab in kaagad nila kan sa awn na kulang-labi lisag upat sin mahapun.
JHN_001_0070	Tummbbig ti Felipe, Karon hd angen mu ilingn.	In ngn sin hambuuk amu in miyurul miyagad kan sa, hi Andariyas, taymanghud hi Simun Pitrus.
JHN_001_0071	Pkketa ni Jesus knni Natanael a patamu dikona ay kinagi na, Ilingn moy, i tatarudanen a Israelita.	Manjari magty hi Andariyas miyadtu naglawag ha taymanghud niya hi Simun.
JHN_001_0072	Awan siya mgwariwari.	Kiyabaakan niya mn, laung hi Andariyas, Kiyabaakan namu na in Almasi.
JHN_001_0073	Tinanung siya ni Natanael, Konyak mu a nakilala?	Sakali diy niya madtu hi Simun kan sa.
JHN_001_0074	Tummbbig ti Jesus, Bagu ka pa a dulawn ni Felipe ay netan taka dn dikona a ked ka ten sarok nen kayu a igos.	Iyatud siya hi sa ampa namung, amu agi, Ikaw hi Simun, anak hi Yahiya, sagawa danglayan ta kaw Kipas.
JHN_001_0075	Kinagi ni Natanael, Maistu, talaga a siko en Anak nen Diyos!	In ngn Kipas sali da iban Pitrus.
JHN_001_0076	Siko en Hari ni Israel!	In hti niya batu.
JHN_001_0077	Kinagi ni Jesus, Sumampalataya ka beman gapu ten kinagi ku a netan taka ten sarok nen kayu a igos?	Manjari, pagadlaw hambuuk napikil hi sa limanjal pa hula Jalil.
JHN_001_0078	Makpal ka pa a ketan a mas lalu pa han.	Sakali nagbaak sila kay Pilip.
JHN_001_0079	Sakay kinagi ni Jesus dikona, Tandaan mu, ketan mu a bukas dilanget sakay en anghel hidi nen Diyos ay sumangkay sakay umugsad ten pppgyanan nen Anak nen Tolay.	Laung hi sa kaniya.
JHN_002_0001	Nadid, kllipas nen kaduwwa a aldew, ay tehud a kasalan ti Cana a sakup ni Galilea.	Limabay mayan duway adlaw dayn ha kapagbichara hi sa kay Natanyal, awn nagtiyaun ha dira sin Kana ha hula Jalil.
JHN_002_0002	Ked haud en ina ni Jesus.	Didtu in ina hi sa nangluruk.
JHN_002_0003	Imbitadu bi de Jesus ay ten disepulus na hidi ten kasalan.	Nataabbit da isab hinda sa iban sin manga mulid niya pa pagtiyaunan.
JHN_002_0004	Naubusan hidi ti alak ten handaan.	Manjari didtu mayan sila ha pagtiyaunan, in tubig anggul naubus na sin manga luruk.
JHN_002_0005	Kaya kinagi nen ina ni Jesus dikona, Naubusan dn hidi ti alak.	Na, laung sin ina hi sa kaniya, Kiyaubusan na sila tubig anggul.
JHN_002_0006	Kinagi ni Jesus, Dyank mu dipalonguwan.	Sagawa in sambung hi sa ha ina niya, laung niya, Ina, ayaw na kaw magsusa sin pasal yan.
JHN_002_0007	Bakn palla a iyd en tama a odas.	Aku na in makaingat ha yan.
JHN_002_0008	Kinagi nen ina na ten mgserbi hidi, Gamitn moy en nyaman a kagiyn na dikomoy.	Way pa miyabut in waktu sin pagpaguwa ku sin kusug ku.
JHN_002_0009	Tehud a nnm a tapayan a maglasn ti manga duwwa a pulu hanggan tllu a pulu a galon.	Sagawa minsan biya hdtu in sambung hi sa, biyaytaan sin ina niya in manga daraakun ha by pagtiyaunan, laung niya, Hinanga niyu in unu-unu daakan kaniyu hi sa.
JHN_002_0010	Hidi iyd ay nehanda para pggugasan nen Judio hidi ayun ten relihiyon di.	Manjari awn duun unum puga pagluluunan tubig hipagayl sin manga Yahudi.
JHN_002_0011	Kinagi ni Jesus ten mgserbi hidi, Sigi putatn moy ti dinom tapayanen hidi.	In luun sin hambuuk puga awn manga kawhaan taglima bingki tubig.
JHN_002_0012	Pinutat di ngani en tapayan hidi.	Sakali laung hi sa ha manga daraakun duun, Hipua niyu sin tubig in unum puga yan.
JHN_002_0013	Sakay kinagi na dikodi, Mangsigit kam sakay iyangay moy ten tagapamahala ten kasalan.	Saruun-duun liyuunan nila in puga hpu tuud.
JHN_002_0014	Nangsigit ngani hidi sakay inyangay di ten tagapamahala ten kasalan.	Ubus laung hi sa kanila, Na, sawk na kamu ampa niyu dha madtu pa tau nagkakaput sin paghinang.
JHN_002_0015	Dikona ennaman nen tagapamahala ten kasalan en dinom a nagin alak ay awan na tukoy ni hdya iyud a naggubwat.	Pagd nila madtu, knaman na sin tau nagkakaput sin paghinang in tubig amu in nahinang na tubig anggul.
JHN_002_0016	Peru tukoy nen mgserbi hidi a nangsigit.	Wala niya kiyaingatan bang dayn hin kiyawa in tubig anggul, sagawa in manga daraakun nagswk sin tubig, nakaingat.
JHN_002_0017	Kaya dinulaw nen tagapamahala en lllaki a kinasal.	Hangkan tiyawag sin tau nagkakaput sin paghinang in pangantin usug, laung niya, In kamatauran ha paghinangan in hipainum nila tagna in tubig anggul marayaw tuud.
JHN_002_0018	Kinagi na, En masarap a alak en purumeru a iluwas sakay iluwas en mahina a kalasi ni alak ni makpal dn a mainom en tolay hidi.	Na, bang mataud na in nainum sin manga luruk, hipainum nila in tubig anggul bukun marayaw tuud.
JHN_002_0019	Peru siko ay indimudyan mu a inluwas en masarap a alak.	Sagawa in ikaw dugaing.
JHN_002_0020	Iyd a ginamet ni Jesus ti Cana, en kapurumeruwan a ginamet na a himala.	Sampay pa bihaun masi tubig anggul marayaw tuud in hipagpainum mu, sa labi awla in dayaw sin ini.
JHN_002_0021	Ten pamamag-itan ni iyud ay nehayag en kapangyariyan na sakay naniwala en disepulus na hidi.	Na, duun ha kawman Kana ha Jalil timagna hi sa nagpaawn mujijat, amu in hinang makainu-inu.
JHN_002_0022	Kttapos ni iyud, ay ummangay de Jesus ti Capernaum.	Duun niya tagna napakita in kusug sin kawasa niya, lgi nagparachaya tuud kaniya in manga mulid niya.
JHN_002_0023	Kaguman na en ina na, sakay en kkkapatkaka na hidi ay ten disepulus na hidi.	Pagubus yadtu limd na hi sa pa dira Kapirnaum nagagad iban sin ina niya, manga taymanghud niya iban sin manga mulid niya.
JHN_002_0024	Sakay nktulos hidi haud ti sangan a aldew.	Himanti sila duun manga pilay adlaw.
JHN_002_0025	Nadid, dikona a adeni dn en Piyesta nen Aldew nen Pgtalib nen Judio hidi, ay ummangay ti Jesus ti Jerusalem.	Sakali maray mayan in paghinang sin manga Yahudi sin Haylaya Paglappas dayn ha Kamatay, timukad hi sa iban sin manga mulid niya madtu pa Awrusalam Baytal Makdis.
JHN_002_0026	Ten kssddp na ten Templo, ay netan na en tolay hidi a maglaku-laku.	Pagdatung nila pa Awrusalam Baytal Makdis, simd hi sa pa lawm halaman sin By sin Tuhan.
JHN_002_0027	Maglaku hidi ti kabakaan, tupa sakay kalapati, sakay netan na bi haud en mgpalit hidi ti pilak.	Pagsd niya, kta niya in manga tau nagdaragang sapi iban manga bili-bili iban manga assang.
JHN_002_0028	Naggamet ti Jesus ti pghaplit a lubid sakay intabuy na a paluwas ten Templo en mglaku-laku hidi, pati en baka hidi sakay tupa hidi.	Kta niya da isab in manga tau mananambi sn dayn ha bangsa dugaing pa sn sin bangsa Yahudi, naglilingkud ha manga lamisahan nila.
JHN_002_0029	Insapwar na en pilak nen mgpalit hidi sakay impgpasakb na en lamisaan di hidi.	Na, diyugalan hi sa pagkita niya ha manga yan.
JHN_002_0030	Sakay kinagi na ten maglaku hidi ti kalapati, Ibutan moy hddi hidi iyn, bakin ginamet moy a palengki en bilay nen Ama ku?	Hangkan kim siya lubid hnang lulubak ampa niya diyy in katn hayup, in manga bili-bili iban manga sapi pa guwa sin halaman sin By sin Tuhan.
JHN_002_0031	Naala-ala nen disepulus na hidi en nesulat ten kasulatan a, En pgsurug ku ten bilay mu ay kumn a apoy a maggerab ti pusu kuwiday.	Biyalintuwad niya in lamisahan sin manga tau mananambi sn sin sn dayn ha hula dugaing, iban piyulak-palik niya in manga pisita nila.
JHN_002_0032	Gapu haud, ay tinanung siya nen pinunu hidi nen Judio hidi, kinagi di, nya i mepeta muwid dikomi a himala, tnni patunay a tehud ka a karapatan a gamitn iyd?	Ubus ampa niya yan in manga tau magdaragang assang, laung niya, Dha niyu pa guwa in manga dagangan niyu yan.
JHN_002_0033	Tummbbig ti Jesus, Rbban moy i Templowid a iyd sakay ten alay nen tllu a aldew ay itakng ku iyd a ruway.	Ayaw niyu hinanga tabu in by ini amu in By sin Tuhan, Ama ku!
JHN_002_0034	Kinagi nen pinunu hidi nen Judio hidi, Samantala ppat a pulu ay ti nnm a taon a ginamet i Templowid a iyd?	Na, magty kiyatumtuman sin manga mulid niya in kiyasulat ha lawm Kitab, amu agi, Ya Tuhan landu tuud in tuyu ku magparuli sin by mu minsan amuna in makamula kku.
JHN_002_0035	Sakay nadid ay itakng mu la ti tllu a aldew?	Manjari magty miyawn nangasubu kan sa in manga nakura sin manga Yahudi.
JHN_002_0036	Peru en Templo a kinagi ni Jesus ay en bggi na.	Laung nila kan sa, Unu ta in kapatutan mu yan magpaguwa kanila?
JHN_002_0037	Kaya, dikona nabiyag siya a ruway ten katllu a aldew, ay naala-ala nen disepulus na hidi iyud a kinagi na.	Bang bunnal dayn ha Tuhan in kapatutan mu, pakitaa kami hambuuk mujijat, amu in tanda sin awn kapatutan mu.
JHN_002_0038	Sakay lalu hidi a naniwala ten kasulatan sakay ten intoldu hidi ni Jesus.	In sambung hi sa kanila, Lubuha niyu in By sin Tuhan ini, hti ha lawm sin ty adlaw tibuukun ku magbalik patindugun.
JHN_002_0039	Nadid, ten Piyesta nen Aldew nen Pgtalib ti Jerusalem, ay makpal en summampalataya knni Jesus ten dikona ketan di en himala hidi a ginggamet na.	Laung sin manga nakura Yahudi, Uy, mapatindug mu magbalik in By sin Tuhan ini ha lawm ty adlaw?
JHN_002_0040	Peru awan nagtiwala ti Jesus dikodi gapu tukoy na en ked ten isip di.	Minsan in lugay naghinang ha yan awn kapatan tagunum tahun!
JHN_002_0041	Awan dn siya kailangan a baretaan tungkul ten deyaman, gapu tukoy na en ked ten isip nen atanan a tolay.	Na, wala nila kiyahtihan in maana sin bichara hi sa sabab in By sin Tuhan piyagiyan hi sa amuna in anggawta-baran niya.
JHN_003_0001	Nadid, tehud a essa a pinunu nen Judio hidi a en ngaran na ay ti Nicodemo.	Manjari awn hambuuk nakura sin manga Yahudi agad ha hambuuk tumpuk sin agama nila, amu in pagtawagun Parisi.
JHN_003_0002	Kabilang bi siya ten grupu nen Pariseo hidi.	In ngn niya hi Nikudimus.
JHN_003_0003	Ten essa a gibi, ay ummangay siya knni Jesus sakay kinagi na, Maistu, tukoy mi a siko ay essa a maistu a gubwat ten Diyos gapu awan ti makagamet ten himala hidi a gggamitn mu ni awan dikona en Diyos.	Sakali hambuuk dm miyadtu hi Nikudimus kan sa dim nagbichara.
JHN_003_0004	Tummbbig ti Jesus, Kagiyn ku dikomu mentras a awan meenak a ruway en essa a tolay ay awan na ketan en kahariyan nen Diyos.	Laung niya, Tuwan, kaingatan namu in ikaw hambuuk guru piyakari sin Tuhan himindu kmu, karna di kaw makapaawn sin manga mujijat bang kaw wala dhilan barakat sin Tuhan.
JHN_003_0005	Konya a meenak a ruway en essa a tolay a matanda dn?	Sagawa in sambung hi sa kaniya, amu agi, Baytaan ta kaw sin kasabunnalan, bang in tau di hipaganak magbalik, way lamud niya ha pamarinta sin Tuhan.
JHN_003_0006	Makasddp beman siya a ruway ten tiyan nen ina na para meenak a ruway?	Laung hi Nikudimus, Biya diin kaagi in tau maas hipaganak magbalik?
JHN_003_0007	kagi ni Nicodemo.	Tantu di na siya makasd magbalik pa lawm tiyan sin ina niya iban hipaganak magbalik!
JHN_003_0008	Kinagi ni Jesus, Tandaan mu, en tolay a awan meenak a ruway ten dinom sakay ten Ispiritu, ay awan makasddp ten kahariyan nen Diyos.	In sambung hi sa kaniya, laung niya, Baytaan ta kaw sin kasabunnalan, bang in tau di hipaganak dayn ha tubig iban da isab dayn ha R sin Tuhan, way lamud niya ha pamarinta sin Tuhan.
JHN_003_0009	En meenak ayun ten pagkatolay ay tolay, sakay en meenak ayun ten Ispiritu ay ispiritu.	In tau hipaganak sin mnusiya, mnusiya da isab.
JHN_003_0010	Dyan ka magtaka ten kinagi ku dikomu, Kailangan a meenak a ruway en atanan a tolay.	Sagawa bang in tau hipaganak magbalik sin R sin Tuhan, in siya nahinang na anak sin Tuhan.
JHN_003_0011	Ni magpars ay masanig mu en tnnug na peru awan mu tukoy naggubwatan naid sakay tamuwn naid.	Na, ayaw kaw mainu-inu sin bichara ku sin subay kaw hipaganak magbalik.
JHN_003_0012	Kona labi hud en tolay a neenak ayun ten Ispiritu.	In R sin Tuhan biya da sapantun sin hangin, makapagbaya bang pakain in tudjuhan niya.
JHN_003_0013	Kinagi ni Nicodemo, Konya iyd a mangyari?	Kananaman ta in hangin sagawa di ta kaingatan bang guwa dayn diin atawa tudju pakain.
JHN_003_0014	Kinagi ni Jesus, Essa ka pa bi a matalinu a maistu ti Israel bakin awan mu maintendiyan i bagayid a hidi iyd?	Na, biya da isab ha yan in hantang sin R sin Tuhan bang hipaganak magbalik in mnusiya dayn ha kusug sin R.
JHN_003_0015	Tandaan mu: en ikagi mi ay tukoy mi, sakay en patunayan mi ay netan mi, peru awan moy iyud tinanggap.	Laung hi Nikudimus, Ay kaw, biya diin in kaagi sin biya ha yan?
JHN_003_0016	Ni awan kam maniwala ten bagay hidi a kagiyn ku tungkul ti munduwiday, ay konya moy a paniwalaan en ikagi ku a tungkul ten bagay hidi dilanget?	In sambung hi sa kaniya, Mayta mu di kahtihan in panghindu ku ini?
JHN_003_0017	Awan ti iba a ummangay dilanget nan en dummibbbi a gubwat dilanget a en Anak nen Tolay.	Malayngkan, hambuuk kaw guru lalagguun sin bangsa Israil.
JHN_003_0018	Sakay ni konya a indisunu ni Moises en tangsu a biklat ten parang ay kona labi hud a kailangan a idisunu en Anak nen Tolay.	Baytaan ta kaw sin kasabunnalan.
JHN_003_0019	Tnni deyaman en sumampalataya dikona ay magkahud ti biyag a awan ti katapusan.	Nagnashat kami sin kiyaingatan namu iban simaksi kami sin kiyakitaan namu.
