id	source_text	target_text
EXO_001_0019	013<TAB>Impankikimey da rad panagmasa na dalin tan diad panaggawa na laryo; impankikimey da met ni rad kaalogan da.	016<TAB>Kanyang sinabi, Paghilot ninyo sa mga babaing Hebrea at pagtingin ninyo sa kanila sa upuang panganganakan, kung lalaki ay papatayin ninyo; ngunit kung babae ay mabubuhay ito.
EXO_001_0020	013<TAB>Ag da ran balut kinasian.	017<TAB>Subalit ang mga hilot ay natakot sa Diyos at hindi nila ginawa ang gaya nang iniutos sa kanila ng hari ng Ehipto, kundi hinayaan nilang mabuhay ang mga batang lalaki.
EXO_001_0021	014<TAB>Insan say ari na Egipto akisalitad kindi Sifra tan Pua, saray duaran manamianak a Hebrea.	018<TAB>Ipinatawag ng hari ng Ehipto ang mga hilot at sinabi sa kanila, Bakit ninyo ginawa ang bagay na ito at hinayaan ninyong mabuhay ang mga batang lalaki?
EXO_001_0022	015<TAB>Inkuantod sikara, No mamaanak kayod saray bibiin Hebrea, patey yo so ogaw no laki, balet ag yo papateyen no bii.	019<TAB>Sinabi ng mga hilot sa Faraon, Sapagkat ang mga babaing Hebrea ay hindi gaya ng mga babaing Ehipcia.
EXO_001_0023	016<TAB>Balet sarayan manamianak, lapud walay takot dad Dios, ag da inonur imay ingganggan na ari ed sikara; ag da pinatey iray ogogaw a lalaki.	019<TAB>Sila'y malalakas at nakapanganak na bago dumating ang hilot sa kanila.
EXO_001_0024	017<TAB>Impatawag to sirin ira yan manamianak tan tinepet tod sikara, Akin et onyay gagawaen yo?	020<TAB>Kaya't ang Diyos ay naging mabuti sa mga hilot; at ang taong-bayan ay dumami at naging napakalakas.
EXO_001_0025	017<TAB>Akin et ag yo papateyen iray ogogaw a lalaki?	021<TAB>Dahil ang mga hilot ay natakot sa Diyos, kanyang binigyan sila ng mga sambahayan.
EXO_001_0026	018<TAB>Inmebat ira may manamianak, Aliwan singa saray bibiin Egipsia iray bibiin Hebrea, ta mainomay iran mananak; ag ni sinmabiy manamianak et akapananak la ra.	022<TAB>Pagkatapos, iniutos ni Faraon sa kanyang buong bayan, Itatapon ninyo sa ilog ang bawat lalaking ipanganak ngunit bawat babae ay hayaan ninyong mabuhay.
EXO_001_0027	019<TAB>Lapud sarayan manamianak et walay takot dad Dios, tinumangan ira na Dios tan initdan to ray anak da.	<MISSING_TRANSLATION>
EXO_001_0028	019<TAB>Ag tinmonda so indakel na saray Israelita tan nagmaliw iran makapanyarin tuloy.	<MISSING_TRANSLATION>
EXO_001_0029	020<TAB>Diad satan, say ari angipaakseb na sakey a ganggan ed saray amin a totoo to: Ipaanur yod Ilog na Nilo so balang Hebreon laki a kapangyanak, balet ag yo papateyen iray kapangyanak a bibii.	<MISSING_TRANSLATION>
EXO_002_0001	verse<TAB>content	verse<TAB>content
EXO_002_0002	001<TAB>Diad saman a panaon walay sakey a lakin kabyangay boleg nen Levi ya angasaway biin kabolegan to.	001<TAB>May isang lalaki sa lipi ni Levi na humayo at nag-asawa ng isang anak na babae ni Levi.
EXO_002_0003	002<TAB>Nanlokun yan bii tan nananak na laki.	002<TAB>Ang babae ay naglihi at nanganak ng isang lalaki.
EXO_002_0004	002<TAB>Nen anengneng to a balibalin ogaw so anak to, inyamut ton taloy bulan.	002<TAB>Nang kanyang makita na ito ay maganda, kanyang itinago ito ng tatlong buwan.
EXO_002_0005	003<TAB>Balet nen ag to la nayarian ya iyamut so anak to, angala na sakey a baskit a papiro; kinapolan to na beket, pian ag naloobay danum.	003<TAB>Nang hindi na niya ito maitago pa, ikinuha niya ito ng isang basket na yari sa papiro, at pinahiran niya ng betun at alkitran.
EXO_002_0006	003<TAB>Insan to inlogan ed baskit imay ogaw tan inggaton to ed gilig na ilog a kawalaay atatagey a dika.	003<TAB>Kanyang isinilid ang bata roon at inilagay sa talahiban sa tabi ng ilog.
EXO_002_0007	004<TAB>Say atsi to may ogaw nambantay ed bandad arawi, pian naamtaan to no antoy nagawad samay agi to.	004<TAB>Tumayo sa malayo ang kanyang kapatid na babae upang malaman ang mangyayari sa bata.
EXO_002_0008	005<TAB>Et nibana a say prinsisa ya anak na ari et linmasur ed ilog a manames; balet saray mamarikit a katulong to nanakarakar irad gilig na ilog.	005<TAB>Noon, ang anak na babae ni Faraon ay lumusong upang maligo sa ilog, at naglakad ang kanyang mga alalay na babae sa tabi ng ilog.
EXO_002_0009	005<TAB>Kabebekta anengneng to may baskit ed kawalaay atatagey a dika; ingganggan toy sakey a katulong to a mangalad samay baskit.	005<TAB>Kanyang nakita ang basket sa talahiban at ipinakuha sa kanyang alalay.
EXO_002_0010	006<TAB>Nilokasan nen prinsisa imay baskit tan anengneng toy sakey ya ogaw a manakakis.	006<TAB>Nang kanyang buksan ito, nakita niya ang bata; at narito, ang sanggol ay umiyak.
EXO_002_0011	006<TAB>Naabagey to tan inkuanto, Sayan ogaw et anak na sakey ed saray bibiin Hebrea.	006<TAB>At kanyang kinaawaan siya at sinabi, Ito'y isa sa mga anak ng mga Hebreo.
EXO_002_0012	007<TAB>Insan samay atsi na ogaw inkuanto, Itawagan ta kayo na biin Hebrea, ta komisan to yan ogaw para sikayo?	007<TAB>Nang magkagayo'y sinabi ng kanyang kapatid na babae sa anak ng Faraon, Aalis ba ako upang itawag kita ng isang tagapag-alaga mula sa mga babaing Hebrea na mag-aalaga ng bata para sa iyo?
EXO_002_0013	008<TAB>Laka sirin, inkuanen prinsisa.	008<TAB>Sinabi sa kanya ng anak ng Faraon, Umalis ka.
EXO_002_0014	008<TAB>Kanyan nila ton tinawag imay ina na ogaw.	008<TAB>Ang batang babae ay umalis at tinawag ang ina ng bata.
EXO_002_0015	009<TAB>Inkuan na prinsisa ed samay ina, Alam yan ogaw tan ikomisan mo ak; upaan ta ka.	009<TAB>Sinabi ng anak ng Faraon sa kanya, Dalhin mo ang batang ito at alagaan mo para sa akin at uupahan kita.
EXO_002_0016	009<TAB>Inala to sirin imay ogaw tan kinomponi to.	009<TAB>Kaya't kinuha ng babae ang bata at inalagaan ito.
EXO_002_0017	010<TAB>Nen baleg la may ogaw inyakar tod samay prinsisa ya anak na ari.	010<TAB>Ang bata ay lumaki at kanyang dinala ito sa anak ng Faraon, at ito'y naging kanyang anak.
EXO_002_0018	010<TAB>Samay prinsisa inala to may ogaw tan impasen ton anak ton dili.	010<TAB>Kanyang pinangalanan siyang Moises, dahil sinabi niya, Sapagkat aking iniahon siya sa tubig.
EXO_002_0019	010<TAB>Inkuanto, Diad danum so angaonan ko, kanyan ingaran ko na Moises.	011<TAB>Nang mga araw na iyon, nang malaki na si Moises, nagtungo siya sa kanyang mga kapatid, at nakita ang kanilang sapilitang paggawa.
EXO_002_0020	011<TAB>Nen baleg lay Moises dinalaw to ray agagi ton Hebreo, et naimatunan toy kakairapan da.	011<TAB>Kanyang nakita ang isang Ehipcio na binubugbog ang isang Hebreo na isa sa kanyang mga kapatid.
EXO_002_0021	011<TAB>Anengneng nen Moises so sakey ya Egipsio a mamapatey ed sakey a Hebreo a kadalaan to.	012<TAB>Siya'y tumingin sa magkabi-kabilang dako at nang siya'y walang makitang tao, kanyang pinatay ang Ehipcio at kanyang itinago sa buhanginan.
EXO_002_0022	012<TAB>Nanlingaw-lingaw si Moises; nen anggapoy toon nanengneng to, pinatey to may Egipsio tan intabun tod kabueran.	013<TAB>Nang siya'y lumabas nang sumunod na araw, may dalawang lalaking Hebreo na naglalaban; at kanyang sinabi sa gumawa ng masama, Bakit mo sinasaktan ang iyong kasama?
EXO_002_0023	013<TAB>Diad ontombuk ya agew pinmaway si Moises tan anengneng to ray duaran Hebreo a manlalaban.	014<TAB>Sinabi niya, Sinong naglagay sa iyo bilang pinuno at hukom sa amin?
EXO_002_0024	013<TAB>Inkuantod samay nankasalanan, Akin et kakabilen moy kaparam a Hebreo?	014<TAB>Iniisip mo bang patayin ako, gaya nang pagpatay mo sa Ehipcio?
EXO_002_0025	014<TAB>Inmebat imay too, Siopa so anorod sika a manoley tan manintinsia ed sikami?	014<TAB>Natakot si Moises at kanyang inisip, Tiyak na ang bagay na ito ay alam na.
EXO_002_0026	014<TAB>Labay mo ak a pateyen a singa impamatey mod samay Egipsio?	015<TAB>Nang mabalitaan ng Faraon ang bagay na ito, ninais niyang patayin si Moises.
EXO_002_0027	014<TAB>Tinmakot ed satan si Moises tan inkuantod sikaton dili, Akabatan la na totoo imay ginawak.	016<TAB>Subalit si Moises ay tumakas mula kay Faraon at nanirahan sa lupain ng Midian.
EXO_002_0028	015<TAB>Nen akabatan na ari so agawa, ingganggan ton pateyen si Moises.	016<TAB>Siya'y umupo sa tabi ng isang balon.
EXO_002_0029	015<TAB>Balet batik si Moises ed dalin na Madian tan diman nanayam.	017<TAB>Ang pari noon sa Midian ay may pitong anak na babae.
EXO_002_0030	016<TAB>Aminsan ya agew a manyodyorung si Moises ed abay na bobun,	017<TAB>Sila'y dumating at umigib ng tubig at kanilang pinuno ang mga inuman upang painumin ang kawan ng kanilang ama.
EXO_002_0031	017<TAB>nitan la ray pitoran bibii ya anak nen Jetro a pari na Madian, ta onasul iray danum ya iyan dad saray atotung ya inoman na saray karniro tan saray kanding na ama ra.	018<TAB>Ang mga pastol ay dumating at sila'y ipinagtabuyan; ngunit si Moises ay tumindig at sila'y ipinagtanggol, at pinainom ang kanilang kawan.
EXO_002_0032	018<TAB>Balet sinmabi ray pumapastol tan pinapaarawi da ra may bibii.	019<TAB>Nang sila'y dumating kay Reuel na kanilang ama ay sinabi nito, Bakit napakadali ninyong dumating ngayon?
EXO_002_0033	018<TAB>Inmalagey ed satan si Moises, tan inyagel to ra.	020<TAB>Kanilang sinabi, Iniligtas kami ng isang Ehipcio mula sa kamay ng mga pastol at saka iniigib pa niya kami ng tubig at pinainom ang kawan.
EXO_002_0034	018<TAB>Pinainom to ni ray ayep da.	021<TAB>Sinabi niya sa kanyang mga anak, Saan siya naroon?
EXO_002_0035	019<TAB>Nen sinmempet ira may bibii, si Jetro ya ama ra tinepet tod sikara, Akin et asaksakbay kayon sinmempet natan?	021<TAB>Bakit ninyo iniwan ang lalaking iyon?
EXO_002_0036	020<TAB>Inmebat ira, Walay sakey a lakin Egipsio ya inyagel to kamid saray pumapastol; inyasulan to kami tan pinainom to ni ray ayep tayo.	021<TAB>Tawagin ninyo siya upang makakain ng tinapay.
EXO_002_0037	021<TAB>Tinepet nen ama ra, Iner so kawalaan to tan a too?	022<TAB>Si Moises ay nasiyahang makitira sa lalaking iyon at kanyang ibinigay kay Moises si Zifora na kanyang anak na babae.
EXO_002_0038	021<TAB>Akin et tinaynan yo?	023<TAB>Nanganak siya ng isang lalaki at kanyang pinangalanang Gershom sapagkat sinabi ni Moises, Ako'y manlalakbay sa ibang lupain.
EXO_002_0039	021<TAB>Tawag yo tan bagaan yon mangan dia.	024<TAB>Pagkaraan ng maraming araw, ang hari ng Ehipto ay namatay.
EXO_002_0040	022<TAB>Si Moises inmabubon ed panayam tod saman a pamilya, tan impiasawa nen Jetro ed sikato si anak ton Zipora.	024<TAB>Ang bayang Israel ay dumaing dahil sa pagkaalipin at sila'y humingi ng tulong.
EXO_002_0041	023<TAB>Nananak si Zipora na ogaw a laki.	024<TAB>Ang kanilang daing dahil sa pagkaalipin ay nakarating sa Diyos.
EXO_002_0042	023<TAB>Nipaakar ed sayan ogaw si Moises inkuanto, Sangkaili ak ed sayan dalin, kanyan Gersom so ngaran na sayan anak ko.	025<TAB>Narinig ng Diyos ang kanilang daing at naalala ng Diyos ang kanyang tipan kina Abraham, Isaac, at Jacob.
EXO_002_0043	024<TAB>Kalabas na abayag a panaon inatey so ari ed Egipto, balet manngesnges ni ray Israelita ed kairapan na pakakaaripen da, kanyan kinmerew iray tulong ed Dios.	026<TAB>At tiningnan ng Diyos ang mga anak ni Israel at nalaman ng Diyos ang kanilang kalagayan.
EXO_002_0044	025<TAB>Dinengel toy ngesnges da, ta anunotan toy impisipanan tod kindi Abraham, Isaac, tan Jacob.	<MISSING_TRANSLATION>
EXO_002_0045	026<TAB>Say Dios anengneng toy pakakaaripen da ray Israelita tan inabagey to ra.	<MISSING_TRANSLATION>
EXO_003_0001	verse<TAB>content	verse<TAB>content
EXO_003_0002	001<TAB>Aminsan ya agew, nen si Moises et mampapastol na saray ayep na katolangan ton Jetro a pari na Madian, imbeltang tod kalawakan iray ayep tan akasabid Sinai, say masanton palandey.	001<TAB>Noon ay inaalagaan ni Moises ang kawan ni Jetro na kanyang biyenan na pari sa Midian; kanyang pinatnubayan ang kawan sa kabila ng ilang at nakarating sa bundok ng Diyos, sa Horeb.
EXO_003_0003	002<TAB>Diman pinmanengneng ed sikato so anghil na Katawan ed nengneng na apoy a manlalapud pegley na sakey ya abeban kiew; anengneng nen Moises a mandarlang imay kiew, balet ag napopoolan.	002<TAB>Ang anghel ng Panginoon ay nagpakita sa kanya sa isang ningas ng apoy na mula sa gitna ng isang mababang punungkahoy.
EXO_003_0004	003<TAB>Maya, inkuanen Moises ed sikaton dili, Onasingger ak, ta nengnengen ko no anto yan pakelaw; ag napopoolan so kiew anta mandarlang.	002<TAB>Siya'y nagmasid at ang punungkahoy ay nagliliyab ngunit ito'y hindi nasusunog.
EXO_003_0005	004<TAB>Nen anengneng na Katawan a Dios ya onaasingger si Moises, tinmawag ed sikato manlapud pegley na abeban kiew, Moises, Moises!	003<TAB>Sinabi ni Moises, Ako'y pupunta sa kabila at titingnan ko itong dakilang panooring ito, kung bakit ang punungkahoy ay hindi nasusunog.
EXO_003_0006	005<TAB>Wadya ak, ebat nen Moises.	004<TAB>Nang makita ng Panginoon na siya'y pumunta sa kabila upang tumingin ay tinawag siya ng Diyos mula sa gitna ng mababang punungkahoy, Moises, Moises.
EXO_003_0007	006<TAB>Ag ka onaasingger dia, inkuan na Dios, ekal mo ray sandalyam, ta masanto so dalin a kawalaan mo.	004<TAB>Sumagot siya, Narito ako.
EXO_003_0008	007<TAB>Siak so Dios na saray lalakim, say Dios di Abraham, Isaac, tan Jacob.	005<TAB>Kanyang sinabi, Huwag kang lumapit dito.
EXO_003_0009	007<TAB>Sinakuban nen Moises so lupa to, ta tinmakot ya onnengneng ed Dios.	005<TAB>Hubarin mo ang sandalyas sa iyong mga paa sapagkat ang dakong iyong kinatatayuan ay banal na lupa.
EXO_003_0010	008<TAB>Insan say Katawan inkuanto, Anengneng ko so ontan lan kakairapan na saray totook a wadman ed Egipto; nadngel koy tagleey da lapud saray maruksan opisyal da.	006<TAB>Sinabi pa niya, Ako ang Diyos ng iyong ama, ang Diyos ni Abraham, ang Diyos ni Isaac, at ang Diyos ni Jacob.
EXO_003_0011	008<TAB>Amtak so kakairapan da,	006<TAB>Si Moises ay nagtakip ng kanyang mukha sapagkat siya'y natakot na tumingin sa Diyos.
EXO_003_0012	009<TAB>kanyan linmasur ak, ta iyagel ko rad saray Egipsio, tan itaynan ko ra manlapud saman a dalin; insan ko ra iyakar ed mataba tan maawang a dalin, sakey a dalin a panagagosay gatas tan dilo, a panaayaman natan na saray Cananeo tan Heteo, saray Amorreo tan Perezeo, saray Heveo tan Jebuseo.	007<TAB>Sinabi ng Panginoon , Aking nakita ang paghihirap ng aking bayan na nasa Ehipto at aking narinig ang kanilang daing dahil sa mga umaapi sa kanila.
EXO_003_0013	010<TAB>Nadngel koy tagleey na saray totook tan anengneng kon peteg so pamapairap na saray Egipsio ed sikara.	007<TAB>Talagang nalalaman ko ang kanilang pagdurusa.
EXO_003_0014	011<TAB>Natan, ibaki ta ka ed ari na Egipto, pian nipaway mod bansa to iray totook ya Israelita.	008<TAB>Ako'y bumaba upang iligtas sila mula sa kamay ng mga Ehipcio at upang sila'y dalhin sa isang mabuting lupain at malawak, mula sa lupaing iyon, sa isang lupaing dinadaluyan ng gatas at pulot, sa lugar ng mga Cananeo, Heteo, Amoreo, Perezeo, Heveo at Jebuseo.
EXO_003_0015	012<TAB>Balet si Moises inkuantod Dios, Siopa ak ya onarap ed ari tan mangipaway ed Egipto na saray Israelita?	009<TAB>At ngayon, ang daing ng mga anak ni Israel ay nakarating sa akin, at nakita ko rin ang pang-aapi na ginawa sa kanila ng mga Ehipcio.
EXO_003_0016	013<TAB>Inmebat so Dios, Say katwaan to, siak so kaibam.	010<TAB>Halika, ikaw ay aking susuguin kay Faraon upang iyong ilabas sa Ehipto ang aking bayan, ang mga anak ni Israel.
EXO_003_0017	013<TAB>Say pakabirbiran ya imbaki ta ka saya: no nipaway mo lad Egipto iray totook, igalang yo ak diad sayan palandey.	011<TAB>Sinabi ni Moises sa Diyos, Sino ako upang pumaroon kay Faraon at upang ilabas sa Ehipto ang mga anak ni Israel?
EXO_003_0018	014<TAB>Inkuanen Moises ed Dios, Onla ak ed saray Israelita, ta ibagak ed sikara, Say Dios na saray lalaki yo imbaki to ak ed sikayo; et no tepeten dad siak, Antoy ngaran to?	012<TAB>Kanyang sinabi, Ako'y makakasama mo; at ito'y magiging tanda sa iyo na ikaw ay aking sinugo: kapag iyong nailabas na sa Ehipto ang bayan, sasambahin ninyo ang Diyos sa bundok na ito.
EXO_003_0019	014<TAB>Antoy iyebat kod sikara?	013<TAB>Ngunit sinabi ni Moises sa Diyos, Pagdating ko sa mga anak ni Israel at sasabihin ko sa kanila, Sinugo ako sa inyo ng Diyos ng inyong mga ninuno, at sasabihin nila sa akin, Ano ang kanyang pangalan?
EXO_003_0020	015<TAB>Siak si siak, inkuan na Dios.	013<TAB>Anong sasabihin ko sa kanila?
EXO_003_0021	015<TAB>Ibagam ed sikara, Say natatawag a SIAK ET SIAK, imbaki to ak ed sikayo.	014<TAB>Sinabi ng Diyos kay Moises, AKO AY ANG AKO NGA.
EXO_003_0022	016<TAB>Ibagam ed saray Israelita a siak a Katawan , say Dios na saray lalaki ra, say Dios nen Abraham, Isaac, tan Jacob, so angibakid sika ed sikara.	014<TAB>At kanyang sinabi, Ganito ang sasabihin mo sa mga anak ni Israel, Sinugo ako sa inyo ni AKO NGA.
EXO_003_0023	016<TAB>Sikato yay ngaran kod anggad angga; sikato yan ngaran so tawagan na amin a kailalakan.	015<TAB>Sinabi pa ng Diyos kay Moises, Ganito ang sasabihin mo sa mga anak ni Israel, Sinugo ako sa inyo ng Panginoon , ang Diyos ng inyong mga ninuno, ang Diyos ni Abraham, ang Diyos ni Isaac, at ang Diyos ni Jacob.
EXO_003_0024	017<TAB>Laka sirin, ta tipon mo ray pangulo na Israel tan ibagam ed sikara a siak, say Katawan na saray lalaki ra, say Dios di Abraham, Isaac, tan Jacob et pinmanengneng ak ed sika.	015<TAB>Ito ang aking pangalan magpakailanman at ito ang itatawag sa akin ng lahat ng mga lahi.
EXO_003_0025	017<TAB>Ibagam met ed sikara a dinalaw ko ra tan anengneng koy gagawaen na saray Egipsio ed sikara.	016<TAB>Humayo ka at tipunin mo ang matatanda sa Israel at sabihin mo sa kanila, Ang Panginoon , ang Diyos ng inyong mga ninuno, ang Diyos nina Abraham, Isaac, at Jacob ay nagpakita sa akin, na nagsasabi, Tunay na kayo'y aking dinalaw at aking nakita ang ginagawa sa inyo sa Ehipto.
EXO_003_0026	018<TAB>Kanyan ginetmak lan ipaway ira ed Egipto a pakapapairapan da, tan iyakar ko ra ed mayaman tan mataba a dalin a panaayaman natan na saray Cananeo, saray Heteo, saray Amorreo, saray Perezeo, saray Heveo, tan saray Jebuseo.	017<TAB>At aking sinabi, aking aalisin kayo sa kapighatian sa Ehipto at dadalhin ko kayo sa lupain ng Cananeo, Heteo, Amoreo, Perezeo, Heveo, at ng Jebuseo, sa isang lupaing dinadaluyan ng gatas at pulot.
EXO_003_0027	019<TAB>Dengelen day salitaen mod saray totook, insan ka nepeg ya onlad ari na Egipto a kaolup mo ray pangulo na Israel, tan ikuanyod sikato, Pinmanengneng ed sikami so Katawan a Dios min Israelita.	018<TAB>Kanilang papakinggan ang iyong tinig.
EXO_003_0028	019<TAB>Abuloyan mo kami pan onlad kalawakan ed loob na taloy agew, ta mangibagat kamid Katawan a Dios mi.	018<TAB>Ikaw at ang matatanda sa Israel ay pupunta sa hari ng Ehipto, at inyong sasabihin sa kanya, Ang Panginoon , ang Diyos ng mga Hebreo ay nakipagtagpo sa amin at ngayo'y pahintulutan mo kami na maglakbay ng tatlong araw sa ilang.
EXO_003_0029	020<TAB>Amtak ya ag kayo abuloyan na ari na Egipto ya onla, anggad napasoot na biskeg na pakayari.	018<TAB>Nais naming makapaghandog sa Panginoon naming Diyos.
EXO_003_0030	021<TAB>Balet ipakanak so pakayarik ed Egipto tan dusaen ko na saray makapataktakot a pakelaw a gawaen kod man.	019<TAB>Alam ko na hindi kayo papahintulutan ng hari ng Ehipto na umalis maliban sa pamamagitan ng isang makapangyarihang kamay.
EXO_003_0031	021<TAB>Kasumpal na sarayan nagawa, abuloyan to kayo lan onla.	020<TAB>Kaya't aking iuunat ang aking kamay at sasaktan ko ang Ehipto sa pamamagitan ng lahat kong kababalaghan na aking gagawin sa gitna niyon at pagkatapos, papahintulutan niya kayong umalis.
EXO_003_0032	022<TAB>Paabigen koy linawa na saray Egipsio ed sikayo, pian ag kayo ontaynan a kalima-lima.	021<TAB>Pagkakalooban ko ang bayang ito ng biyaya sa paningin ng mga Ehipcio at sa pag-alis ninyo ay hindi kayo aalis na walang dala.
EXO_003_0033	023<TAB>Onkerew so balang biin Israelita ed saray kaabay ton Egipsio, tan diad siopaman a biin Egipsio a manaayam ed abung to, na saray kawes tan saray alahas a balituk tan pilak.	022<TAB>Bawat babae ay hihingi sa kanyang kapwa at ang dayuhan sa kanyang bahay ng mga hiyas na pilak, mga hiyas na ginto at mga damit, at inyong ipapasuot sa inyong mga anak na lalaki at babae.
EXO_003_0034	023<TAB>Paisolung yo ra yan bengatla ed saray anak yon lalaki tan bibii et, diad ontan, naalaan yo na kayamanan iray Egipsio.	022<TAB>Sa ganito ay inyong sasamsaman ang mga Ehipcio.
EXO_004_0001	verse<TAB>content	verse<TAB>content
EXO_004_0002	001<TAB>Insan inmebat si Moises ed Katawan , Balet no ag ak bilang sisiaen na saray Israelita, tan ag da dengelen so ibagak, tan supyaten da ak a kuanda, Andi, ag pinmatnag ed sika so Katawan , antoy gawaen ko?	001<TAB>Si Moises ay sumagot at nagsabi, Ngunit hindi nila ako papaniwalaan o papakinggan man sapagkat kanilang sasabihin, Ang Panginoon ay hindi nagpakita sa iyo.
EXO_004_0003	002<TAB>Say Katawan tinepet tod kinen Moises, Anto tay sankabembenan mo?	002<TAB>Sinabi naman sa kanya ng Panginoon , Ano iyang nasa iyong kamay?
EXO_004_0004	003<TAB>Baston, ebat nen Moises.	002<TAB>Kanyang sinabi, Isang tungkod.
EXO_004_0005	004<TAB>Ibontuk mod dalin, inkuay Katawan .	003<TAB>Kanyang sinabi, Ihagis mo sa lupa.
EXO_004_0006	004<TAB>Imbontuk sirin nen Moises imay baston, et nagmaliw ya oleg, tan imbatikan to.	003<TAB>Kanyang inihagis ito sa lupa at ito'y naging isang ahas.
EXO_004_0007	005<TAB>Balet say Katawan inkuantod kinen Moises, Gawat mo tan egnaan mod ikul.	003<TAB>Si Moises ay lumayo sa ahas.
EXO_004_0008	005<TAB>Ginawat sirin nen Moises imay oleg tan inegnaan to, et nagmaliw lamet a baston.	004<TAB>Sinabi ng Panginoon kay Moises, Iunat mo ang iyong kamay at hawakan mo sa buntot.
EXO_004_0009	006<TAB>Imbilin na Katawan ed kinen Moises, Gawam yan pakelaw a pamaneknek mod saray Israelita a say Katawan a Dios na samay lalaki ra, say Dios di Abraham, Isaac, tan Jacob, et pinmanengneng ed sika.	004<TAB>Kanyang iniunat ang kanyang kamay, kanyang hinawakan, at naging isang tungkod sa kanyang kamay.
