id	source_text	target_text
EXO_001_0014	Unya giingnan sa hari sa Ehipto si Sipra ug si Pua, ang mga mananabang nga Hebreo, Inigpanabang ninyo sa mga babayeng Hebreo, patya ang bata kon lalaki apan kon babaye, tugoti nga mabuhi.	Ngem no kasano ti panangparparigat dagiti Egipcio kadakuada, immad-aduda ketdi ket nagwarasda.
EXO_001_0015	Apan nahadlok sa Dios ang mga mananabang busa wala nila tumana ang gisugo sa hari.	Isut' gapuna a kinabuteng ida dagiti Egipcio.
EXO_001_0016	Gitugotan hinuon nila nga mabuhi ang mga batang lalaki.	Naranggas ti panangtagabuda kadagiti Israelita.
EXO_001_0017	Unya gipatawag sila sa hari ug gipangutana, Nganong wala man ninyo patya ang mga batang lalaki?	Rimmigat ti biagda.
EXO_001_0018	Mitubag sila, Ang mga babayeng Hebreo dili sama sa mga babayeng Ehiptohanon.	Pinilitda ida nga agtrabaho kadagiti talonda ken agipasdek kadagiti patakderda.
EXO_001_0019	Dali kaayo silang manganak ug mahimugso na ang bata sa dili pa kami moabot.	Dida naasian kadakuada.
EXO_001_0020	Tungod kay ang mga mananabang mahadlokon man sa Dios, ang Dios naluoy kanila ug gihatagan silag mga anak.	Kinasao ti ari ti Egipto dagiti partera a Hebreo ket imbilinna kadakuada, No paanakenyo dagiti Hebreo, patayenyo ti maladaga no lalaki.
EXO_001_0021	Ug ang mga Israelita nagpadayon sa pagsanay ug nahimong gamhanan.	Ngem no babai, bay-anyo nga agbiag.
EXO_001_0022	Unya gisugo sa hari sa Ehipto ang tanan niyang katawhan: Itambog ngadto sa Suba sa Nilo ang tanang batang lalaki nga Hebreo nga bag-ong natawo apan ayaw iapil ang mga batang babaye.	Maysa kadagitoy a partera ti agnagan iti Zifra ket Pua ti nagan met ti sabali.
EXO_002_0001	Usa ka lalaki sa banay ni Levi naminyo sa usa ka babaye sa mao gihapong banay.	Iti daydi a panawen, adda lalaki a nagtaud iti kaputotan ni Levi a nangasawa iti katribuanna.
EXO_002_0002	Nagmabdos ang asawa ug nanganak ug batang lalaki.	Nagsikog ti babai ket nangipasngay iti lalaki.
EXO_002_0003	Sa dihang nakita niya nga guwapo ang bata, gitagoan niya kini sulod sa tulo ka bulan.	Idi makitana a nalungpo ti ubing, inlemmengna iti las-ud ti tallo a bulan.
EXO_002_0004	Apan sa dihang dili na gayod mahimo ang pagtago kaniya, gikuha niya ang usa ka basket nga hinimo gikan sa mga bugang ug gibulit niya kinig aspalto.	Ngem idi dinan mailemmeng, nangala iti basket a naaramid iti runo ket pinastaanna iti alketran tapno saan a makastrek ti danum.
EXO_002_0005	Gisulod niya sa basket ang bata ug gibutang kini sa kasagbotan daplin sa suba.	Inkargana ti ubing iti uneg ti basket sana inkabil iti karunoan iti igid ti karayan.
EXO_002_0006	Ang igsoong babaye sa bata nagtindog sa layulayo aron pagtan-aw unsay mahitabo sa bata.	Iti saan unay nga adayo, nagtakder ti manang ti ubing tapno makitana ti mapasamak iti adingna.
EXO_002_0007	Niadtong higayona ang babayeng anak sa hari sa Ehipto miadto sa suba aron maligo samtang ang mga sulugoon niya naglakawlakaw daplin sa suba.	Iti saan a mabayag, simmalog ti babai nga anak ti ari ti Egipto tapno agdigos iti karayan.
EXO_002_0008	Unya nakita sa prinsesa ang basket didto sa kasagbotan ug gisugo niya ang iyang ulipong babaye sa pagkuha niini.	Nakitana ti basket iti karunoan ket pinaalana iti maysa kadagiti babbai nga agserserbi kenkuana nga agpagnapagna iti igid ti karayan.
EXO_002_0009	Sa dihang giablihan sa prinsesa ang basket, nakita niya ang bata nga naghilak.	Idi luktan ti prinsesa ti basket, nakitana ti maysa nga ubing nga agsangsangit ket naasian.
EXO_002_0010	Naluoy siya sa bata ug miingon, Usa gayod kini sa mga batang Hebreo.	Anak ti Hebreo daytoy!
EXO_002_0011	Unya nangutana kaniya ang igsoong babaye sa bata, Magkuha ba ako ug usa ka Hebreo nga inahan aron maoy mopasuso sa bata alang kanimo?	kinunana.
EXO_002_0012	Ang prinsesa mitubag, Lakaw, pagkuha.	Immasideg ti manang ti ubing ket kinunana, Apo, kayatmo kadi nga isapulanka iti Hebreo a mangtagibi iti dayta nga ubing?
EXO_002_0013	Milakaw ang batang babaye ug gitawag niya ang inahan sa bata.	Sige, isapulannak, insungbatna.
EXO_002_0014	Giingnan sa prinsesa ang inahan sa bata, Dad-a kining bataa ug atimana siya ug suholan ko ikaw.	Napan ngarud ti balasitang ket inayabanna ti ina ti maladaga.
EXO_002_0015	Busa gidala sa babaye ang bata ug gialimahan.	Kinuna ti anak ti ari iti ina, Alaem daytoy nga ubing.
EXO_002_0016	Sa pagkadako na sa bata, gidala siya sa iyang inahan ngadto sa prinsesa.	Tagibiem a kas anakko ket tangdanankanto.
EXO_002_0017	Giisip sa prinsesa ang bata nga iyang kaugalingong anak.	Innala ti ina ti maladaga ket tinagibina.
EXO_002_0018	Miingon siya, Gikuha ko siya sa tubig, busa ang bata ginganlan niyag Moises.	Idi makadakkel bassit ti ubing, impanna iti prinsesa a nangibilang iti ubing a kas anakna.
EXO_002_0019	Usa ka adlaw niana, sa dako na si Moises, miduaw siya sa iyang katawhan ug nakita niya nga gipugos sila sa pagpabuhat sa bug-at nga trabaho.	Gapu ta inaonko iti danum daytoy nga ubing, panaganak iti Moises, kinuna ti prinsesa.
EXO_002_0020	Unya nakita niya ang usa ka Hebreo nga gikulata sa usa ka Ehiptohanon.	Iti maysa nga aldaw, idi maysan nga agtutubo ni Moises, sinarungkaranna dagiti kadaraanna a Hebreo.
EXO_002_0021	Milingilingi si Moises sa palibot niya ug sa dihang wala siyay laing nakita, gipatay niya ang Ehiptohanon ug gilubong niya sa balas.	Naimatanganna ti pannakaparparigatda.
EXO_002_0022	Pagkasunod adlaw, mibalik siya ug nakita niya ang duha ka Hebreo nga nag-away.	Nadagsen ti trabahoda.
EXO_002_0023	Giingnan niya kadtong sad-an, Nganong imo mang gibunalan ang imong kadugo?	Nakitana ti maysa nga Egipcio a mangkabkabil iti maysa a Hebreo.
EXO_002_0024	Ang tawo mitubag, Unsay katungod mo sa pagmando ug paghusay kanamo?	Inwaras ni Moises ti panagkitana ket idi awan makitana a sabali a tao, pinatayna ti Egipcio sana inkali ti bangkay iti kadaratan.
EXO_002_0025	Patyon mo ba usab ako sama sa imong pagpatay sa Ehiptohanon?	Iti sumuno nga aldaw, nagsubli ni Moises ket nakitana ti dua a Hebreo nga aggubgubal.
EXO_002_0026	Nahadlok si Moises ug miingon sa iyang kaugalingon, Nasayod diay ang mga tawo sa akong nahimo.	Apay a kabkabilem ti padam a Hebreo?
EXO_002_0027	Sa pagkasayod niini sa hari sa Ehipto, buot niyang patyon si Moises apan mikagiw si Moises ngadto sa yuta sa Midian ug mipuyo didto.	kinunana iti nakabasol.
EXO_002_0028	Milingkod siya duol sa usa ka atabay.	Apay?
EXO_002_0029	Ang pari sa Midian may pito ka anak nga babaye.	Siasino kadi ti nangisaad kenka a mangituray ken mangukom kadakami?
EXO_002_0030	Niadtong higayona miadto sila sa atabay aron pagkalos ug tubig.	insungbatna.
EXO_002_0031	Gipuno nila ang mga paimnanan sa mga karnero ug sa mga kanding sa ilang amahan.	Patayennak met kadi a kas iti panangpataymo iti Egipcio?
EXO_002_0032	Apan dihay miabot nga mga magbalantay sa karnero ug giabog sila apan gitabangan sila ni Moises ug gihatagag tubig ang ilang mga hayop.	Nagdanag ni Moises ket kinunana iti nakemna, Naammoanda gayamen ti inaramidko.
EXO_002_0033	Sa pagbalik nila ngadto sa ilang amahan nga si Jetro, nangutana siya kanila, Nganong sayo man kamo karon nga nahiuli?	Idi madamag daytoy ti ari, kayatna a patayen ni Moises, ngem nakalibas ni Moises ket napan nagnaed idiay Midian.
EXO_002_0034	Sila mitubag, Usa ka Ehiptohanon ang nanalipod kanamo gikan sa mga magbalantay sa karnero.	Iti maysa nga aldaw, idi agtugtugaw ni Moises iti asideg ti maysa a bubon, dimteng ti pito a babbai tapno sumakdoda.
EXO_002_0035	Siya pa gani ang mikalos ug tubig alang kanamo ug gipainom niya ang mga hayop!	Annak ida ni Jetro a padi ti Midian.
EXO_002_0036	Nangutana si Jetro sa iyang mga anak, Hain man siya?	Pinunnoda dagiti pagkargaan ti danum tapno painumenda dagiti karnero ken kalding ni amada.
EXO_002_0037	Nganong gibiyaan man ninyo siya didto?	Ngem adda dagiti agpaspastor a dimteng ket pinapanawda dagiti babbai.
EXO_002_0038	Adtoa siya ug paanhia dinhi aron mokaon uban kanato.	Inarayat ida ni Moises sana pinainum dagiti animalda.
EXO_002_0039	Busa mihukom si Moises sa pagpuyo didto ug gipaasawa ni Jetro kaniya ang iyang anak nga si Sefora.	Idi nagawidda, sinaludsod ni amada, Apay a nasapakayo a simmangpet?
EXO_002_0040	Unya nanganak si Sefora ug batang lalaki ug ginganlan ni Moises ug Gersom ang iyang anak kay matod pa niya, Ako usa ka langyaw niining dapita.	Kinunada, Adda dagiti agpaspastor a nangpapanaw kadakami iti pagpainuman.
EXO_002_0041	Human sa taas nga panahon, namatay ang hari sa Ehipto.	Ngem tinulongannakami ti maysa nga Egipcio.
EXO_002_0042	Ang mga Israelita nag-agulo pa gihapon tungod sa kapait sa ilang pagkaulipon ug nagpakitabang sila.	Insakduannakami ken pinainumna pay dagiti animal.
EXO_002_0043	Miabot sa Dios ang ilang mga hangyo ug gidungog niya ang ilang mga agulo.	Sadino ti ayanna?
EXO_002_0044	Gihinumdoman niya ang iyang kasabotan tali kaniya ug kang Abraham, kang Isaac ug kang Jacob.	sinaludsodna.
EXO_002_0045	Nakita niya ang mapait nga kahimtang sa mga Israelita ug nahingawa siya kanila.	Apay a pinanawanyo?
EXO_003_0001	Si Moises maoy nag-atiman sa mga karnero ug mga kanding sa iyang ugangan nga si Jetro, ang pari sa Midian.	Ay-aywanan idi ni Moises dagiti karnero ken kalding ni Jetro a katuganganna a padi ti Midian.
EXO_003_0002	Usa niana ka adlaw gidala niya ang mga hayop latas sa dapit nga awaaw ug miabot siya sa Sinai, ang balaang bukid.	Impanna ti arban iti labes ti let-ang ket dimteng idiay Horeb a bantay ti Dios.
EXO_003_0003	Didto mipakita kaniya ang anghel sa Ginoo ingon nga usa ka nagdilaab nga kalayo taliwala sa sampinit.	Sadiay, nagparang kenkuana ti anghel ni Yahweh a kas gumilgil-ayab nga apuy nga aggapu iti tengnga ti bassit a kayo.
EXO_003_0004	Nakita ni Moises nga nagdilaab ang sampinit apan wala kini masunog.	Nakita ni Moises a sumsumged ti kayo ngem saan a marunot.
EXO_003_0005	Miingon siya, Nganong wala man masunog ang sampinit?	Kinunana iti nakemna, Nakaskasdaaw daytoy.
EXO_003_0006	Akong duolon ug susihon kining katingalahang butang.	Apay ngata a saan a mauram ti kayo?
EXO_003_0007	Sa pagkakita sa Ginoo nga miduol siya, miingon ang Ginoo gikan sa taliwala sa kasampinitan, Moises, Moises!	Umasidegak man ta kitaek.
EXO_003_0008	Mitubag siya, Unsa man?	Idi makita ni Yahweh nga umas-asideg ni Moises, inawaganna manipud iti tengnga ti kayo.
EXO_003_0009	Ang Dios miingon, Diha ka lang kutob.	Moises, Moises!
EXO_003_0010	Ayaw na pagduol.	kinunana.
EXO_003_0011	Huboa ang imong sandalyas kay balaan ang dapit nga imong gitindogan.	Adtoyak, insungbat ni Moises.
EXO_003_0012	Ako ang Dios sa imong amahan.	Dika umas-asideg, kinuna ti Dios.
EXO_003_0013	Ako ang Dios ni Abraham, ni Isaac ug ni Jacob.	Ikkatem ta pallokam ta nasantoan ti daga a pagtaktakderam.
EXO_003_0014	Busa gitabonan ni Moises ang iyang nawong kay nahadlok man siya nga motan-aw sa Dios.	Siak ti Dios ti amamda Abraham, Isaac ken Jacob.
EXO_003_0015	Unya miingon ang Ginoo , Nakita ko ang kalisdanan sa akong katawhan didto sa Ehipto ug nadungog ko ang ilang pagpakitabang tungod sa pagdaugdaog kanila sa ilang mga agalon.	Liningdan ni Moises ti rupana ta mabuteng a kumita iti Dios.
EXO_003_0016	Nasayod ako sa ilang mga pag-antos.	Kinuna ni Yahweh, Nakitak ti nakakaasi a kasasaad dagiti tattaok idiay Egipto.
EXO_003_0017	Busa mikunsad ako aron pagluwas kanila gikan sa mga Ehiptohanon ug pagdala kanila ngadto sa usa ka maayo ug dakong yuta.	Nangngegko ti panagdawatda iti tulong gapu iti pannakaparparigatda.
EXO_003_0018	Tabunok kining yutaa ug gipuy-an karon sa mga Canaanhon, mga Hitihanon, mga Amorihanon, mga Perisihanon, mga Hibihanon ug sa mga Jebusihanon.	Wen, ammok dagiti sagsagabaenda.
EXO_003_0019	Nadungog ko ang mga hilak sa mga Israelita ug nakita ko kon giunsa sila pagdaugdaog sa mga Ehiptohanon.	Bimmabaak tapno ispalek ida kadagiti Egipcio.
EXO_003_0020	Karon ipadala ko ikaw ngadto sa hari sa Ehipto aron pagkuha sa akong katawhan gikan sa Ehipto.	Iruarko ida iti dayta a daga ket ipanko ida iti daga a nadam-eg ken nalawa.
EXO_003_0021	Apan miingon si Moises, Kinsa man ako nga imong paadtoon sa hari sa Ehipto aron pagkuha sa mga Israelita?	Nabaknang ken nabunga daytoy a daga a pagnanaedan ita dagiti Cananeo, Heteo, Amorreo, Perezeo, Heveo ken Jebuseo.
EXO_003_0022	Ang Dios mitubag, Ubanan ko ikaw ug inigdala mo na sa katawhan gawas sa Ehipto, simbahon ako ninyo dinhi niining bukira.	Wen, nangngegko ti asug dagiti tattaok ket makitak ti panangparparigat dagiti Egipcio kadakuada.
EXO_003_0023	Mao kini ang magmatuod nga gipadala ko ikaw.	Ita, ibaonka iti ari tapno iruarmo dagiti tattaok nga Israelita manipud Egipto.
EXO_003_0024	Si Moises miingon sa Dios, Kon adtoon ko ang mga Israelita ug ingnan sila, Ang Dios sa inyong mga katigulangan nagpadala kanako nganhi kaninyo, ug mangutana sila kanako, Unsa may iyang ngalan?	Kinuna ni Moises iti Dios, Nanumoak laeng a tao.
EXO_003_0025	Unsa may akong itubag kanila?	Kasano a mapanak iti ari tapno iruarko dagiti Israelita iti Egipto?
EXO_003_0026	Ang Dios miingon kang Moises, Ako mao Ako.	Addaakto kenka, insungbat ti Dios, ket daytoyto ti pagilasinan a siak ti nangibaon kenka: Inton mairuarmo dagiti tattaok iti Egipto, agdaydayawkayto kaniak ditoy a bantay.
EXO_003_0027	Ingna ang mga Israelita: Siya nga nagpaila sa iyang kaugalingon nga Ako Mao maoy nagpadala kanako nganhi kaninyo.	Kinuna ni Moises, Inton innak kadagiti Israelita ket ibagak kadakuada nga imbaonnak ti Dios dagiti kapuonanda, ket saludsodenda ti naganmo, ania ti ibagak?
EXO_003_0028	Unya miingon usab ang Dios, Kini ang isulti sa mga Israelita, Si Yahweh, ang Dios sa inyong mga katigulangan, ang Dios ni Abraham, ni Isaac ug ni Jacob nagpadala kanako nganhi kaninyo.	Kinuna ti Dios, Siak ti siak.
EXO_003_0029	Mao kini ang akong ngalan hangtod sa kahangtoran.	Daytoy ti ibagamto kadagiti Israelita, Imbaonnak ti mangawag iti bagina iti SIAK.
EXO_003_0030	Kini ang ingalan kanako sa umaabot nga mga kaliwatan.	Ibagamto kadagiti Israelita, a siak ni Yahweh a Dios dagiti kapuonanyo, ti Dios da Abraham, Isaac ken Jacob, imbaonka kadakuada.
EXO_003_0031	Adtoa ug pundoka ang mga kadagkoan sa Israel ug sultihi sila nga ako, si Yahweh, ang Dios sa inyong katigulangan, ang Dios ni Abraham, ni Isaac ug ni Jacob, mipakita kanimo nga nag-ingon, Nasayod ako ug nakita ko ang gibuhat sa mga Ehiptohanon kaninyo.	Daytoy ti naganko iti agnanayon.
EXO_003_0032	Nakahukom ako pagkuha kaninyo gikan sa Ehipto diin gidaugdaog kamo aron dad-on ngadto sa maayo ug tabunok nga yuta sa mga Canaanhon, mga Hitihanon, mga Amorihanon, mga Perisihanon, mga Hibihanon ug sa mga Jebusihanon.	Isunto ti pangawag kaniak dagiti amin a kaputotan.
EXO_003_0033	Ang akong katawhan mamati kanimo.	Inka ummongen dagiti pangulo ti Israel ket ibagam kadakuada a nagparang kenka ni Yahweh a Dios dagiti kapuonanyo, ti Dios da Abraham, Isaac ken Jacob.
EXO_003_0034	Unya uban sa mga kadagkoan sa Israel pangadto kamo sa hari sa Ehipto ug ingna siya, Si Yahweh, ang Dios sa mga Hebreo, nagpakita kanamo.	Ibagam a naimatanganna ti kasasaadyo ken ti ar-aramiden dagiti Egipcio kadakayo.
EXO_003_0035	Busa tugoti intawon kami pag-adto sa diserto sa gilay-on nga tulo ka adlaw nga pagbaktas kay maghalad kami ngadto sa Ginoo nga among Dios.	Inkeddengko nga iruarko ida idiay Egipto ket ipanko ida iti daga dagiti Cananeo, Heteo, Amorreo, Perezeo, Heveo ken Jebuseo.
EXO_003_0036	Hinuon, nasayod ako nga dili gayod kamo tugotan sa hari sa Ehipto gawas kon pugson siya.	Nadam-eg ken nabunga dayta a daga.
EXO_003_0037	Apan gamiton ko ang akong gahom ug silotan ko ang Ehipto pinaagi sa mga kahibulongang butang nga buhaton ko didto.	Ipangagto dagiti tattaok ti saom.
EXO_003_0038	Pagkatapos niana, tugotan kamo niya sa paggawas.	Kalpasanna, kakuyogmonto dagiti pangulo ti Israel a mapan iti ari ti Egipto ket kunayonto kenkuana, Nakisao kadakami ni Yahweh a Dios dagiti Hebreo.
EXO_003_0039	Himoon ko nga tahoron kamo sa mga Ehiptohanon aron inigbiya ninyo, dili kamo manglakaw nga walay dala.	Palubosannakami koma a mapan idiay let-ang iti tallo nga aldaw tapno agidatagkami iti daton ken ni Yahweh a Diosmi.
EXO_003_0040	Ang matag babayeng Israelita mangayo ug mga bisti ug mga alahas nga bulawan ug plata gikan sa ilang silingang Ehiptohanon ug kang bisan kinsang babayeng Ehiptohanon nga nagpuyo sa maong balay.	Ammok a dinakayto palubosan ti ari malaksid no mapilit.
EXO_003_0041	Isul-ob kini ninyo sa inyong mga anak ug niining paagiha makuha ninyo ang bahandi sa mga Ehiptohanon.	Ngem usarekto ti pannakabalinko ket dusaekto ti Egipto; nakabutbutengto dagiti aramidek sadiay.
EXO_004_0001	Si Moises mitubag, Apan kon dili motuo kanako ang mga Israelita ug dili sila mamati sa akong isulti kanila ug moingon hinuon, Ang Ginoo wala mopakita kanimo, unsa may akong buhaton?	Simmungbat ni Moises ken ni Yahweh, No ibagak kadakuada a nagparangkayo kaniak ket didanto mamati, anianto ti aramidek?
EXO_004_0002	Ang Ginoo miingon kaniya, Unsa man kanang imong gikuptan?	Ania ta ig-iggamam?
EXO_004_0003	Sungkod, mitubag si Moises.	sinaludsod ni Yahweh.
EXO_004_0004	Ang Ginoo miingon, Iitsa kana sa yuta.	Sarukod, apo, insungbat ni Moises.
EXO_004_0005	Busa giitsa ni Moises ang sungkod ug kini nahimong bitin ug miatras si Moises.	Kinuna ni Yahweh, Ipurruakmo iti daga.
EXO_004_0006	Unya ang Ginoo miingon kang Moises, Kupti ang ikog.	Nagtungpal ni Moises ket nagbalin nga uleg ti sarukod.
EXO_004_0007	Busa gikuptan kini ni Moises ug nahimo na usab kining sungkod.	Nagsanud ni Moises manipud iti uleg.
EXO_004_0008	Ang Ginoo miingon, Buhata ang maong milagro aron motuo sila nga ang Ginoo , ang Dios sa ilang katigulangan, ang Dios ni Abraham, ni Isaac ug ni Jacob, mipakita kanimo.	Kinuna ni Yahweh, Ipusem a piduten.
EXO_004_0009	Unya miingon pag-usab ang Ginoo kang Moises, Ibutang ang imong kamot ilalom sa imong kupo.	Tiniliw ni Moises ti uleg babaen iti ipusna ket nagbalin manen a sarukod.
EXO_004_0010	Gituman niya kini ug sa gipagawas na niya ang iyang kamot, gitaptan na kinig sakit ug nagputi-puti.	Aramidem daytoy, kinuna ni Yahweh, tapno mamatida a nagparang kenka ni Yahweh a Dios dagiti kapuonanda, ti Dios da Abraham, Isaac ken Jacob.
EXO_004_0011	Miingon ang Ginoo , Ibutang pagbalik ang imong kamot sa ilalom sa kupo.	Kinuna manen ni Yahweh ken ni Moises, Yunegmo ta imam iti badom.
EXO_004_0012	Gibuhat niya kini ug sa pagkuha niya niini maayo na usab kini.	Nagtungpal ni Moises ket idi iruarna ti imana, nalapunos iti kukutel ket pimmuraw a kas niebe.
EXO_004_0013	Ang Ginoo miingon, Kon dili sila motuo kanimo o dili madani sa unang timailhan, motuo na sila sa ikaduha.	Kinuna ni Yahweh, Isuksokmo manen ta imam iti badom.
EXO_004_0014	Kon dili pa gayod sila motuo bisan pa niining duha ka mga timailhan ug dili magtagad sa imong isulti, pagkuhag tubig sa Suba sa Nilo ug ibubo kini sa yuta ug kanang tubiga mahimong dugo.	Kasta ti inaramid ni Moises.
EXO_004_0015	Si Moises miingon sa Ginoo , Apan Ginoo , dili ako maayong mosulti sukad pa kaniadto.	Idi iruarna ti imana, awanen ti kukutel ket nagsubli manen a kas iti dati.
EXO_004_0016	Yungit ako ug magkangakanga nga mosulti.	Kinuna ni Yahweh, No didakanto patien wenno dida maguyugoy a mamati iti umuna a milagro, mamatidanto iti daytoy maikadua.
EXO_004_0017	Ang Ginoo miingon kaniya, Kinsa may naghatag ug baba sa tawo?	Ket no didakanto pay la patien uray no imparangmo dagitoy dua a milagro, mangalakanto iti danum iti Karayan Nile samo ibuyat iti namaga a daga.
EXO_004_0018	Kinsay naghimo kaniyang bungol o amang?	Agbalinto a dara ti danum.
EXO_004_0019	Kinsay naghatag kaniyag igtatan-aw o naghimo kaniyang buta?	Kinuna ni Moises ken ni Yahweh, Saan, apo, saannak nga ibaon.
EXO_004_0020	Dili ba ako, ang Ginoo ?	Ni kaanoman saanak a nalaing nga agsao, ket diak met nagbalin a bumibitla manipud pay itay rugiam ti makisao kaniak.
EXO_004_0021	Busa lakaw kay tabangan ko ikaw pagsulti ug tudloan ko ikaw sa imong isulti.	Nabannayat ket natabbed toy dilak.
EXO_004_0022	Apan si Moises miingon, Pasayloa ako, Ginoo, apan kon mahimo, lain lay sugoa.	Kinuna ni Yahweh kenkuana, Siasino ti mangted iti ngiwat ti tao?
EXO_004_0023	Nasuko ang Ginoo kang Moises ug miingon, Unsa may imong ikasulti bahin sa imong igsoon nga si Aaron, ang Levita?	Siasino ti adda pannakabalinna a mamagtuleng wenno mamagumel iti maysa a tao?
EXO_004_0024	Nasayod ako nga maayo kaayo siyang mosulti.	Siasino ti mangted iti panagkitana wenno mamagbulsek kenkuana?
EXO_004_0025	Nagpaingon na siya nganhi aron pagsugat kanimo.	Saan kadi a siak ni Yahweh?
EXO_004_0026	Malipay gayod siya pag-ayo inigkakita niya kanimo.	Ala, inkan.
EXO_004_0027	Siya lay pasultiha sa buot mong isulti.	Tulongankanto nga agsao ket ibagakto ti sawem.
EXO_004_0028	Tabangan ko kamo sa pagsulti ug sultihan ko kamo unsay inyong buhaton.	Ngem kinuna ni Moises, Saan, apo.
EXO_004_0029	Gamita si Aaron nga imong tigpamaba kon makigsulti ka sa mga tawo.	Pangngaasim ta mangibaonka laengen iti sabali.
EXO_004_0030	Mahisama ka sa Dios nga magtudlo kaniya unsay iyang isulti.	Nakapungtot ni Yahweh ken ni Moises.
EXO_004_0031	Dad-a kining sungkod ug pinaagi niini paghimog mga milagro.	Ket ni Aaron a kabsatmo a Levita?
EXO_004_0032	Unya mibalik si Moises ngadto kang Jetro nga iyang ugangan ug miingon kaniya, Kon mahimo, mobalik ako sa akong mga kabanay didto sa Ehipto aron pagsusi kon buhi pa ba sila.	sinaludsodna.
EXO_004_0033	Ug nanamilit si Moises kang Jetro ug si Jetro miingon kaniya, Lakaw ug pag-ayoayo.	Ammok a nalaing nga agsao.
EXO_004_0034	Miingon ang Ginoo kang Moises didto sa Midian, Balik sa Ehipto kay nangamatay na ang tanan nga buot mopatay kanimo.	Kinapudnona, umaynaka sabtenen ket maragsakanto a makakita kenka.
EXO_004_0035	Unya gikuha ni Moises ang iyang asawa ug mga anak nga lalaki ug gipasakay niya sa asno ug miadto sila sa Ehipto.	Kasaom ket ibagam kenkuana ti sawenna.
EXO_004_0036	Gidala niya ang sungkod nga gitugon sa Dios nga dad-on niya.	Tulongankayto nga agsao.
EXO_004_0037	Ang Ginoo miingon kang Moises, Karon nga mobalik ka na sa Ehipto, himoa gayod ang mga milagro atubangan sa hari pinaagi sa gahom nga gihatag ko kanimo.	Ibagakto ti aramidenyo.
EXO_004_0038	Apan pagahion ko ang iyang kasingkasing aron dili niya buhian ang mga Israelita.	Isunto ti pannakangiwatmo ket agbalinkanto a kas iti Dios a mangibaga no ania ti sawenna kadagiti tattao.
